,dataset_id,comfort_deviation,Q_el_HP,Q_HP,t_amb,t_indoor,t_hp,R,original_r,price
78,1/2016,0.026365839121414325,75.13469,1.4954509735107422,2.39,20.973634160878586,24.03586,-0.0013059687,-0.0883176,34.205
79,1/2016,0.03196729176638513,196.14058,3.7775225043296814,2.2350000000000003,20.968032708233615,26.119501,-0.00313672,-0.21212421,33.6375
80,1/2016,0.0368668262715417,173.16212,3.3416730165481567,2.08,20.96313317372846,25.786926,-0.0028331585,-0.19159552,33.07
81,1/2016,0.042027983589996154,127.60071,2.4856910705566406,1.9275,20.957972016410004,25.007923,-0.0021975932,-0.1486147,32.1825
82,1/2016,0.04805332111725846,121.40108,2.363079071044922,1.775,20.95194667888274,24.860258,-0.002150467,-0.14542773,31.295
83,1/2016,0.055081684862539504,110.12565,2.144843816757202,1.6225,20.94491831513746,24.615103,-0.0020357,-0.1376665,30.4075
84,1/2016,0.061938421400597576,213.13344,4.008740186691284,1.47,20.938061578599402,26.3494,-0.0036095912,-0.24410266,29.52
85,1/2016,0.06716161662411935,219.6863,4.108453810214996,1.4525,20.93283838337588,26.54165,-0.0037451077,-0.2532671,29.665
86,1/2016,0.0717329061870231,150.95665,2.879480481147766,1.435,20.928267093812977,25.45684,-0.0027625877,-0.1868231,29.810000000000002
87,1/2016,0.07670047000888047,132.79752,2.5465954542160034,1.4175,20.92329952999112,25.124334,-0.0025307934,-0.17114775,29.955000000000002
88,1/2016,0.08214986512550837,137.59872,2.63743793964386,1.4,20.91785013487449,25.173365,-0.0026420804,-0.17867365,30.1
89,1/2016,0.08806354578042175,128.91972,2.4783124923706055,1.3824999999999998,20.91193645421958,24.994339,-0.0025574658,-0.17295149,28.7175
90,1/2016,0.09393506768046933,174.28836,3.306805193424225,1.365,20.90606493231953,25.75095,-0.003271752,-0.2212559,27.335
91,1/2016,0.09895290039651528,203.28532,3.813259720802307,1.3475000000000001,20.901047099603485,26.265745,-0.0037376354,-0.25276178,25.9525
92,1/2016,0.1034821002863957,157.10347,2.9850164651870728,1.33,20.896517899713604,25.537094,-0.0030882226,-0.20884451,24.57
93,1/2016,0.10816065607750502,151.90344,2.8900644779205322,1.31,20.891839343922495,25.438726,-0.00304592,-0.20598376,23.9775
94,1/2016,0.11209783732169143,233.73189,4.325828969478607,1.29,20.88790216267831,26.798042,-0.004285042,-0.2897808,23.384999999999998
95,1/2016,0.11544285529774001,155.99796,2.9530853033065796,1.27,20.88455714470226,25.579805,-0.0031603083,-0.2137194,22.7925
96,1/2016,0.11882160011640153,180.53331,3.3922231793403625,1.25,20.8811783998836,25.978828,-0.0035480978,-0.2399441,22.2
97,1/2016,0.12197099402191114,144.49611,2.752416729927063,1.385,20.87802900597809,25.380978,-0.0030384948,-0.20548162,20.7925
98,1/2016,0.12470091713042919,191.57729,3.6109145879745483,1.52,20.87529908286957,26.166132,-0.0037548766,-0.25392774,19.384999999999998
99,1/2016,0.12670676410192527,174.40277,3.312558889389038,1.655,20.873293235898075,25.913464,-0.0035157446,-0.23775616,17.9775
100,1/2016,0.1287850062932172,126.729614,2.448099374771118,1.79,20.871214993706783,25.092165,-0.0028261582,-0.19112211,16.57
101,1/2016,0.1316903371684539,101.78616,1.9876842498779297,1.925,20.868309662831546,24.59134,-0.0024787956,-0.16763133,16.265
102,1/2016,0.13383922553559557,244.45782,4.591520190238953,2.06,20.866160774464404,26.994986,-0.004604396,-0.31137744,15.96
103,1/2016,0.13519831825464834,120.0886,2.3476288318634033,2.1950000000000003,20.86480168174535,24.967827,-0.0027753736,-0.18768775,15.655
104,1/2016,0.13781303491047936,68.75277,1.3594872951507568,2.33,20.86218696508952,23.957352,-0.0020355934,-0.13765928,15.35
105,1/2016,0.14117373934978872,136.65903,2.6946029663085938,2.465,20.85882626065021,25.103401,-0.0030645833,-0.20724589,14.705
106,1/2016,0.14438336983943856,131.58969,2.6076775789260864,2.6,20.85561663016056,25.006172,-0.003013353,-0.20378138,14.059999999999999
107,1/2016,0.1469385760730404,174.54768,3.42356014251709,2.7350000000000003,20.85306142392696,25.767529,-0.003667473,-0.24801698,13.415
108,1/2016,0.1481070399783242,199.1239,3.877538323402405,2.87,20.851892960021676,26.246187,-0.004039525,-0.27317742,12.77
109,1/2016,0.14847797697084175,167.4224,3.290339469909668,2.8850000000000002,20.85152202302916,25.756903,-0.0035734917,-0.24166138,12.395
110,1/2016,0.14928242762658428,105.16446,2.1033371686935425,2.9000000000000004,20.850717572373416,24.640038,-0.0026588198,-0.17980567,12.02
111,1/2016,0.15036322412472813,169.11472,3.3297078609466553,2.915,20.849636775875272,25.740204,-0.003612455,-0.24429631,11.645
112,1/2016,0.15116142302979796,151.2516,2.993701457977295,2.93,20.848838576970202,25.44734,-0.0033542113,-0.2268323,11.27
113,1/2016,0.1516178021175456,175.05678,3.438964068889618,2.9475000000000002,20.848382197882454,25.872784,-0.0037095975,-0.2508657,11.43
114,1/2016,0.15167769183748803,161.33246,3.1819299459457397,2.965,20.848322308162512,25.65984,-0.003507096,-0.2371713,11.59
115,1/2016,0.15167769183748803,168.98285,3.3245991468429565,2.9825,20.848546171765236,25.805622,-0.0036202238,-0.2448217,11.75
116,1/2016,0.1514538282347644,154.1195,3.046089470386505,3.0,20.848922586358622,25.557999,-0.0033987816,-0.22984642,11.91
117,1/2016,0.1518779957522618,64.05274,1.2866817712783813,3.015,20.848122004247738,23.87021,-0.002070084,-0.13999175,12.0875
118,1/2016,0.15250369957651344,245.10942,4.7134957909584045,3.0300000000000002,20.847496300423487,27.012259,-0.0047520287,-0.32136127,12.265
119,1/2016,0.15250369957651344,153.69423,3.041282594203949,3.045,20.847982492433843,25.551634,-0.0034002552,-0.22994608,12.442499999999999
120,1/2016,0.15201750756615695,180.36139,3.539286196231842,3.06,20.84874900740128,26.02327,-0.0037909925,-0.25637013,12.62
121,1/2016,0.15125099259871888,106.07505,2.1312203407287598,3.1825,20.849432816556455,24.709545,-0.0026868396,-0.18170054,12.9225
122,1/2016,0.15056718344354536,204.715,4.009145379066467,3.3049999999999997,20.850467377305748,26.42932,-0.004140391,-0.2799986,13.225
123,1/2016,0.14953262269425238,166.66011,3.3091896772384644,3.4274999999999998,20.852508594941728,25.834286,-0.0035700174,-0.24142642,13.5275
124,1/2016,0.14749140505827185,67.57824,1.3727095127105713,3.55,20.85377852712799,23.994057,-0.0020897835,-0.14132395,13.83
125,1/2016,0.1462214728720106,183.7734,3.6610799431800842,3.675,20.854769655730482,26.048616,-0.0037985938,-0.25688416,14.4025
126,1/2016,0.14523034426951753,56.723938,1.1604841947555542,3.8,20.85530855168021,23.711472,-0.0019125612,-0.1293391,14.975000000000001
127,1/2016,0.1447003871374939,236.3345,4.653313636779785,3.925,20.856279963002752,26.912983,-0.004564578,-0.3086847,15.547500000000001
128,1/2016,0.143720036997248,108.729065,2.2320345640182495,4.05,20.858174795875676,24.737667,-0.0026704043,-0.18058908,16.12
129,1/2016,0.14182520412432353,114.90828,2.366768002510071,4.172499999999999,20.85953884523062,24.807266,-0.0027477678,-0.18582088,16.62
130,1/2016,0.1404611547693797,184.72644,3.733374238014221,4.295,20.861458711556814,26.073484,-0.0037700967,-0.25495702,17.12
131,1/2016,0.1385412884431858,275.00903,5.375133991241455,4.4175,20.865773263767625,27.711395,-0.0050909272,-0.34427968,17.62
132,1/2016,0.13422673623237458,126.18433,2.5928603410720825,4.54,20.871346374732827,25.232021,-0.0028583289,-0.1932977,18.12
133,1/2016,0.12865362526717306,77.61557,1.6114858388900757,4.5125,20.87533696025592,24.243048,-0.0020989284,-0.14194238,18.4875
134,1/2016,0.12466303974408177,137.72447,2.8334555625915527,4.484999999999999,20.878174102955988,25.295307,-0.002958265,-0.20005599,18.855
135,1/2016,0.12182589704401181,105.838875,2.196730613708496,4.4575,20.880331813487324,24.676971,-0.0024657901,-0.16675182,19.2225
136,1/2016,0.1196681865126763,98.32683,2.047449231147766,4.43,20.88142350159187,24.478569,-0.002338755,-0.15816092,19.59
137,1/2016,0.11857649840813167,176.10945,3.5837316513061523,4.3999999999999995,20.88249603432479,25.888975,-0.0034808693,-0.2353977,19.96
138,1/2016,0.11750396567520838,142.2549,2.921544671058655,4.369999999999999,20.884027187272356,25.319595,-0.0029723262,-0.20100689,20.33
139,1/2016,0.11597281272764448,141.8255,2.9106760025024414,4.34,20.885537022445998,25.31531,-0.0029546558,-0.1998119,20.7
140,1/2016,0.11446297755400181,119.43687,2.465926766395569,4.31,20.886722852426985,24.89451,-0.0026124278,-0.17666836,21.07
141,1/2016,0.11327714757301521,113.351875,2.345370054244995,4.2825,20.88728501674702,24.749954,-0.0025136804,-0.16999045,21.4375
142,1/2016,0.11271911794634093,116.92303,2.418430209159851,4.255,20.88728088205366,24.78548,-0.0025623618,-0.1732826,21.805
143,1/2016,0.11276026532668126,152.16228,3.113113760948181,4.2275,20.887277869548793,25.42573,-0.0030837555,-0.20854242,22.1725
144,1/2016,0.11272213045120694,156.53777,3.192603349685669,4.2,20.887731503547506,25.532877,-0.0031481746,-0.21289884,22.54
145,1/2016,0.1122684964524936,164.27876,3.3424737453460693,4.265000000000001,20.888958295945365,25.709322,-0.0032592881,-0.22041301,21.8525
146,1/2016,0.1110417040546352,142.25502,2.916501760482788,4.33,20.890680122221685,25.341938,-0.0029245485,-0.19777587,21.165
147,1/2016,0.10931987777831509,137.35724,2.824106454849243,4.395,20.892532783872273,25.256592,-0.0028393934,-0.19201717,20.4775
148,1/2016,0.10746721612772703,99.93371,2.0794676542282104,4.46,20.893981450987944,24.54012,-0.0022723072,-0.15366732,19.79
149,1/2016,0.10601854901205598,106.427864,2.2194617986679077,4.5275,20.894761695656662,24.61468,-0.0023576266,-0.15943713,19.0675
150,1/2016,0.10523830434333803,195.61548,3.9697169065475464,4.595000000000001,20.896213104168314,26.248205,-0.0036706915,-0.24823463,18.345
151,1/2016,0.10378689583168565,96.90925,2.0272947549819946,4.6625000000000005,20.898043611571474,24.486137,-0.002200373,-0.1488027,17.6225
152,1/2016,0.10195638842852617,142.65729,2.9567795991897583,4.73,20.899666020029095,25.313118,-0.002863324,-0.1936355,16.9
153,1/2016,0.10033397997090532,107.35867,2.2508822679519653,4.795,20.901223352465685,24.65381,-0.0023293612,-0.15752566,16.917499999999997
154,1/2016,0.09877664753431503,129.28453,2.7010263204574585,4.86,20.902618734349517,25.045486,-0.0026420685,-0.17867285,16.935
155,1/2016,0.09738126565048333,128.46732,2.6884117126464844,4.925000000000001,20.904158218997168,25.033587,-0.0026196674,-0.17715795,16.9525
156,1/2016,0.09584178100283225,97.3191,2.057351589202881,4.99,20.90542628191473,24.429234,-0.0021476904,-0.14523998,16.97
157,1/2016,0.09457371808527171,105.13411,2.222037434577942,4.985,20.906027633782866,24.538942,-0.0022538772,-0.15242097,17.54
158,1/2016,0.0939723662171339,137.25914,2.8753541707992554,4.98,20.906579895385203,25.134876,-0.0027244696,-0.18424532,18.11
159,1/2016,0.09342010461479688,141.68774,2.960919141769409,4.975,20.907532954551872,25.240677,-0.0027858731,-0.1883978,18.68
160,1/2016,0.092467045448128,130.21095,2.7287968397140503,4.97,20.90872631953913,25.045965,-0.0026091172,-0.17644447,19.25
161,1/2016,0.09127368046086914,131.99869,2.7637842893600464,4.965,20.910006916972417,25.085903,-0.0026267294,-0.17763552,21.44
162,1/2016,0.0899930830275828,204.68547,4.1717376708984375,4.96,20.912293247230775,26.441324,-0.0036920942,-0.24968201,23.630000000000003
163,1/2016,0.08770675276922546,69.96267,1.4771068096160889,4.955,20.914526873550994,23.97688,-0.0016830191,-0.11381605,25.82
164,1/2016,0.08547312644900629,107.32622,2.2616608142852783,4.95,20.915616486470913,24.623686,-0.0022190062,-0.15006278,28.01
165,1/2016,0.08438351352908668,165.13564,3.4178953170776367,4.9475,20.916951643222912,25.698864,-0.0030657887,-0.2073274,28.0975
166,1/2016,0.08304835677708766,146.04372,3.037532329559326,4.945,20.918937075957952,25.395195,-0.002773601,-0.18756789,28.185000000000002
167,1/2016,0.08106292404204751,101.429985,2.1361777782440186,4.942500000000001,20.920664791321332,24.556828,-0.0020992102,-0.14196144,28.2725
168,1/2016,0.07933520867866761,176.77536,3.638341248035431,4.94,20.92260803300718,25.947206,-0.0032005825,-0.21644297,28.36
169,1/2016,0.07739196699282047,122.70316,2.567680835723877,4.9575000000000005,20.924988133126547,24.995537,-0.0023866394,-0.16139916,27.91
170,1/2016,0.07501186687345296,153.26137,3.178503692150116,4.975,20.927504394082966,25.56279,-0.0028209114,-0.19076729,27.46
171,1/2016,0.07249560591703386,123.84757,2.5915428400039673,4.9925,20.93012541241568,25.032639,-0.00236736,-0.16009538,27.009999999999998
172,1/2016,0.06987458758431941,137.0926,2.85977840423584,5.01,20.932665260671,25.272726,-0.002543838,-0.1720299,26.56
173,1/2016,0.0673347393289987,205.3258,4.178981781005859,5.0275,20.936156042664184,26.540966,-0.0035340365,-0.23899318,24.265
174,1/2016,0.06384395733581627,132.43446,2.7582356929779053,5.045,20.940327745174535,25.286758,-0.0024303691,-0.16435644,21.97
175,1/2016,0.05967225482546468,69.7044,1.471484899520874,5.0625,20.943404567436808,24.040628,-0.0014719242,-0.099540524,19.674999999999997
176,1/2016,0.056595432563192105,100.51584,2.1236701011657715,5.08,20.94520877103525,24.555077,-0.0019047898,-0.12881355,17.38
177,1/2016,0.054791228964749195,154.09882,3.2084478735923767,5.0975,20.947024552047043,25.547058,-0.0026837918,-0.18149443,16.9925
178,1/2016,0.0529754479529565,131.05536,2.747487187385559,5.115,20.94920306247206,25.148073,-0.0023296187,-0.15754308,16.605
179,1/2016,0.050796937527941566,128.47696,2.6964304447174072,5.1325,20.951388692027187,25.10134,-0.0022753845,-0.15387543,16.2175
180,1/2016,0.04861130797281277,78.21774,1.6622779369354248,5.15,20.952884977299775,24.110235,-0.0015160325,-0.1025234,15.83
181,1/2016,0.047115022700225495,133.96703,2.8148878812789917,5.135,20.95384252830991,25.133846,-0.0023293446,-0.15752454,16.115
182,1/2016,0.046157471690090546,118.8868,2.507555365562439,5.12,20.95482226592575,24.857939,-0.0020992707,-0.14196554,16.4
183,1/2016,0.045177734074250964,128.14806,2.695124387741089,5.105,20.955753851008854,25.03014,-0.0022289746,-0.15073691,16.685
184,1/2016,0.04424614899114587,146.44763,3.0590860247612,5.09,20.956986433161894,25.386284,-0.0024926863,-0.1685707,16.97
185,1/2016,0.04301356683810553,118.01593,2.4842491149902344,5.0725,20.95830753376873,24.870773,-0.0020631482,-0.13952272,16.555
186,1/2016,0.04169246623127165,67.98797,1.4453176259994507,5.055,20.958681664151552,23.863672,-0.0013136078,-0.088834204,16.14
187,1/2016,0.04203671578006052,92.68555,1.9704523086547852,5.0375,20.95796328421994,24.276548,-0.0016813608,-0.11370391,15.725
188,1/2016,0.04298363253695214,122.33835,2.582112193107605,5.02,20.957016367463048,24.823366,-0.0021268434,-0.14383017,15.31
189,1/2016,0.044119723297281865,95.91201,2.0379180908203125,5.0024999999999995,20.955880276702718,24.315296,-0.0017444718,-0.11797187,13.23
190,1/2016,0.044400167551845726,200.78926,4.115739047527313,4.984999999999999,20.955599832448154,26.272995,-0.0032973846,-0.22298934,11.15
191,1/2016,0.044400167551845726,220.37247,4.4643747210502625,4.9675,20.957506934753933,26.736607,-0.0035869651,-0.24257255,9.07
192,1/2016,0.042493065246066664,127.053795,2.649748206138611,4.95,20.960304660589905,25.140015,-0.0021929445,-0.14830033,6.99
193,1/2016,0.03969533941009473,63.690266,1.3404196500778198,4.8375,20.961669701481938,23.8724,-0.001235291,-0.083537936,5.24
194,1/2016,0.038390422332668095,109.36258,2.2919329404830933,4.725,20.961609577667332,24.67142,-0.0019010078,-0.12855779,3.49
195,1/2016,0.03850012128217273,159.1895,3.277352035045624,4.6125,20.961499878717827,25.589075,-0.002638619,-0.17843956,1.7400000000000002
196,1/2016,0.03850012128217273,139.47513,2.879465103149414,4.5,20.961637548582484,25.26074,-0.0023470987,-0.15872519,-0.01
197,1/2016,0.03885114360933528,97.189354,2.0245907306671143,4.385,20.961148856390665,24.458439,-0.0017244065,-0.11661492,0.05
198,1/2016,0.03944247725232941,174.15988,3.537973165512085,4.27,20.96055752274767,25.855473,-0.0028669562,-0.19388112,0.11000000000000001
199,1/2016,0.040107155218350954,108.008896,2.231118321418762,4.155,20.95989284478165,24.674822,-0.0018936836,-0.12806247,0.17
200,1/2016,0.04041508049925113,207.61978,4.14068466424942,4.04,20.95958491950075,26.46383,-0.0033689248,-0.22782733,0.23
201,1/2016,0.040438017656324377,117.771866,2.407795786857605,3.9275,20.959561982343676,24.916677,-0.0020404968,-0.13799088,1.2999999999999998
202,1/2016,0.041113813998187254,131.73007,2.6788119077682495,3.815,20.958886186001813,25.1418,-0.0022518958,-0.15228698,2.3699999999999997
203,1/2016,0.04170243592714229,174.14423,3.4838454723358154,3.7024999999999997,20.958297564072858,25.902626,-0.0028834336,-0.19499543,3.4399999999999995
204,1/2016,0.04256288539867725,111.754845,2.2705650329589844,3.59,20.957437114601323,24.79424,-0.0019672322,-0.13303629,4.51
205,1/2016,0.043960150599367864,132.29982,2.674441695213318,3.55,20.956039849400632,25.134766,-0.0022813655,-0.1542799,4.4125
206,1/2016,0.04514772587727833,167.97977,3.3540902137756348,3.51,20.95485227412272,25.775349,-0.0028177516,-0.19055362,4.3149999999999995
207,1/2016,0.046195339826166304,133.54016,2.6905181407928467,3.47,20.953804660173834,25.183107,-0.0023162328,-0.15663783,4.2175
