#{"t_start": 1649100399.4885774, "env_id": null}
r,l,t
-635.353022,2880,1146.625477
-1729.359393,2880,1175.535881
-3189.971899,2880,1186.680605
-1265.04154,2880,1196.107624
-1076.513924,2880,1207.259212
-3110.86933,2880,1216.743769
-3669.007259,2880,1226.174811
-2777.263827,2880,1237.363373
-4765.322736,2880,1266.452388
-585.972295,2880,1277.598548
-3725.011507,2880,1287.038018
-3161.641704,2880,1298.174384
-2079.68172,2880,1307.610267
-4939.272374,2880,1317.025055
-3262.068335,2880,1328.170216
-1786.466526,2880,1357.054172
-375.229906,2880,1368.17988
-831.052073,2880,1377.608669
-1539.505543,2880,1387.048152
-3845.265334,2880,1398.193752
-884.404476,2880,1407.652108
-1416.277343,2880,1418.778213
-190.036088,2880,1447.631788
-3907.607633,2880,1457.071472
-2795.905509,2880,1468.220329
-1337.82252,2880,1477.656915
-3635.165486,2880,1488.857143
-2391.441557,2880,1498.288954
-2281.686096,2880,1507.738008
-725.267221,2880,1538.294391
-3087.224734,2880,1547.738705
-3247.243172,2880,1558.895826
-1903.704132,2880,1568.339214
-1103.3077,2880,1577.78693
-856.082822,2880,1588.918378
-3663.686723,2880,1617.833923
-2193.982062,2880,1628.977375
-2202.071435,2880,1638.408794
-558.161584,2880,1647.862066
-5014.965332,2880,1659.113611
-1543.579861,2880,1668.55538
-2177.754385,2880,1679.734043
-1098.17742,2880,1708.610027
-564.547445,2880,1719.753434
-4347.719291,2880,1729.208613
-892.933523,2880,1738.646968
-2616.565533,2880,1749.843204
-703.984358,2880,1759.273925
-2258.512403,2880,1770.422256
-495.386031,2880,1799.278317
-4723.979894,2880,1808.738358
-573.540102,2880,1819.888183
-1020.635339,2880,1829.33358
-667.454944,2880,1840.476714
-371.397899,2880,1849.91218
-68.921663,2880,1859.345192
-967.276105,2880,1889.913133
-623.104283,2880,1899.336198
-2702.267574,2880,1910.472087
-1224.979425,2880,1919.897763
-408.266636,2880,1929.325638
-1159.731315,2880,1940.447766
-2897.93046,2880,1949.878072
-1201.308329,2880,1980.45442
-2132.17239,2880,1989.8962
-644.212199,2880,1999.320402
-4234.479555,2880,2010.489054
-797.952457,2880,2019.916985
-3289.089796,2880,2031.053215
-4341.688197,2880,2040.479713
-1102.272876,2880,2069.354378
-375.660228,2880,2080.500952
-3201.551377,2880,2089.945742
-3601.184683,2880,2101.076193
-1096.78153,2880,2110.514865
-1770.140228,2880,2121.659223
-3385.888649,2880,2131.094051
-803.215552,2880,2159.987911
-3326.0415,2880,2171.166497
-2335.865116,2880,2180.597139
-1920.932054,2880,2191.747115
-2509.823428,2880,2201.190013
-1292.418747,2880,2210.629141
-570.788765,2880,2221.776699
-2559.393464,2880,2250.672734
-3841.353957,2880,2261.845995
-3284.903802,2880,2271.300015
-602.009179,2880,2280.757545
-1159.30636,2880,2291.907536
-3558.647831,2880,2301.361954
-2540.976818,2880,2312.517197
-4097.748446,2880,2341.421916
-414.756293,2880,2350.859923
-845.041191,2880,2362.004241
-397.693893,2880,2371.439604
-4069.42627,2880,2382.592949
-2626.099283,2880,2392.042751
-1666.885606,2880,2401.487504
-2100.519636,2880,2432.076667
-1750.42401,2880,2441.519078
-496.359231,2880,2452.681115
-3120.487623,2880,2462.118114
-785.697097,2880,2471.556341
-3661.690687,2880,2482.708186
-635.864439,2880,2492.150126
-2157.728569,2880,2522.736832
-1982.064436,2880,2532.181842
-4497.903921,2880,2543.331622
-104.98698,2880,2552.772691
-278.874629,2880,2562.213387
-1809.360371,2880,2573.360728
-1963.824575,2880,2582.833529
-2906.705327,2880,2613.421245
-5415.187201,2880,2622.876679
-4064.655607,2880,2632.318856
-278.751774,2880,2643.469833
-2487.030016,2880,2652.90874
-356.595628,2880,2664.055576
-5192.452393,2880,2673.488896
-5827.396021,2880,2702.379121
-734.601601,2880,2713.516927
-376.266447,2880,2722.964589
-1123.141168,2880,2734.129644
-1608.416951,2880,2743.566381
-1184.55635,2880,2753.007337
-186.312656,2880,2764.166443
-1176.974022,2880,2793.078402
-851.017071,2880,2804.222803
-846.094181,2880,2813.654291
-1725.610432,2880,2823.086046
-603.916696,2880,2834.214295
-1635.713836,2880,2843.643226
-1847.40267,2880,2854.79325
-1405.896537,2880,2883.673208
-1429.098135,2880,2893.119874
-4647.869075,2880,2904.256917
-2247.363397,2880,2913.692569
-398.375568,2880,2924.841947
-1664.471496,2880,2934.285245
-2251.396349,2880,2945.422326
-290.831663,2880,2974.278415
-543.757006,2880,2983.723228
-372.477356,2880,2994.865427
-300.366683,2880,3004.297315
-536.274832,2880,3015.4451
-221.328493,2880,3024.886938
-2360.876127,2880,3034.344472
-302.173114,2880,3064.931317
-1409.170972,2880,3074.374189
-1630.086963,2880,3085.520408
-1616.900398,2880,3094.965786
-561.304577,2880,3104.403843
-1388.742157,2880,3115.54106
-120.330176,2880,3124.978021
-3551.969972,2880,3155.55214
-446.532738,2880,3164.985864
-725.298975,2880,3174.431854
-404.904834,2880,3185.576351
-1961.812281,2880,3195.013354
-461.005719,2880,3206.156731
-1928.883073,2880,3235.032722
-862.078467,2880,3244.477785
-2042.909068,2880,3255.633303
-296.768575,2880,3265.068094
-1577.122479,2880,3276.209352
-934.136917,2880,3285.644463
-833.768408,2880,3295.080886
-3918.040206,2880,3325.6755
-275.580608,2880,3335.117074
-1734.787935,2880,3346.257557
-232.477978,2880,3355.695563
-1023.664694,2880,3366.824166
-1525.511208,2880,3376.25847
-760.710811,2880,3385.695453
-176.338505,2880,3416.289787
-3179.463604,2880,3425.725856
-2521.503541,2880,3436.883661
-1181.682035,2880,3446.328552
-1677.657783,2880,3455.767667
-159.686066,2880,3466.910246
-2024.624764,2880,3476.352007
-219.511593,2880,3506.94588
-941.087528,2880,3516.388227
-2010.012547,2880,3525.828712
-1594.89098,2880,3536.97368
-789.459586,2880,3546.417276
-183.419243,2880,3557.562181
-313.881955,2880,3566.996225
-699.272279,2880,3595.947719
-370.69416,2880,3607.100201
-218.558244,2880,3616.544415
-3235.457919,2880,3627.691665
-406.827704,2880,3637.127405
-256.262949,2880,3646.560256
-427.21598,2880,3657.706471
-132.902307,2880,3686.590199
-202.300902,2880,3697.728063
-2063.722328,2880,3707.166566
-897.591285,2880,3716.609432
-558.891263,2880,3727.754997
-1737.906682,2880,3737.192699
-110.403384,2880,3748.335981
-2199.208087,2880,3777.236782
-2468.192278,2880,3788.394445
-295.111489,2880,3797.828402
-404.872327,2880,3807.264014
-3999.322856,2880,3818.404134
-365.989004,2880,3827.836574
-252.852208,2880,3838.961166
-2778.148474,2880,3867.849213
-1380.064766,2880,3877.285026
-173.428374,2880,3888.419271
-609.913386,2880,3897.845586
-1681.403471,2880,3908.972794
-1043.457433,2880,3918.396759
-6235.024349,2880,3927.86771
-1141.641251,2880,3958.456785
-2221.528806,2880,3967.890192
-501.931634,2880,3979.019873
-3551.229119,2880,3988.451891
-1373.155316,2880,3997.88125
-705.875253,2880,4009.021921
-909.931236,2880,4018.44835
-812.031742,2880,4049.038028
-1973.562277,2880,4058.4668
-2043.270349,2880,4067.898203
-941.827756,2880,4079.033752
-1361.654731,2880,4088.457211
-174.122912,2880,4099.588147
-322.666974,2880,4109.02005
-708.18302,2880,4137.89213
-1899.564588,2880,4149.021145
-1844.489015,2880,4158.460502
-3902.158809,2880,4169.602455
-2100.92756,2880,4179.024479
-2131.426955,2880,4190.165469
-921.692597,2880,4199.594196
-1170.577041,2880,4228.466705
-113.310477,2880,4239.612043
-1913.046074,2880,4249.051005
-147.07852,2880,4260.195143
-1967.607138,2880,4269.62647
-1855.067298,2880,4279.062457
-1764.501891,2880,4290.216458
-1201.65459,2880,4319.15184
-2010.929764,2880,4330.298651
-572.291089,2880,4339.745831
-3306.816303,2880,4349.19509
-2084.708781,2880,4360.356099
-1227.650004,2880,4369.819885
-478.41391,2880,4380.975307
-852.590569,2880,4409.908453
-962.855689,2880,4419.349219
-416.684018,2880,4430.499116
-1644.055706,2880,4439.943803
-2241.810259,2880,4451.096959
-3487.368215,2880,4460.54258
-1755.866783,2880,4469.986951
