#{"t_start": 1648814550.0708835, "env_id": null}
r,l,t
-500.802783,2880,3718.24727
-3115.688497,2880,3749.967859
-1291.248192,2880,3760.25687
-2384.885307,2880,3770.558856
-1742.430902,2880,3782.619283
-2630.906111,2880,3792.912374
-1305.528767,2880,3804.968956
-3066.816234,2880,3815.262539
-2142.238332,2880,3845.201067
-605.98996,2880,3857.256912
-2354.22954,2880,3867.557571
-1734.06508,2880,3879.615062
-2651.742536,2880,3889.908037
-1306.657073,2880,3900.204967
-494.340741,2880,3912.241417
-2149.03008,2880,3942.187231
-608.093651,2880,3954.241163
-2384.148434,2880,3964.539489
-1738.96898,2880,3974.830353
-1373.042992,2880,3986.888966
-1298.060393,2880,3997.18543
-495.415675,2880,4009.233968
-2123.846705,2880,4039.181584
-613.879861,2880,4051.229894
-2329.437487,2880,4061.522367
-1708.621777,2880,4071.819153
-1361.172159,2880,4083.861736
-1287.26284,2880,4094.15261
-492.514167,2880,4106.184101
-2107.634142,2880,4136.124888
-1257.034424,2880,4146.419303
-2329.723348,2880,4158.472634
-1361.06481,2880,4168.772022
-2575.345398,2880,4180.834389
-491.792112,2880,4191.118688
-3028.293692,2880,4201.409031
-2093.303051,2880,4233.106146
-1256.465072,2880,4243.40401
-2312.451182,2880,4255.457042
-1360.858212,2880,4265.755296
-2585.310669,2880,4276.04838
-1276.171077,2880,4288.111406
-3046.429619,2880,4298.40582
-2105.171598,2880,4330.097314
-1257.378523,2880,4340.396664
-2334.609928,2880,4350.689447
-1700.091584,2880,4362.752015
-2584.134876,2880,4373.04938
-1279.486883,2880,4385.108287
-3060.807612,2880,4395.403749
-2107.913146,2880,4425.320138
-603.825819,2880,4437.374452
-2328.846156,2880,4447.670575
-1703.72596,2880,4459.739777
-2582.278541,2880,4470.036345
-1275.47581,2880,4482.087398
-3059.787453,2880,4492.384372
-2105.79483,2880,4522.322379
-1260.617175,2880,4534.373231
-1525.780521,2880,4544.668112
-1366.436961,2880,4556.713562
-1274.732541,2880,4566.999757
-493.35753,2880,4577.286969
-3023.407173,2880,4589.331671
-4604.956729,2880,4619.309917
-1263.073951,2880,4631.354763
-1524.62535,2880,4641.655193
-1368.746627,2880,4651.955946
-2601.570133,2880,4664.023769
-496.58844,2880,4674.312908
-3044.625018,2880,4686.377538
-4603.102371,2880,4716.346888
-1259.201294,2880,4726.650046
-2325.503277,2880,4738.716217
-1363.490737,2880,4749.015316
-2569.032692,2880,4761.078356
-495.34053,2880,4771.366418
-3010.860569,2880,4781.666732
