#{"t_start": 1647589818.0576468, "env_id": null}
r,l,t
-5773.843798,2880,4690.929638
-3570.803289,2880,4740.883372
-3725.271018,2880,4753.880637
-5813.184485,2880,4774.628632
-2976.856317,2880,4793.808253
-8296.726389,2880,4815.453584
-5766.24204,2880,4834.668969
-3565.905128,2880,4854.09093
-4762.411333,2880,4903.479609
-3734.973422,2880,4916.481075
-5809.31117,2880,4938.029242
-2981.453878,2880,4957.11252
-8295.905749,2880,4976.306061
-6574.705,2880,4998.115057
-3566.622955,2880,5017.286341
-4759.902469,2880,5066.148142
-3739.709771,2880,5079.180543
-5821.153098,2880,5098.866528
-5364.621393,2880,5121.723546
-8292.195926,2880,5141.604819
-6579.447786,2880,5164.452359
-3567.574067,2880,5184.191565
-4755.736961,2880,5230.474187
-9622.47266,2880,5245.547122
-5817.794051,2880,5263.848253
-5363.556291,2880,5285.526633
-8299.049203,2880,5304.846291
-6578.41541,2880,5324.079052
-5770.845839,2880,5345.659462
-4754.315432,2880,5390.681942
-9629.51167,2880,5405.796418
-5810.455093,2880,5423.655781
-5354.247653,2880,5442.815147
-2975.447903,2880,5464.453836
-3837.153968,2880,5483.659765
-5772.733072,2880,5505.05795
-4760.842045,2880,5548.697902
-3727.098856,2880,5563.819911
-5359.983737,2880,5582.091182
-2974.532239,2880,5601.407463
-8298.832773,2880,5622.655726
-5770.96376,2880,5642.134095
-3565.06644,2880,5663.643495
-2557.820233,2880,5706.309402
-3727.342827,2880,5719.354863
-5812.639153,2880,5739.21941
-2971.427415,2880,5758.646718
-8293.712462,2880,5780.154396
-5768.641146,2880,5799.151006
-3564.162539,2880,5818.487103
-4747.67001,2880,5862.837049
-3723.250795,2880,5875.883155
-5808.765335,2880,5895.202364
-2966.666473,2880,5914.304869
-8304.032052,2880,5933.7456
-6580.388808,2880,5955.059253
-3562.861299,2880,5974.036773
-4746.155986,2880,6019.282311
-3726.55686,2880,6032.306439
-5809.260745,2880,6048.865556
-5363.582611,2880,6071.105692
-8308.244586,2880,6090.542825
-6584.31602,2880,6112.833553
-3560.188673,2880,6132.417605
-4753.009889,2880,6175.053556
-3721.477518,2880,6190.155983
-5354.061741,2880,6207.040704
-2966.517837,2880,6228.92413
-3828.887714,2880,6248.182585
-5761.974654,2880,6269.947919
-4748.093627,2880,6289.548648
-2553.554496,2880,6332.684248
-3723.001011,2880,6347.803666
-5355.03829,2880,6363.968141
-2965.427583,2880,6385.288199
-3827.669497,2880,6404.710114
-5766.024165,2880,6423.907213
-3560.294078,2880,6445.376133
-2552.05038,2880,6488.672439
-3720.374952,2880,6503.735879
-5354.758655,2880,6519.140432
-2964.942269,2880,6538.409082
-8306.618072,2880,6559.771251
-5766.360946,2880,6579.316485
-3561.184266,2880,6600.743018
-2553.958201,2880,6645.12588
-3724.29051,2880,6658.164007
-5816.409663,2880,6674.831549
-2968.418198,2880,6694.378864
-8311.241011,2880,6715.820256
-5768.167137,2880,6735.082362
-3563.09055,2880,6781.52868
-9647.976872,2880,6802.358682
-5811.250937,2880,6815.39858
-5362.149637,2880,6831.587187
-8310.306422,2880,6851.316816
-6583.026691,2880,6870.893151
-5767.059341,2880,6892.365299
-4758.935756,2880,6939.09644
-9643.562605,2880,6959.694649
-5811.009984,2880,6972.763063
-5362.074962,2880,6989.787966
-8330.229051,2880,7009.245864
-6604.785588,2880,7028.664989
-5784.825692,2880,7051.002426
-4770.049649,2880,7097.881559
-9661.318405,2880,7118.580741
-5816.704592,2880,7131.632262
-5375.544965,2880,7145.183678
-2984.784795,2880,7166.87193
-3844.934891,2880,7186.165929
-5784.924133,2880,7207.767156
-4777.781159,2880,7254.021424
-9671.587597,2880,7273.363343
-3737.6391,2880,7288.460861
-5369.296454,2880,7301.624575
-2984.329256,2880,7323.049402
-3842.517872,2880,7342.444816
-5779.722204,2880,7361.688713
-3574.304525,2880,7410.320513
-9663.097136,2880,7429.923838
-3734.157659,2880,7445.239022
-5367.390101,2880,7458.268795
-2975.473095,2880,7477.14743
-8322.481313,2880,7498.686188
-5769.390887,2880,7518.194026
-3560.615776,2880,7566.48278
-3727.574347,2880,7585.566257
-5818.560618,2880,7598.650649
-5371.307094,2880,7613.691559
-8336.536457,2880,7633.008948
-6595.049156,2880,7654.327137
-3571.183553,2880,7673.634279
-4766.640582,2880,7723.364896
-3732.191816,2880,7742.939587
-5825.374654,2880,7756.631786
-5379.352132,2880,7771.732612
-8340.298992,2880,7790.353662
-6600.764848,2880,7811.904081
-3580.39574,2880,7831.038436
-4774.891902,2880,7877.602628
-9673.1664,2880,7899.3507
-5824.248344,2880,7913.477853
-5380.4302,2880,7928.547982
-8341.930753,2880,7946.999134
-6601.01673,2880,7966.624353
-5788.417021,2880,7989.380304
-4782.102441,2880,8035.943222
-9671.385733,2880,8057.380702
-5822.578871,2880,8072.23252
-5382.20654,2880,8085.273082
-2987.828035,2880,8104.84164
-3849.181549,2880,8124.074422
-5796.089684,2880,8145.75336
-4783.139266,2880,8192.523032
-3744.397972,2880,8211.837404
-5824.903879,2880,8228.485054
-3003.369353,2880,8241.48473
-8339.915196,2880,8261.236014
-5793.489042,2880,8280.701383
-3582.306193,2880,8299.840996
-4778.282861,2880,8348.245017
-3740.390599,2880,8367.694779
-5820.44864,2880,8384.75688
-2996.59452,2880,8397.724594
-8357.283833,2880,8416.92324
-5799.480018,2880,8436.079663
-3585.230562,2880,8455.54298
-4784.322166,2880,8504.490877
-3741.931813,2880,8523.537388
-5823.428223,2880,8541.468487
-3001.758447,2880,8554.485168
-8343.258386,2880,8571.19495
-6600.171242,2880,8592.620826
-3583.296554,2880,8611.894909
-4788.828391,2880,8661.419853
-3747.426876,2880,8681.106254
-5820.160436,2880,8698.072033
-5376.523422,2880,8713.112875
-8323.54695,2880,8728.939466
-6593.176176,2880,8750.531705
-3582.16526,2880,8769.501119
-4775.693831,2880,8815.778846
-3744.316143,2880,8837.385892
-5374.628305,2880,8854.279884
-2997.383055,2880,8869.356307
-3845.218289,2880,8884.699202
-5790.618089,2880,8904.519664
-3576.59831,2880,8927.294771
-2582.428997,2880,8973.892834
-3733.939126,2880,8995.162472
-5368.810671,2880,9011.785722
-2991.93102,2880,9024.810482
-8333.26742,2880,9041.991377
-5789.061867,2880,9061.230031
-3581.831727,2880,9082.953708
-2584.789743,2880,9129.159965
-3738.450004,2880,9150.678122
-5376.992533,2880,9168.055228
-2998.708651,2880,9181.126095
-8342.074294,2880,9197.637218
-5786.9006,2880,9217.18772
-3585.164971,2880,9238.511712
-2597.47103,2880,9285.027126
-3745.387246,2880,9304.499882
-5824.060218,2880,9324.597959
-3000.502349,2880,9337.659633
-8340.521525,2880,9353.746037
