,dataset_id,comfort_deviation,Q_el_HP,Q_HP,t_amb,t_indoor,t_hp,R,original_r,price
44,1/2016,0.07299311204871373,115.610725,1.8423922061920166,5.58,20.939197322357767,32.620644,-0.0015756214,-0.15210728,26.03
45,1/2016,0.06823275902680237,21.141142,0.0,5.84,20.931767240973198,30.032265,-0.0003533986,-0.03411638,26.2875
46,1/2016,0.06945798707547368,785.237,12.0,6.1,20.935103799509513,40.41743,-0.008493716,-0.819966,26.545
47,1/2016,0.06489620049048739,813.77686,12.0,6.36,20.9747309400239,41.858612,-0.008765722,-0.84622496,26.8025
48,1/2016,0.025269059976100294,25.072803,0.0,6.62,21.014500430231244,31.648506,-0.00013087629,-0.01263453,27.06
49,1/2016,0.0,809.9464,12.0,6.5275,21.053465446256464,41.846397,-0.0083899265,-0.8099464,26.9425
50,1/2016,0.0,25.013468,0.0,6.4350000000000005,21.08727586528825,31.647278,0.0,0.0,26.825
51,1/2016,0.0,813.6086,12.0,6.3425,21.120716744835924,41.85441,-0.008427861,-0.8136086,26.7075
52,1/2016,0.0,25.025,0.0,6.25,21.149380946759802,31.662733,0.0,0.0,26.59
53,1/2016,0.0,21.51775,0.0,6.1575,21.147072196586542,30.395262,0.0,0.0,26.1925
54,1/2016,0.0,793.28107,12.0,6.0649999999999995,21.14936066501883,40.76236,-0.008217297,-0.7932811,25.795
55,1/2016,0.0,22.461365,0.0,5.9725,21.151127258592336,30.70736,0.0,0.0,25.3975
56,1/2016,0.0,671.9998,10.402979135513306,5.88,21.15238206284073,39.509254,-0.00696099,-0.6719998,25.0
57,1/2016,0.0,718.86176,10.688329696655273,5.7875,21.176914836572497,40.85505,-0.0074464153,-0.71886176,24.8575
58,1/2016,0.0,25.150589,0.0,5.695,21.19397221341553,31.631891,0.0,0.0,24.715
59,1/2016,0.0,828.30457,12.0,5.6025,21.21165084503949,41.854656,-0.008580091,-0.8283046,24.572499999999998
60,1/2016,0.0,498.11917,7.53545343875885,5.51,21.24484388311038,38.884014,-0.005159827,-0.49811918,24.43
