#{"t_start": 1648721618.702537, "env_id": null}
r,l,t
-3017.702519,2880,1015.318282
-1191.119393,2880,1025.587327
-2899.330938,2880,1059.955502
-4834.331389,2880,1069.668414
-3259.443285,2880,1079.661847
-3108.749,2880,1088.86043
-765.775905,2880,1098.301108
-1264.809136,2880,1108.890688
-1222.204703,2880,1119.099169
-2857.055269,2880,1154.064404
-4693.626539,2880,1164.808129
-3301.192046,2880,1175.527388
-2152.199824,2880,1186.355278
-683.606889,2880,1196.027986
-1675.704191,2880,1206.288378
-1711.277617,2880,1216.305241
-3060.004411,2880,1248.64887
-5196.52845,2880,1258.568586
-2948.533213,2880,1267.925462
-3574.042266,2880,1278.38963
-1768.017041,2880,1288.168633
-3205.513148,2880,1297.942426
-1545.628179,2880,1308.621499
-2176.53815,2880,1341.185469
-4869.413186,2880,1351.835477
-2196.174152,2880,1361.944786
-3172.411797,2880,1372.814022
-1344.807225,2880,1382.858619
-3018.230159,2880,1392.707149
-1192.873312,2880,1403.75462
-1855.203558,2880,1436.050384
-4737.268295,2880,1446.254866
-1970.00942,2880,1456.079739
-3102.796759,2880,1466.037718
-636.954447,2880,1476.89296
-3016.445628,2880,1486.64987
-1156.770353,2880,1497.380446
-1769.311186,2880,1530.969901
-4628.93656,2880,1541.048504
-3237.945982,2880,1551.553013
-3079.251143,2880,1561.30874
-627.163413,2880,1571.592403
-3006.653703,2880,1581.406059
-1170.754454,2880,1591.491682
-2809.197431,2880,1625.349904
-3284.600234,2880,1635.127066
-1985.073693,2880,1645.557098
-605.393602,2880,1655.032983
-1248.814901,2880,1664.505503
-2976.757706,2880,1674.840803
-2770.252565,2880,1707.370277
-4510.988582,2880,1718.145765
-3175.622467,2880,1727.894095
-1814.140565,2880,1737.6327
-2988.790246,2880,1748.150875
-1196.255745,2880,1758.522487
-2925.135247,2880,1771.037646
-2723.446432,2880,1805.445878
-4527.709187,2880,1815.549574
-3156.788937,2880,1824.862927
-1737.729398,2880,1834.660207
-2964.313409,2880,1845.502002
-1134.718682,2880,1855.576258
-2874.254015,2880,1865.947191
-2663.445023,2880,1897.054515
-4626.260936,2880,1906.821354
-4731.756357,2880,1917.342271
-1755.568262,2880,1927.1252
-3060.023727,2880,1937.693911
-1169.576447,2880,1948.006256
-2964.98203,2880,1958.445988
-1048.11884,2880,1993.449843
-4690.903912,2880,2004.573197
-4790.983908,2880,2015.707744
-1709.374529,2880,2025.476895
-2952.068004,2880,2035.230691
-611.400299,2880,2045.973592
-2863.422322,2880,2056.068026
-1043.463288,2880,2088.768034
-4576.577909,2880,2098.531825
-3122.257749,2880,2108.323294
-1745.659724,2880,2119.193106
-572.003821,2880,2129.623419
-1123.99369,2880,2140.547172
-1021.748578,2880,2150.310473
-2646.211649,2880,2180.887023
-4489.677107,2880,2191.065599
-3087.937472,2880,2200.892348
-1686.888129,2880,2211.788036
-563.812819,2880,2222.23844
-1108.654997,2880,2234.211399
-1001.419589,2880,2245.443823
-2597.132016,2880,2278.427015
-4453.152686,2880,2288.327675
-3071.012342,2880,2298.145216
-1696.705634,2880,2309.013695
-534.162322,2880,2319.129092
-1096.508048,2880,2329.2158
-2863.640134,2880,2339.971082
-2644.445331,2880,2371.91685
-4440.721888,2880,2382.477105
-3073.536604,2880,2392.568194
-1695.08013,2880,2402.646309
-2933.358111,2880,2413.8381
-1113.676298,2880,2424.276678
-2857.615689,2880,2435.514164
-2616.487052,2880,2466.835198
-4503.220067,2880,2476.203466
-3075.413821,2880,2486.612999
-2921.83751,2880,2496.621017
-533.929565,2880,2507.503621
-2853.050939,2880,2517.591878
-1065.794332,2880,2527.927433
-2624.416905,2880,2567.071862
-4481.820619,2880,2578.224149
-3072.033483,2880,2588.841294
-2910.277045,2880,2598.585406
-532.253245,2880,2608.706233
-1127.14305,2880,2619.800406
-1042.374252,2880,2630.79255
-2631.757891,2880,2665.012515
-4562.019386,2880,2674.210902
-3098.886854,2880,2684.413165
-2941.560598,2880,2694.193685
-525.70741,2880,2703.967158
-1108.488018,2880,2715.517618
-1035.020844,2880,2726.740799
-2626.234552,2880,2761.079456
-4496.148415,2880,2770.286565
-3073.730662,2880,2779.806927
-1687.800321,2880,2790.328115
-519.068237,2880,2800.09358
-1092.426569,2880,2810.729996
-1027.786348,2880,2820.860033
-2597.168047,2880,2854.74836
-4474.180762,2880,2867.241843
-1687.896431,2880,2879.155587
-2891.22943,2880,2892.0785
-1087.627085,2880,2903.342305
-2812.775819,2880,2913.704748
-1049.676212,2880,2924.307773
-1687.617833,2880,2953.907269
-4488.750122,2880,2963.742614
-1757.178578,2880,2973.29524
-2897.737234,2880,2983.189521
-559.829946,2880,2994.134367
-2827.030259,2880,3004.572948
-1146.02457,2880,3015.843396
-1748.522968,2880,3049.90377
-4465.635039,2880,3060.015139
-3050.991243,2880,3070.808733
-2914.915755,2880,3080.606696
-536.782784,2880,3090.928552
-2830.48084,2880,3100.162095
-1104.214755,2880,3110.152828
-1709.020488,2880,3147.176082
-4470.166472,2880,3162.937103
-3064.733766,2880,3181.302742
-2925.158831,2880,3197.959088
-598.138568,2880,3214.757037
-2869.814276,2880,3228.508569
-1229.207518,2880,3241.431126
-2649.019217,2880,3285.613072
-3073.206825,2880,3298.00545
-1871.869545,2880,3311.308943
-666.362897,2880,3323.660606
-1345.167584,2880,3336.007606
-2896.922788,2880,3349.302276
-2697.871389,2880,3361.67052
-1878.478392,2880,3404.73041
-3109.59902,2880,3418.490031
-1935.192141,2880,3433.1445
-2975.457435,2880,3448.927295
-1361.457824,2880,3463.209266
-2914.333055,2880,3477.678569
-2691.686026,2880,3521.542621
-4522.397535,2880,3536.734354
-4549.399484,2880,3553.00238
-1878.542252,2880,3567.086578
-2958.399726,2880,3581.171551
-1256.762364,2880,3593.534732
-2900.049649,2880,3605.859314
-1229.092712,2880,3646.879929
-4503.037858,2880,3660.053446
-4555.154977,2880,3674.857515
-1871.341108,2880,3688.873789
-2990.109417,2880,3704.787941
-1277.562763,2880,3720.886783
-2937.576883,2880,3736.617765
-1174.886737,2880,3782.20396
-4567.528995,2880,3795.090028
-4622.919727,2880,3808.95702
-1856.58312,2880,3821.838216
-3020.09658,2880,3834.681781
-616.314436,2880,3848.538665
-2927.966171,2880,3861.506028
-1175.285681,2880,3907.535386
-4580.249542,2880,3922.17581
-3165.924378,2880,3936.755314
-1844.39552,2880,3951.81474
-576.124212,2880,3965.744178
-1198.542236,2880,3980.812021
-1118.201914,2880,3994.730218
-2674.655829,2880,4037.220695
-4562.544947,2880,4051.636453
-3166.585226,2880,4065.115972
-1759.351033,2880,4081.564336
-540.215482,2880,4097.664094
-1133.072731,2880,4113.740949
-2890.938571,2880,4130.059565
-2657.100788,2880,4174.620732
-4508.583283,2880,4188.442119
-3136.578211,2880,4201.024515
-1744.660747,2880,4213.345971
-3012.464691,2880,4226.622946
-1123.585326,2880,4239.337397
-2896.684363,2880,4254.272792
-2656.189597,2880,4303.639071
-4560.575263,2880,4318.926363
-3167.810691,2880,4332.376884
-1781.522142,2880,4345.869182
-3040.121061,2880,4360.603522
-1140.299493,2880,4374.610255
-2902.459745,2880,4394.28485
-2669.813369,2880,4489.097877
-4549.083946,2880,4501.693696
-3153.723267,2880,4513.571296
-3007.937793,2880,4524.266151
-561.01207,2880,4536.235815
-2915.964392,2880,4548.380757
-1100.999899,2880,4561.057535
-2675.350851,2880,4608.35121
-4569.827864,2880,4623.70645
-3162.502919,2880,4640.607152
-3037.447591,2880,4656.718569
-560.606226,2880,4672.303021
-1148.764576,2880,4687.844038
-1100.135417,2880,4701.857018
-2698.040863,2880,4748.336495
-4676.811174,2880,4761.816074
-3195.861152,2880,4775.215329
-1778.651291,2880,4789.656028
-566.182062,2880,4803.126381
-1173.167842,2880,4818.86892
-1132.514561,2880,4834.093992
-2718.464014,2880,4880.630403
-4740.001815,2880,4894.91476
-3240.464573,2880,4907.764326
-1796.769899,2880,4921.586583
-596.929358,2880,4934.886453
-1184.982163,2880,4950.620464
-1149.094905,2880,4965.313237
-2768.292762,2880,5017.702106
-4794.401782,2880,5033.966028
-1796.774134,2880,5047.581621
-3131.474665,2880,5061.94119
-1187.099606,2880,5074.798182
-2980.715374,2880,5087.642548
-1156.556073,2880,5101.49321
-1806.610944,2880,5145.79318
-4847.76919,2880,5161.559607
-1771.140604,2880,5176.181016
-3188.432879,2880,5191.409029
-572.19827,2880,5207.904322
-2992.693298,2880,5222.833111
-1126.499061,2880,5237.795155
-1763.831002,2880,5282.240001
-4962.032,2880,5295.625751
-3320.37235,2880,5310.039336
-3159.425798,2880,5323.426378
-556.573659,2880,5338.398653
-3017.022611,2880,5352.550333
-1101.066407,2880,5367.585359
