,comfort_deviation,Q_el_HP,Q_HP,t_amb,t_indoor,t_hp,R,original_r,price,comfort_deviation_max,episode
0,0.33562020960423994,198.31361389160156,3.5945365009387475,6.548128295254832,25.10094944434143,30.509475708007812,-0.003980171401053667,-0.3493427038192749,37.72426362038664,2.7951371731049868,6.0
1,3.3935982004563163,32.86845397949219,0.764005584121798,6.548128295254832,17.700981285800545,19.015344619750977,-0.017370620742440224,-1.5599761009216309,37.72426362038664,7.017886489300885,13.0
2,4.467418198359734,12.664711952209473,0.2869910644940207,6.548128295254832,16.61691793086397,17.256690979003906,-0.019193679094314575,-2.0229830741882324,37.72426362038664,9.325628780133053,20.0
3,1.580897022178578,75.13037872314453,1.6404937162235878,6.548128295254832,19.950919900412394,22.528715133666992,-0.007458352018147707,-0.7865340709686279,37.72426362038664,3.76087705115091,27.0
4,3.669665375073327,27.49991798400879,0.6972072731212489,6.548128295254832,17.608126938576184,18.83434295654297,-0.015570838935673237,-1.6788325309753418,37.72426362038664,8.804181084463032,34.0
5,4.09937096617011,17.566802978515625,0.45309179952148815,6.548128295254832,17.015668184802436,17.89303970336914,-0.01645948924124241,-1.8622490167617798,37.72426362038664,9.702979512510671,41.0
6,2.794486882853055,44.044647216796875,1.060577202513683,6.548128295254832,18.497586673324193,20.243614196777344,-0.011206896044313908,-1.3015438318252563,37.72426362038664,7.045326788002747,48.0
7,2.065235652921905,59.46725845336914,1.3496627282829192,6.548128295254832,19.19865189034124,21.357284545898438,-0.00849258340895176,-0.9888029098510742,37.72426362038664,5.146152849765576,55.0
8,0.666712469494549,95.75238037109375,1.9747008782305702,6.548128295254832,20.755446545944306,23.809953689575195,-0.003450894495472312,-0.3957546055316925,37.72426362038664,1.6513663174681632,62.0
9,1.0201110675287832,89.22824096679688,1.7455933391157479,6.548128295254832,20.068013684895984,22.78202247619629,-0.0048522124998271465,-0.548252522945404,37.72426362038664,2.2281509734771667,69.0
10,1.0085126664693431,89.40049743652344,1.7495911596241442,6.548128295254832,20.078796897771436,22.79865074157715,-0.00489643681794405,-0.5432064533233643,37.72426362038664,2.1653365749989426,76.0
11,0.6989439313466619,100.42581176757812,1.8953292974662068,6.548128295254832,20.4329178334603,23.360645294189453,-0.0037918412126600742,-0.4149170517921448,37.72426362038664,2.002382423980201,83.0
12,0.9933160975783023,91.17884826660156,1.7533490068595103,6.548128295254832,20.09580029710022,22.822145462036133,-0.0049918354488909245,-0.5381262302398682,37.72426362038664,2.4207251174083417,90.0
13,0.6577093198801028,99.09400939941406,1.8892336256369975,6.548128295254832,20.469886293388583,23.394683837890625,-0.003743494162335992,-0.39500734210014343,37.72426362038664,1.859432514116289,97.0
14,0.3686313823174091,104.86711120605469,2.0175142170020064,6.548128295254832,20.81379435725895,23.924657821655273,-0.0026075290516018867,-0.2707032859325409,37.72426362038664,1.1433177274010937,104.0
15,0.22114419778032213,109.50337982177734,2.08963313852756,6.548128295254832,20.994055480988454,24.20808982849121,-0.0020386751275509596,-0.2089729905128479,37.72426362038664,0.9223445391665948,111.0
16,0.3317133214833593,104.60981750488281,2.0240220328206964,6.548128295254832,20.83479856576734,23.955245971679688,-0.0025120105128735304,-0.2538396418094635,37.72426362038664,0.9737266063110823,118.0
17,0.27529687825034843,105.9145278930664,2.0360042695761353,6.548128295254832,20.85211813639073,23.987817764282227,-0.002310496522113681,-0.22976285219192505,37.72426362038664,0.8862519905221582,124.0
18,0.2448105810167825,106.1113052368164,2.043749128787505,6.548128295254832,20.868000251596904,24.01426124572754,-0.0022117472253739834,-0.21625062823295593,37.72426362038664,0.7847500277784967,131.0
19,0.05600370952669479,110.92239379882812,2.1556547161185153,6.548128295254832,21.19062404988609,24.502153396606445,-0.0014141115825623274,-0.13609997928142548,37.72426362038664,0.6014086890412038,138.0
20,0.12014800159276533,108.2171401977539,2.123000371697079,6.548128295254832,21.117666726834607,24.383251190185547,-0.0017025877023115754,-0.16226492822170258,37.72426362038664,0.6242145359751596,145.0
21,0.03742200628469917,111.67215728759766,2.1623118325504875,6.548128295254832,21.203990002179275,24.524738311767578,-0.0013581698294728994,-0.12848900258541107,37.72426362038664,0.5537857913730981,152.0
22,0.04347173595393941,110.41404724121094,2.142572401264954,6.548128295254832,21.14808856094465,24.439695358276367,-0.0013845493085682392,-0.1299603134393692,37.72426362038664,0.5293505387352937,159.0
23,0.017620485347707864,112.955810546875,2.169298022722266,6.548128295254832,21.201611933076816,24.52976417541504,-0.0012981063919141889,-0.12087216228246689,37.72426362038664,0.40689042989500734,166.0
24,0.05023553354017418,111.80938720703125,2.1441963515350815,6.548128295254832,21.132032161922144,24.423538208007812,-0.001457736361771822,-0.13439379632472992,37.72426362038664,0.43469115940298764,173.0
25,0.03400209502017883,112.85964965820312,2.16140567830294,6.548128295254832,21.178597732872735,24.495290756225586,-0.0014072038466110826,-0.12813711166381836,37.72426362038664,0.4375644538233594,180.0
26,0.04629748155745131,111.49044036865234,2.144496112053654,6.548128295254832,21.13971968648681,24.432483673095703,-0.0014674222329631448,-0.13230355083942413,37.72426362038664,0.4458576167457551,187.0
27,0.03841637137903177,115.10008239746094,2.1832890553272253,6.548128295254832,21.221682261370646,24.56831932067871,-0.0014796499162912369,-0.13236434757709503,37.72426362038664,0.36391340366898817,194.0
28,0.03891056451429694,113.57452392578125,2.166357670533217,6.548128295254832,21.183322776564257,24.5062198638916,-0.0014759475598111749,-0.13106216490268707,37.72426362038664,0.4048979959704333,201.0
