,dataset_id,comfort_deviation,Q_el_HP,Q_HP,t_amb,t_indoor,t_hp,R,original_r,price
90,1/2016,0.0,80.5223,1.5711851119995117,1.365,21.120600983577024,24.435421,-0.0008647691,-0.0805223,27.335
91,1/2016,0.0,96.252785,1.8662102222442627,1.3475000000000001,21.11580893712834,24.70465,-0.0010337066,-0.096252784,25.9525
92,1/2016,0.0,84.12597,1.6388039588928223,1.33,21.11087429937185,24.47665,-0.0009034707,-0.084125966,24.57
93,1/2016,0.0,94.21422,1.8276379108428955,1.31,21.10579216125117,24.645054,-0.0010118134,-0.094214216,23.9775
94,1/2016,0.0,68.53198,1.3426895141601562,1.29,21.100546120202978,24.170523,-0.0007359991,-0.06853198,23.384999999999998
95,1/2016,0.0,129.18019,2.4697258472442627,1.27,21.095186132132717,25.234222,-0.0013873305,-0.1291802,22.7925
96,1/2016,0.0,115.220634,2.2147035598754883,1.25,21.089774875756703,24.985235,-0.0012374119,-0.115220636,22.2
97,1/2016,0.0,91.12742,1.774649977684021,1.385,21.08468245329227,24.557095,-0.0009786627,-0.09112742,20.7925
98,1/2016,0.0,103.258934,2.0077697038650513,1.52,21.079889730764933,24.769337,-0.0011089492,-0.10325894,19.384999999999998
99,1/2016,0.0,84.136,1.6541497707366943,1.655,21.075383540776645,24.422272,-0.0009035784,-0.084136,17.9775
100,1/2016,0.0,108.5286,2.1197426319122314,1.79,21.071167864763645,24.856062,-0.0011655428,-0.1085286,16.57
101,1/2016,0.0,76.07398,1.510513186454773,1.925,21.067227980895485,24.26555,-0.0008169964,-0.07607398,16.265
102,1/2016,0.0,76.53495,1.524577260017395,2.06,21.06351935800423,24.266315,-0.00082194695,-0.07653495,15.96
103,1/2016,0.0,118.01305,2.318925619125366,2.1950000000000003,21.06009578754814,25.013834,-0.0012674009,-0.11801305,15.655
104,1/2016,0.0,94.96451,1.8899635076522827,2.33,21.056977723249066,24.597757,-0.0010198712,-0.09496451,15.35
105,1/2016,0.0,88.677666,1.7752254009246826,2.465,21.05412300633605,24.478756,-0.00095235364,-0.08867767,14.705
106,1/2016,0.0,72.7488,1.4706487655639648,2.6,21.05149919662963,24.177265,-0.00078128563,-0.0727488,14.059999999999999
107,1/2016,0.0,63.16375,1.2860344648361206,2.7350000000000003,21.04907027182639,23.98811,-0.00067834696,-0.06316375,13.415
108,1/2016,0.0,98.7874,1.9891000986099243,2.87,21.046871246561828,24.64681,-0.001060927,-0.0987874,12.77
109,1/2016,0.0,100.098145,2.015451192855835,2.8850000000000002,21.04462692025238,24.664125,-0.0010750039,-0.10009815,12.395
110,1/2016,0.0,76.63252,1.5588791370391846,2.9000000000000004,21.04230957401569,24.219727,-0.00082299486,-0.07663252,12.02
111,1/2016,0.0,76.26914,1.5526857376098633,2.915,21.039890636418527,24.202475,-0.0008190923,-0.07626914,11.645
112,1/2016,0.0,115.713036,2.318611264228821,2.93,21.037426933194535,24.923996,-0.0012426999,-0.11571304,11.27
113,1/2016,0.0,87.66515,1.7783231735229492,2.9475000000000002,21.03494227680851,24.402369,-0.0009414798,-0.087665156,11.43
114,1/2016,0.0,65.991905,1.3513963222503662,2.965,21.03237151528077,23.984716,-0.00070872,-0.06599191,11.59
115,1/2016,0.0,81.20611,1.6539158821105957,2.9825,21.029710081167863,24.261467,-0.0008721128,-0.081206106,11.75
