,dataset_id,comfort_deviation,Q_el_HP,Q_HP,t_amb,t_indoor,t_hp,R,original_r,price
13226,11/2016,0.0,40.0175,0.8990671634674072,6.03,21.05089404281111,22.974937,-0.00042976788,-0.0400175,0.050000000000000266
13227,11/2016,0.0,0.17303285,0.0,6.03,21.04657833268144,22.106958,0.0,0.0,1.7500000000000004
13228,11/2016,0.0,80.16002,1.770862340927124,6.03,21.042217277832435,23.785872,-0.00086087844,-0.08016002,3.45
13229,11/2016,0.0,27.403414,0.6186912059783936,6.03,21.037853778921658,22.683231,-0.00029429892,-0.027403414,-1.1399999999999997
13230,11/2016,0.0,39.25962,0.8830411434173584,6.03,21.033427574727906,22.926117,-0.00042162862,-0.03925962,-5.7299999999999995
13231,11/2016,0.0,202.52055,4.236744225025177,6.03,21.02919189951084,26.1269,-0.002174969,-0.20252055,-10.32
13232,11/2016,0.0,88.5532,1.9486666917800903,6.03,21.025211249990623,23.958183,-0.0009510169,-0.0885532,-14.91
13233,11/2016,0.0,0.17506486,0.0,6.03,21.021185330609654,22.094732,0.0,0.0,-7.7925
13234,11/2016,0.0,0.1732157,0.0,6.03,21.01698241971507,22.079254,0.0,0.0,-0.6750000000000007
13235,11/2016,0.0,25.536411,0.5771892070770264,6.03,21.01264866514012,22.616142,-0.00027424825,-0.02553641,6.442499999999999
13236,11/2016,0.0,43.001953,0.9664163589477539,6.03,21.008255139778445,22.978182,-0.0004618194,-0.043001954,13.56
13237,11/2016,0.0,0.16990134,0.0,6.0475,21.00381062511155,22.0466,0.0,0.0,12.3725
13238,11/2016,0.0007378147721226469,6.8448844,0.1536111831665039,6.0649999999999995,20.999262185227877,22.17853,-7.7472505e-05,-0.007213792,11.185
13239,11/2016,0.0053274244360501655,37.37795,0.8435872793197632,6.0825,20.99467257556395,22.82504,-0.00043002737,-0.040041663,9.9975
13240,11/2016,0.009967322102593101,0.16597122,0.0,6.1,20.990032677897407,22.010265,-5.352202e-05,-0.004983661,8.81
13241,11/2016,0.014689242533698632,14.886281,0.337978720664978,6.1175,20.9853107574663,22.318909,-0.00023874875,-0.022230903,9.055
13242,11/2016,0.019429497070163393,38.49394,0.8701350688934326,6.135,20.980570502929837,22.816288,-0.0005177371,-0.048208687,9.3
