#{"t_start": 1648727037.941657, "env_id": null}
r,l,t
-615.481594,2880,1962.195624
-3245.71733,2880,1977.77594
-4962.264142,2880,2030.032532
-1395.921845,2880,2046.038388
-1674.861781,2880,2059.810466
-1501.508089,2880,2073.251781
-2723.786613,2880,2087.706499
-613.438772,2880,2101.359476
-3082.459472,2880,2116.46431
-4603.823344,2880,2164.049694
-1374.0557,2880,2180.129482
-2441.508479,2880,2196.628127
-1505.992321,2880,2210.877082
-2644.633782,2880,2225.555415
-593.52967,2880,2238.61565
-3181.235939,2880,2251.478515
-2223.300568,2880,2295.018797
-2444.361416,2880,2309.033721
-1848.144867,2880,2324.539075
-2837.129145,2880,2339.560548
-1406.944259,2880,2356.312284
-580.37461,2880,2374.221691
-2243.594046,2880,2419.452429
-682.529786,2880,2433.920098
-2442.578729,2880,2447.362371
-1804.169618,2880,2460.787409
-1482.264282,2880,2475.850228
-1360.764709,2880,2489.853661
-569.470331,2880,2504.917144
-2226.167078,2880,2551.982667
-684.644543,2880,2567.105001
-2441.857595,2880,2581.160167
-1802.396869,2880,2595.152234
-1460.960951,2880,2610.26705
-1360.643042,2880,2624.307762
-565.666278,2880,2639.460579
-2224.760498,2880,2685.019493
-684.930834,2880,2699.200732
-1372.131326,2880,2715.28896
-1623.349056,2880,2730.927134
-1486.026787,2880,2747.717677
-1359.699671,2880,2762.208811
-551.182795,2880,2775.885105
-3039.85501,2880,2818.701923
-692.993934,2880,2831.706654
-1409.373186,2880,2846.160394
-1658.04238,2880,2859.978985
-1487.610584,2880,2874.153409
-2707.746183,2880,2889.941059
-563.403104,2880,2905.736349
-3097.225201,2880,2956.82885
-1389.450034,2880,2970.806747
-2468.241743,2880,2984.2263
-1792.849557,2880,2998.625455
-2671.405219,2880,3012.335546
-1348.004537,2880,3027.419953
-3043.674523,2880,3041.522912
-2210.723199,2880,3090.429932
-672.440962,2880,3107.546385
-2401.363283,2880,3122.313148
-1762.397007,2880,3137.163488
-2660.618369,2880,3150.566864
-1363.751145,2880,3164.885353
-3156.516588,2880,3177.747242
-2205.285385,2880,3221.445086
-661.240545,2880,3236.551938
-2478.476416,2880,3251.14123
-1841.304795,2880,3267.377427
-2730.546391,2880,3282.686075
-1346.101127,2880,3298.139784
-538.226984,2880,3314.734628
-2182.846974,2880,3361.759598
-676.790362,2880,3377.594447
-2422.173181,2880,3393.261987
-1812.604259,2880,3409.950275
-1429.719835,2880,3432.589488
-1345.132904,2880,3451.837619
-534.510447,2880,3468.310676
-2167.71567,2880,3510.443762
-1329.536768,2880,3520.953986
-2383.242007,2880,3531.014203
-1424.553267,2880,3540.674641
-2624.173387,2880,3552.021572
-543.108017,2880,3564.63531
-3060.514208,2880,3577.953608
-2193.524367,2880,3610.08044
-1351.594419,2880,3619.424044
-2376.104527,2880,3629.031186
-1430.38893,2880,3638.157434
-2617.649937,2880,3647.170762
-1322.729257,2880,3656.741174
-3046.207307,2880,3665.762776
-2165.684448,2880,3700.761241
-1323.425854,2880,3710.048166
-2369.869973,2880,3720.455558
-1437.154951,2880,3736.143887
-2620.389636,2880,3745.823311
-1317.395827,2880,3755.597025
-3108.787284,2880,3764.610715
-2160.955467,2880,3859.520798
-1347.475446,2880,3868.588805
-2391.937006,2880,3877.305779
-1751.105131,2880,3887.579136
-2668.507195,2880,3896.774092
-1322.008871,2880,3907.526753
-3192.49778,2880,3925.463352
-2175.321258,2880,3957.928091
-1334.565283,2880,3968.598249
-1575.737113,2880,3979.752846
-1414.271102,2880,3990.226458
-1317.942053,2880,3999.670398
-535.729266,2880,4011.642954
-3046.935172,2880,4023.020512
-4643.490993,2880,4949.519742
-1327.728548,2880,4959.500365
-1568.84567,2880,4969.082686
-1420.705926,2880,4977.891516
-2600.517847,2880,4988.282778
-534.625554,2880,4999.24571
-3025.633921,2880,5009.766642
-4621.8456,2880,5039.432927
-1319.057129,2880,5049.593382
