#{"t_start": 1647614856.0899262, "env_id": null}
r,l,t
-7182.545456,2880,19.569681
-5645.041167,2880,38.730417
-9245.349425,2880,60.464309
-5819.70223,2880,79.870495
-9292.371718,2880,101.414878
-3927.618078,2880,157.209053
-4788.480284,2880,176.362928
-7853.204288,2880,197.755013
-5036.185697,2880,217.294857
-8021.555589,2880,238.539258
-2745.432148,2880,258.030265
-8617.820077,2880,277.261182
-6657.226042,2880,336.143857
-4375.489487,2880,355.769323
-6943.755109,2880,377.392814
-4496.305651,2880,397.047649
-7466.004453,2880,416.570828
-4235.623191,2880,438.498102
-8131.282064,2880,458.578854
-6310.515752,2880,516.096538
-6784.809613,2880,535.412793
-5292.800243,2880,554.776755
-4355.599851,2880,576.173684
-4183.618134,2880,595.659249
-2250.471943,2880,617.016192
-6190.395712,2880,636.612262
-9945.639555,2880,691.482656
-4060.479767,2880,712.934101
-4688.809596,2880,732.41166
-4230.192718,2880,753.626604
-4096.144631,2880,773.184136
-2212.108294,2880,792.674781
-7997.433821,2880,851.159422
-2484.561698,2880,869.338796
-4016.738933,2880,890.790565
-4654.958942,2880,910.445159
-4220.309963,2880,932.06749
-4090.937905,2880,951.273685
-2194.680118,2880,970.847638
-7984.423898,2880,1029.023425
-2455.444377,2880,1048.414798
-4020.77289,2880,1069.652277
-4668.803384,2880,1089.031173
-4222.611764,2880,1108.439059
-7163.319579,2880,1129.824415
-2163.669111,2880,1149.333884
-7928.928432,2880,1205.887566
-3994.852945,2880,1225.220127
-6508.11928,2880,1244.662419
-5030.504184,2880,1265.967768
-7114.817312,2880,1285.512895
-4068.066825,2880,1306.926573
-7914.0684,2880,1326.450532
-6014.834841,2880,1380.881473
-2487.886827,2880,1401.943683
-6521.573448,2880,1421.4429
-5045.534594,2880,1442.715566
-7099.684854,2880,1462.165817
-4045.093614,2880,1481.51912
-2161.041387,2880,1502.6537
-5993.510246,2880,1557.140203
-2443.913873,2880,1578.167412
-6505.25978,2880,1597.507781
-5028.118487,2880,1616.853299
-4173.324474,2880,1638.293511
-4035.112127,2880,1657.80539
-2130.578894,2880,1679.154386
-5992.065555,2880,1733.678693
-2409.89365,2880,1755.134671
