#{"t_start": 1649251304.11113, "env_id": null}
r,l,t
-38672.59616,2880,10.162996
-32255.84867,2880,20.266767
-23307.805424,2880,32.11042
-31168.424935,2880,42.21305
-11789.13285,2880,54.052656
-41230.974011,2880,64.158036
-15813.358267,2880,93.496701
-39959.825393,2880,105.334313
-12733.298068,2880,115.434803
-16664.255862,2880,127.263174
-12636.965417,2880,137.362546
-27894.5804,2880,147.466627
-42098.129882,2880,159.295755
-13667.286274,2880,188.589093
-38663.189082,2880,200.414462
-20446.589119,2880,210.503415
-9779.059765,2880,220.581059
-18199.371436,2880,232.401143
-26226.297717,2880,242.496147
-41543.261908,2880,254.324399
-16275.456771,2880,283.612208
-36600.195405,2880,293.714735
-20237.824703,2880,305.558512
-16615.900655,2880,315.656919
-9136.962709,2880,327.494886
-27132.254584,2880,337.591468
-39793.146606,2880,347.68714
-32303.763725,2880,378.721457
-18626.442571,2880,388.819817
-18039.205441,2880,400.651539
-13399.320405,2880,410.741097
-13524.806679,2880,420.826187
-25381.944197,2880,432.659054
-11112.344683,2880,442.758585
-33166.18423,2880,473.793453
-10467.383683,2880,483.886115
-27522.539936,2880,495.708472
-14359.453241,2880,505.801726
-13109.94287,2880,515.8786
-4701.52325,2880,527.706375
-31109.339371,2880,537.777972
-19875.965109,2880,568.768224
-9931.547024,2880,578.845531
-24972.533933,2880,588.923215
-16646.894722,2880,600.740939
-10224.900727,2880,610.82319
-4563.303465,2880,622.644963
-31697.660887,2880,632.734467
-17208.961997,2880,662.031441
-3892.002998,2880,673.864459
-24388.104168,2880,683.948768
-17217.792321,2880,695.769239
-10040.341393,2880,705.859945
-5814.88251,2880,715.943142
-2880.382569,2880,727.773941
-19681.148286,2880,757.061664
-4761.30285,2880,768.87783
-23843.460677,2880,778.962106
-15556.866618,2880,789.046808
-14115.226847,2880,800.866664
-8211.485454,2880,810.949188
-2155.172761,2880,822.766377
-9299.91954,2880,852.086111
-5335.740959,2880,862.169272
-15767.695482,2880,874.006964
-8079.338241,2880,884.096531
-7179.082608,2880,895.93349
-2323.59403,2880,906.036802
-22757.453211,2880,917.86866
-22426.042828,2880,947.171751
-4827.171,2880,957.269712
-18347.664747,2880,969.094214
-9091.771106,2880,979.185043
-8905.055602,2880,991.024529
-1713.530971,2880,1001.108597
-22847.180435,2880,1011.198287
-7603.156167,2880,1042.248456
-4849.646071,2880,1052.348092
-16233.009973,2880,1064.187765
-8379.366287,2880,1074.27898
-7744.131027,2880,1084.379131
-3360.550311,2880,1096.200593
-23198.698896,2880,1106.294221
-8511.933805,2880,1137.349754
-4776.00251,2880,1147.445623
-18750.327099,2880,1157.531748
-11732.09044,2880,1169.355489
-7236.492188,2880,1179.442504
-3725.043776,2880,1191.26311
-22388.750956,2880,1201.352875
-6788.459307,2880,1230.643227
-3944.696101,2880,1242.470183
-4271.550448,2880,1252.563619
-6292.884946,2880,1264.392953
-3381.993405,2880,1274.476126
-1556.193996,2880,1284.559268
-19660.736074,2880,1296.387876
-20213.653064,2880,1325.687941
-3541.590938,2880,1337.515936
-3824.936014,2880,1347.608023
-5221.444204,2880,1359.435631
-3001.580788,2880,1369.529874
-1245.31676,2880,1379.620105
-17315.769726,2880,1391.448433
-18012.10223,2880,1420.761363
-3399.092375,2880,1432.602674
-3947.001144,2880,1442.693304
-4773.161886,2880,1452.784894
-6895.894965,2880,1464.608853
-1284.875691,2880,1474.696463
-17404.498509,2880,1486.525055
-19946.983751,2880,1515.843584
-3502.136833,2880,1525.939866
-13973.867781,2880,1537.757641
-4375.968835,2880,1547.844171
-6764.691011,2880,1559.685314
-1251.054915,2880,1569.765691
-16854.444326,2880,1579.851199
-6418.552236,2880,1610.840748
-13062.753605,2880,1620.916847
-7639.854787,2880,1632.722151
-7083.90862,2880,1642.804925
-3128.825797,2880,1652.887406
-1256.592654,2880,1664.700951
-6258.924821,2880,1693.949758
-1833.498555,2880,1705.766092
-12718.050204,2880,1715.852937
-7373.504184,2880,1725.939622
-3660.539717,2880,1737.758436
-3157.555456,2880,1747.84521
-1352.052643,2880,1759.666441
-6033.731252,2880,1788.928957
-1730.340591,2880,1800.744858
-12546.508269,2880,1810.827298
-7168.847434,2880,1820.907837
-3983.812908,2880,1832.712603
-3161.88079,2880,1842.790953
-1253.917634,2880,1854.604951
-6284.881909,2880,1883.860764
-1634.205106,2880,1893.936471
-3347.728884,2880,1905.754823
-4109.967599,2880,1915.841869
-4083.020459,2880,1927.655894
-3244.63606,2880,1937.739696
-1263.286315,2880,1947.817354
-13878.50788,2880,1978.824416
-1611.515604,2880,1988.914382
-3186.504671,2880,2000.737968
-4012.491343,2880,2010.820046
-3801.910981,2880,2020.897323
-6674.912706,2880,2032.70344
-1245.911073,2880,2042.7769
-12758.529952,2880,2073.760497
-2713.095028,2880,2083.841479
-10230.558992,2880,2093.917972
-5899.995775,2880,2105.737144
-6193.83788,2880,2115.809495
-2950.697003,2880,2127.620746
-13223.587415,2880,2137.703925
-5497.605219,2880,2166.978902
-1692.112087,2880,2178.800002
-10485.984904,2880,2188.895935
-6034.833129,2880,2200.712667
-6212.753063,2880,2210.793267
-2876.542342,2880,2222.613237
-13361.901157,2880,2232.707051
-5537.926072,2880,2262.023247
-1818.387498,2880,2273.849537
-10687.921119,2880,2283.940415
-6369.271756,2880,2295.768267
-6690.893894,2880,2305.857035
-3110.155152,2880,2315.942599
-1239.72591,2880,2327.749267
-5739.90527,2880,2357.027825
-1828.534887,2880,2368.840354
-10935.241017,2880,2378.927588
-6378.178197,2880,2389.017367
-3761.847443,2880,2400.84028
-2888.48261,2880,2410.921934
-1201.897188,2880,2422.731603
-5513.590706,2880,2452.003989
-2921.243902,2880,2462.090909
-10813.756637,2880,2473.903903
-3614.993399,2880,2483.988652
-6640.52833,2880,2495.819961
-1231.854022,2880,2505.89341
-13676.585379,2880,2515.973977
-5759.799908,2880,2546.981994
-3076.096475,2880,2557.068646
-10838.135392,2880,2568.887704
-3734.782477,2880,2578.981333
-6703.231136,2880,2589.07155
-3078.996095,2880,2600.898146
-13690.89859,2880,2610.986307
-5910.275494,2880,2641.993735
-3143.60546,2880,2652.084625
-10692.009446,2880,2663.91859
-3964.442735,2880,2674.000817
-6518.023325,2880,2684.091292
-3134.480716,2880,2695.921798
-13516.606191,2880,2706.009769
-5752.830932,2880,2737.021026
-3202.855464,2880,2747.117549
-10462.258441,2880,2757.210256
-6579.197201,2880,2769.042528
-6457.18916,2880,2779.134942
-3276.386443,2880,2790.963067
-13030.326236,2880,2801.049186
-5790.188724,2880,2830.331136
-3160.94622,2880,2842.147112
-3857.956717,2880,2852.225501
-3886.95293,2880,2864.054292
-3107.048659,2880,2874.144631
-1252.196322,2880,2884.228021
-13040.172156,2880,2896.056561
-16213.528586,2880,2925.332188
-3236.808159,2880,2937.158674
-3990.352456,2880,2947.246266
-3833.030002,2880,2957.336164
-6521.547721,2880,2969.165533
-1272.49005,2880,2979.252205
-12670.257008,2880,2991.082166
-15886.72912,2880,3020.373969
-3035.660873,2880,3030.462406
-10072.079445,2880,3042.285923
-3619.860118,2880,3052.37414
-6389.059517,2880,3064.203901
-1172.47469,2880,3074.303571
-12803.555318,2880,3086.120061
-15959.559918,2880,3115.430161
-2906.148879,2880,3125.510201
-10003.382099,2880,3137.341601
-3518.601328,2880,3147.431002
-6353.117896,2880,3159.249532
-1192.88102,2880,3169.343576
-12522.505476,2880,3179.429487
-5648.950758,2880,3210.408682
-9902.671628,2880,3220.49107
-5681.993355,2880,3232.311015
-6417.493392,2880,3242.391154
-3087.247302,2880,3252.471436
-1214.839598,2880,3264.296983
-5756.573581,2880,3274.383438
-16463.414481,2880,3305.385457
-10206.82994,2880,3315.469826
-5910.217481,2880,3325.562362
-3613.975998,2880,3337.367773
-3150.21478,2880,3347.455479
-1234.840351,2880,3359.286283
-5549.776686,2880,3388.561515
-1941.405145,2880,3398.647735
-3177.070033,2880,3410.459954
-3904.718997,2880,3420.535099
-3739.736469,2880,3432.362429
-3239.006655,2880,3442.443778
-1276.975567,2880,3452.518822
-13109.446191,2880,3483.52447
-1774.766439,2880,3493.608171
-3223.892321,2880,3505.425197
-4007.418676,2880,3515.503318
-3881.161956,2880,3527.320047
-3162.280588,2880,3537.4104
-1213.180207,2880,3547.498684
-13023.632179,2880,3578.517611
-1899.408409,2880,3588.612394
-3108.236383,2880,3600.443656
-3901.278359,2880,3610.5344
-3715.339273,2880,3620.618994
-6288.276493,2880,3632.442046
-1236.713147,2880,3642.515243
-12555.805235,2880,3673.516519
-3040.098566,2880,3683.605365
-9948.393451,2880,3693.696077
-5929.335049,2880,3705.518378
-6361.414988,2880,3715.609409
-2978.025126,2880,3727.430427
-12712.356217,2880,3737.520626
-5677.923157,2880,3766.787149
-1687.290774,2880,3778.599648
-9936.251438,2880,3788.685161
-5621.16578,2880,3800.504397
-6187.558274,2880,3810.590635
-2885.02925,2880,3820.667196
-1193.602557,2880,3832.476103
-5501.524024,2880,3861.796674
-1800.422635,2880,3873.614981
-9905.168421,2880,3883.703897
-5745.69848,2880,3893.789136
-3390.626402,2880,3905.610621
-2868.836978,2880,3915.693867
-1160.309683,2880,3927.50972
-5470.567172,2880,3956.80492
-1795.728496,2880,3968.64565
-9767.229315,2880,3978.741127
-5704.884566,2880,3988.841213
-3555.006834,2880,4000.688535
-2956.777862,2880,4010.785933
-1179.444315,2880,4022.620804
-5473.390758,2880,4051.900244
-2908.745285,2880,4061.982325
-9989.920028,2880,4073.810897
-3428.481788,2880,4083.892151
-6261.193108,2880,4095.710288
-1166.731491,2880,4105.794731
-12740.006614,2880,4115.885413
-5551.116162,2880,4146.908885
-2831.669614,2880,4157.005504
-9784.424379,2880,4168.856504
-3386.782123,2880,4178.947875
-6197.126557,2880,4189.045449
-2917.850207,2880,4200.879073
-12418.107943,2880,4210.971077
-5460.748047,2880,4241.996544
-2820.023465,2880,4252.081029
-9789.696552,2880,4262.163234
-5487.968501,2880,4273.976478
-6168.651554,2880,4284.064415
-2941.359424,2880,4295.882835
-12992.365736,2880,4305.968387
-5638.065715,2880,4335.276052
-1606.385247,2880,4347.103445
-10218.376875,2880,4357.198084
-5759.629078,2880,4369.029355
-6391.258306,2880,4379.116208
-2958.060875,2880,4390.943928
-12729.098487,2880,4401.033242
-5624.339389,2880,4430.321995
-2784.584394,2880,4442.140794
-3604.379146,2880,4452.242063
-3328.93666,2880,4464.055418
-2929.403817,2880,4474.135115
-1162.986423,2880,4484.215047
-12177.352551,2880,4496.039678
-15644.874425,2880,4525.343862
-2780.335236,2880,4537.173503
-3535.265784,2880,4547.273905
-3364.511539,2880,4557.361577
-6171.347861,2880,4569.195931
-1179.985975,2880,4579.285198
-12286.673123,2880,4591.132981
-15679.62453,2880,4620.419311
-2765.031,2880,4630.509959
-9343.536458,2880,4642.339783
-3256.865797,2880,4652.433866
-5923.838847,2880,4664.262106
-1154.613102,2880,4674.340441
-12070.099904,2880,4684.430053
