#{"t_start": 1648733705.3879192, "env_id": null}
r,l,t
-12237.497335,2880,9.623626
-13298.350524,2880,19.290739
-8983.180333,2880,29.502233
-5501.155207,2880,39.123927
-6531.504889,2880,49.31504
-7860.418696,2880,58.945902
-11872.111313,2880,90.42509
-11107.481007,2880,101.044492
-5398.351213,2880,110.856939
-1941.510187,2880,121.243664
-8935.578806,2880,130.835259
-6515.70534,2880,140.482825
-8626.772537,2880,150.786984
-11520.313393,2880,183.257185
-13574.461894,2880,194.38158
-9247.195686,2880,203.911839
-4698.320398,2880,213.376657
-10476.812444,2880,223.639331
-7196.839706,2880,233.126827
-10458.241376,2880,243.490853
-13171.907784,2880,274.710503
-13631.339405,2880,284.444322
-13347.703531,2880,294.710181
-4200.667626,2880,304.515038
-12205.523273,2880,314.781089
-8454.173781,2880,324.331975
-10957.098478,2880,333.809864
-2884.868828,2880,366.528258
-6460.4287,2880,376.328299
-11981.097194,2880,386.91702
-7332.014275,2880,396.787358
-12306.690612,2880,406.738144
-10961.584845,2880,417.050939
-10674.940565,2880,426.684115
-4901.84689,2880,458.813107
-2335.858086,2880,468.894766
-7776.289405,2880,480.434121
-8202.568954,2880,489.900227
-9764.772105,2880,499.562826
-2723.210478,2880,509.987976
-4099.021894,2880,519.459558
-10435.920687,2880,551.483859
-2385.490121,2880,561.291264
-8545.17814,2880,570.944799
-6010.865376,2880,581.197073
-10511.331813,2880,590.842811
-4381.938871,2880,601.384601
-5122.951196,2880,611.142024
-11280.484397,2880,642.638695
-7521.044658,2880,652.99402
-6875.01381,2880,662.576127
-7191.339534,2880,672.890261
-5518.663037,2880,682.513645
-4560.89246,2880,691.972263
-6640.189626,2880,702.61985
-7527.498908,2880,733.774699
-3765.560201,2880,744.078291
-5778.899866,2880,753.608968
-2018.286832,2880,763.201426
-3013.574694,2880,774.977689
-2506.659058,2880,784.592709
-5408.451252,2880,795.02815
-5494.74227,2880,826.326442
-3681.290853,2880,836.158364
-3081.02023,2880,846.664759
-5188.38917,2880,856.393375
-4778.136285,2880,866.661734
-3757.332413,2880,876.203983
-1909.876589,2880,886.451029
-3064.156604,2880,918.987036
-2035.693161,2880,928.484409
-3403.980669,2880,938.915257
-3924.24195,2880,948.534785
-3033.101959,2880,958.969328
-3937.451078,2880,968.689944
-1865.793881,2880,978.646492
-4187.989745,2880,1011.530605
-1462.257971,2880,1021.211105
-2684.994686,2880,1031.715586
-2733.287904,2880,1041.431585
-3694.736991,2880,1051.130417
-2325.684566,2880,1061.501309
-1783.56214,2880,1072.031146
-3881.59005,2880,1104.959485
-1307.279635,2880,1114.750673
-3102.01399,2880,1124.523263
-1896.752475,2880,1135.058852
-2804.873386,2880,1144.841258
-2059.509129,2880,1155.26884
-1622.129507,2880,1164.889458
-3565.813602,2880,1196.327511
-1186.581612,2880,1206.898746
-1590.334177,2880,1216.563027
-2721.632917,2880,1226.964251
-2032.360136,2880,1236.732209
-3231.94794,2880,1246.343308
-1601.173749,2880,1256.738366
-1026.47135,2880,1287.966275
-1271.333013,2880,1298.442181
-1899.855425,2880,1308.433075
-2711.439267,2880,1319.917708
-2043.39311,2880,1329.444896
-3070.748218,2880,1339.057467
-1521.744516,2880,1349.347091
-861.225192,2880,1380.48018
-1068.418712,2880,1390.754001
-1653.287265,2880,1400.396006
-2581.486909,2880,1410.008545
-2691.711814,2880,1420.279095
-2810.845499,2880,1429.757901
-1499.085035,2880,1440.097675
-870.854135,2880,1471.28325
-1159.016577,2880,1480.77775
-2494.617354,2880,1491.22542
-2604.807952,2880,1500.75046
-2581.572439,2880,1511.049275
-2831.571121,2880,1520.787953
-1473.441023,2880,1530.286445
-3528.602487,2880,1562.628811
-2367.032452,2880,1572.511387
-1594.331986,2880,1583.223134
-2661.167511,2880,1593.129983
-2019.295731,2880,1602.991302
-3043.763739,2880,1615.050461
-3753.432497,2880,1646.982102
-1878.551135,2880,1657.597347
-2397.616635,2880,1667.132527
-1560.080848,2880,1676.734256
-2551.625518,2880,1686.994757
-1966.157891,2880,1696.465941
-2723.26417,2880,1707.003435
-3457.803067,2880,1738.392678
-1900.896963,2880,1748.727941
-2393.230177,2880,1758.46123
-1613.266553,2880,1768.687022
-2564.545835,2880,1778.967089
-1927.201343,2880,1788.714797
-2752.90509,2880,1799.01837
-3664.704504,2880,1830.619962
-1852.981321,2880,1840.156844
-1010.335152,2880,1850.71517
-1507.541799,2880,1860.257393
-2554.825358,2880,1870.611763
-1913.426935,2880,1880.346942
