,dataset_id,comfort_deviation,Q_el_HP,Q_HP,t_amb,t_indoor,t_hp,R,original_r,price
6394,3/2016,0.3163300233579598,87.74259,1.9653106927871704,6.89,20.686697717162758,23.868353,-0.0041667544,-0.2459076,24.83
6395,3/2016,0.3133022828372418,146.39151,3.197428822517395,6.5874999999999995,20.689319715853888,25.025345,-0.005134873,-0.30304265,26.8725
6396,3/2016,0.3106802841461125,90.49451,1.9959672689437866,6.285,20.691443744925166,23.950054,-0.004165518,-0.24583465,28.915
6397,3/2016,0.30855625507483353,144.93797,3.1233962774276733,5.9825,20.69305136382493,25.003048,-0.0050700344,-0.2992161,30.9575
6398,3/2016,0.3069486361750684,161.9382,3.438685655593872,5.68,20.694987817536585,25.367502,-0.005344473,-0.31541252,33.0
6399,3/2016,0.30501218246341466,110.969154,2.3771567344665527,5.38,20.696604479517156,24.430523,-0.0044644275,-0.26347524,34.4425
6400,3/2016,0.30339552048284446,97.3136,2.0798968076705933,5.08,20.697017604872027,24.134819,-0.0042193453,-0.24901135,35.885000000000005
6401,3/2016,0.303066419157517,170.44157,3.5363452434539795,4.78,20.697065811000666,25.49613,-0.005455666,-0.32197478,37.3275
6402,3/2016,0.302935796921485,174.63922,3.585733652114868,4.48,20.697597119159,25.62513,-0.005525687,-0.32610714,38.77
6403,3/2016,0.30240288084100087,202.92064,4.077470183372498,4.072500000000001,20.698494068339404,26.170435,-0.0060003833,-0.3541221,38.575
6404,3/2016,0.30150593166059636,188.93889,3.7716318368911743,3.665,20.699654418548867,25.980051,-0.005755871,-0.33969185,38.38
6405,3/2016,0.30034558145113266,207.305,4.0664262771606445,3.2575000000000003,20.700905131000678,26.328096,-0.006057243,-0.35747778,38.185
6406,3/2016,0.29909486899932247,210.60022,4.080051898956299,2.85,20.702274067822326,26.42089,-0.0061024823,-0.36014766,37.99
6407,3/2016,0.2977259321776735,219.16847,4.186601221561432,2.4425,20.703677715194658,26.593397,-0.0062360684,-0.36803144,35.945
6408,3/2016,0.29632228480534195,243.04678,4.552873849868774,2.035,20.7052685328837,27.013388,-0.0066287797,-0.39120793,33.9
6409,3/2016,0.29473146711629994,192.1381,3.6203895807266235,1.6275,20.70648931927057,26.209549,-0.0057526855,-0.33950382,31.855
6410,3/2016,0.29351068072942965,271.64938,4.933735281229019,1.22,20.707547084513138,27.472809,-0.007089613,-0.41840473,29.81
6411,3/2016,0.29245291548686225,237.61761,4.313909590244293,0.8125,20.708703091337835,26.98471,-0.006504004,-0.38384408,28.807499999999997
6412,3/2016,0.29129690866216507,240.83705,4.321389555931091,0.405,20.709435292963168,27.036587,-0.0065487614,-0.38648552,27.805
6413,3/2016,0.2905687590727837,235.63261,4.190727710723877,-0.0024999999999999467,20.70958262367123,26.95116,-0.0064544063,-0.380917,26.802500000000002
6414,3/2016,0.29066342436881243,269.67477,4.69404199719429,-0.41,20.709336575631188,27.45733,-0.0070320317,-0.4150065,25.8
6415,3/2016,0.2910007123791516,233.35405,4.081436634063721,-0.6375,20.70899928762085,26.930557,-0.0064194566,-0.3788544,26.2275
6416,3/2016,0.29129625706664086,290.00598,4.951667368412018,-0.865,20.70870374293336,27.76855,-0.007381893,-0.4356541,26.655
6417,3/2016,0.29134979815777484,269.88373,4.604564040899277,-1.0925,20.708657519909405,27.506662,-0.0070413877,-0.41555864,27.082500000000003
6418,3/2016,0.2915328330856184,264.7895,4.496079683303833,-1.32,20.70846716691438,27.437773,-0.006956619,-0.4105559,27.51
6419,3/2016,0.29185244731439397,280.4243,4.708944082260132,-1.5475,20.708147552685606,27.663593,-0.0072242497,-0.42635053,26.485
6420,3/2016,0.29227954242433185,277.9227,4.640492498874664,-1.775,20.707720457575668,27.633377,-0.0071854796,-0.42406246,25.46
6421,3/2016,0.2928183636160355,290.11035,4.795272767543793,-2.0025,20.707181636383964,27.80693,-0.0073965574,-0.43651953,24.435000000000002
6422,3/2016,0.2934590739686662,290.20087,4.765625596046448,-2.23,20.706540926031334,27.812311,-0.0074035195,-0.43693042,23.41
6423,3/2016,0.29438782843132927,280.73056,4.594893246889114,-2.455,20.70561217156867,27.67601,-0.007250919,-0.42792445,22.4875
6424,3/2016,0.2957936501003964,277.22897,4.516048550605774,-2.6799999999999997,20.704206349899604,27.611143,-0.0072034975,-0.4251258,21.564999999999998
6425,3/2016,0.2976676618228389,285.63803,4.614949464797974,-2.905,20.70233233817716,27.708862,-0.0073618605,-0.43447185,20.6425
6426,3/2016,0.300045643980841,278.53244,4.483387470245361,-3.13,20.69995435601916,27.59292,-0.0072616073,-0.42855525,19.72
6427,3/2016,0.3025442239955751,307.68,4.8904710710048676,-3.28,20.697455776004425,27.980833,-0.0077766636,-0.4589521,19.8325
6428,3/2016,0.3049665745295904,307.9857,4.872461557388306,-3.4299999999999997,20.69503342547041,27.992579,-0.007802366,-0.46046898,19.945
6429,3/2016,0.30721535139440803,328.13727,5.136263430118561,-3.58,20.692784648605592,28.268488,-0.008162875,-0.48174495,20.0575
6430,3/2016,0.3093720946197962,312.2473,4.887314289808273,-3.73,20.690627905380204,28.07033,-0.007911901,-0.46693337,20.17
6431,3/2016,0.31186911211667834,289.25552,4.539611041545868,-3.8775,20.68813088788332,27.753454,-0.0075434744,-0.44519007,20.137500000000003
6432,3/2016,0.31471396283208364,312.1063,4.848728120326996,-4.025,20.685286037167916,28.036434,-0.007954769,-0.46946326,20.105
6433,3/2016,0.3178445391646356,300.112,4.659858852624893,-4.1725,20.682155460835364,27.867567,-0.0077780555,-0.45903426,20.072499999999998
6434,3/2016,0.3213125720478871,308.92465,4.7668978571891785,-4.32,20.678687427952113,27.965652,-0.007956763,-0.46958095,20.04
6435,3/2016,0.32501384238690534,315.60095,4.841071754693985,-4.470000000000001,20.674986157613095,28.040483,-0.008101246,-0.47810787,20.07
6436,3/2016,0.32901142347976986,307.01212,4.70185062289238,-4.62,20.67098857652023,27.915768,-0.007989582,-0.4715178,20.1
6437,3/2016,0.3334989700352118,296.8604,4.542819499969482,-4.77,20.666501029964788,27.760015,-0.007855588,-0.46360993,20.13
