,comfort_deviation,Q_el_HP,Q_HP,t_amb,t_indoor,t_hp,R,original_r,price,comfort_deviation_max,episode
0,1.1919876046521851,103.37812805175781,2.191719388961792,6.548128295254832,21.352836501186868,24.718589782714844,-0.006614347454160452,-0.699371874332428,37.72426362038664,2.7479181433360402,6.0
1,2.0078289926736947,69.65497589111328,1.505331288322623,6.548128295254832,19.237678408017295,21.55693244934082,-0.010700855404138565,-1.0735654830932617,37.72426362038664,3.60933417060561,13.0
2,0.6993138447669595,94.26396942138672,1.9024597855569607,6.548128295254832,20.43029514195605,23.35368537902832,-0.004939620848745108,-0.44391873478889465,37.72426362038664,1.589151957877874,20.0
3,1.000448690146558,91.80171203613281,1.7832273888697943,6.548128295254832,20.034039917094518,22.7745304107666,-0.0071290601044893265,-0.5920186638832092,37.72426362038664,1.5290036673270748,27.0
4,1.4465771432140593,80.64517211914062,1.6304590713684504,6.548128295254832,19.587652832146272,22.09653091430664,-0.010455040261149406,-0.8039216995239258,37.72426362038664,2.129588460665886,34.0
5,1.5202356902298972,77.07569885253906,1.6007003757362834,6.548128295254832,19.520541230751245,21.985057830810547,-0.011622910387814045,-0.8371753096580505,37.72426362038664,2.8915397062278316,41.0
6,1.5372197576447852,76.60920715332031,1.6065652931249832,6.548128295254832,19.558532918750572,22.03266143798828,-0.012250125408172607,-0.845188319683075,37.72426362038664,3.4332401777020003,48.0
7,1.9957036369318997,67.975341796875,1.4443426905438854,6.548128295254832,19.044360761899966,21.270784378051758,-0.015473543666303158,-1.0658032894134521,37.72426362038664,3.778114384634442,55.0
8,2.1103434996684074,66.26665496826172,1.4065336444884906,6.548128295254832,18.926823831029548,21.095624923706055,-0.016221052035689354,-1.1214118003845215,37.72426362038664,3.9364248805198123,62.0
9,1.8567245648771318,70.49772644042969,1.4889729564344947,6.548128295254832,19.188759317832876,21.483407974243164,-0.014613475650548935,-0.9988343119621277,37.72426362038664,3.757898304448407,69.0
10,1.7407234073585134,73.3637924194336,1.5270124162201932,6.548128295254832,19.31072165606775,21.66343116760254,-0.013883000239729881,-0.9436782598495483,37.72426362038664,3.6524055838248124,76.0
11,1.8150297032306646,71.40105438232422,1.5110522842889091,6.548128295254832,19.27191691428783,21.600658416748047,-0.014505135826766491,-0.9788711071014404,37.72426362038664,4.0483092973137005,83.0
12,2.069351201064177,66.28934478759766,1.4184585518048183,6.548128295254832,18.978038205703935,21.16539764404297,-0.016415929421782494,-1.1009348630905151,37.72426362038664,4.235700759791076,90.0
13,1.816894829286821,71.112548828125,1.5075839615271465,6.548128295254832,19.25959411553534,21.582975387573242,-0.014581357128918171,-0.9795251488685608,37.72426362038664,4.064249734254652,97.0
14,1.7855136093997166,71.49120330810547,1.5133082320406273,6.548128295254832,19.270445471991906,21.602357864379883,-0.014418752864003181,-0.9642229080200195,37.72426362038664,3.850838467914965,104.0
15,1.7691086767011517,72.04641723632812,1.5313961339986806,6.548128295254832,19.33951221395569,21.69936752319336,-0.014268722385168076,-0.9565647840499878,37.72426362038664,4.138109698231396,111.0
16,1.807475410863041,71.40670776367188,1.5326151312261767,6.548128295254832,19.354049274653825,21.7160587310791,-0.014051564037799835,-0.9751052856445312,37.72426362038664,4.416001625011798,118.0
17,1.8321091402684324,70.4869155883789,1.5305297698858333,6.548128295254832,19.352756072231433,21.711719512939453,-0.013700547628104687,-0.9865069389343262,37.72426362038664,4.602650375484394,124.0
18,1.6508476674638874,74.60687255859375,1.6180755634404234,6.548128295254832,19.63063648686718,22.123233795166016,-0.012507202103734016,-0.8999964594841003,37.72426362038664,4.47356442134787,131.0
19,1.5717426532669383,76.10794830322266,1.645949277881474,6.548128295254832,19.713855775108804,22.24885368347168,-0.012029953300952911,-0.8619477152824402,37.72426362038664,4.298031990924692,138.0
20,1.46274346897321,78.63513946533203,1.6881953044992548,6.548128295254832,19.843644084108348,22.44302749633789,-0.011260735802352428,-0.8099747896194458,37.72426362038664,4.080987154281093,145.0
21,1.4057513628128107,79.56427001953125,1.703533815512653,6.548128295254832,19.88737492293167,22.51003646850586,-0.010733246803283691,-0.7824103832244873,37.72426362038664,3.9494871366708075,152.0
22,1.2641564974917856,82.74751281738281,1.7623693514111172,6.548128295254832,20.0664263666114,22.778675079345703,-0.009642076678574085,-0.71479731798172,37.72426362038664,3.7043804533384908,159.0
23,1.1584009946643912,84.94710540771484,1.7975169928557844,6.548128295254832,20.168933313509207,22.93451690673828,-0.009001003578305244,-0.6641213297843933,37.72426362038664,3.4374974721143765,166.0
24,1.0776339467679,86.34799194335938,1.816822491827141,6.548128295254832,20.219660109045087,23.01435089111328,-0.00847536139190197,-0.6251415014266968,37.72426362038664,3.1846286185043233,173.0
25,0.9561165174831072,88.9732666015625,1.8593864095048662,6.548128295254832,20.342912292909084,23.202190399169922,-0.007708769757300615,-0.5670121908187866,37.72426362038664,2.889753491647312,180.0
26,0.8743562857963109,91.30774688720703,1.9025534056637743,6.548128295254832,20.47815610871156,23.403297424316406,-0.007219843566417694,-0.5284662842750549,37.72426362038664,2.7925443093066065,187.0
27,0.7839323015364571,92.59217834472656,1.910410789865182,6.548128295254832,20.48525308198119,23.42178726196289,-0.006652439944446087,-0.48454463481903076,37.72426362038664,2.3869221573185513,194.0
28,0.8752134815592404,91.030517578125,1.8963198286473018,6.548128295254832,20.45472096903775,23.370193481445312,-0.00728556327521801,-0.5286198854446411,37.72426362038664,2.7288579283955876,201.0
29,0.8821986231017419,90.83027648925781,1.8945291129770723,6.548128295254832,20.448565207930113,23.36128044128418,-0.007306184619665146,-0.5319138169288635,37.72426362038664,2.7553654630960267,208.0
30,0.8890639549349888,90.51329803466797,1.8861836084896315,6.548128295254832,20.42191107982274,23.321887969970703,-0.00737806549295783,-0.5350296497344971,37.72426362038664,2.7454639827767373,215.0
31,0.7942441554724043,93.25886535644531,1.936936051245314,6.548128295254832,20.580010172171587,23.557382583618164,-0.006803188007324934,-0.4903663992881775,37.72426362038664,2.6077858326452237,222.0
32,0.735452903469908,94.87129974365234,1.9656725240507946,6.548128295254832,20.665980750118738,23.687040328979492,-0.006462401710450649,-0.46258607506752014,37.72426362038664,2.4242049219455204,229.0
