#{"t_start": 1648804914.473055, "env_id": null}
r,l,t
-1907.676603,2880,1668.087325
-3218.321519,2880,1678.398426
-2412.2954,2880,1688.706346
-2066.93494,2880,1700.774903
-1675.456887,2880,1730.75092
-4370.333165,2880,1742.824937
-2139.556782,2880,1753.135751
-1928.923557,2880,1763.448474
-919.95845,2880,1775.521973
-1279.982156,2880,1785.836961
-2055.685978,2880,1797.914475
-1650.727667,2880,1827.90143
-4299.254807,2880,1839.971706
-2086.612587,2880,1850.289507
-1884.029437,2880,1860.602007
-902.994862,2880,1872.669394
-1264.866104,2880,1882.980167
-2055.498994,2880,1895.049767
-1648.029574,2880,1925.047328
-4314.250574,2880,1935.35999
-1212.309573,2880,1947.430728
-1876.38166,2880,1957.728848
-899.163262,2880,1969.789539
-1260.730929,2880,1980.09301
-2041.204847,2880,1990.389654
-1144.859416,2880,2022.151907
-4241.50157,2880,2032.451885
-1214.036392,2880,2044.511167
-1870.505519,2880,2054.797431
-904.71949,2880,2065.095804
-3153.411839,2880,2077.156757
-2035.195642,2880,2087.455973
-1140.038775,2880,2119.21022
-1208.06969,2880,2129.513774
-2057.598894,2880,2139.824587
-1868.446881,2880,2151.888786
-3159.814486,2880,2162.191742
-2360.485019,2880,2174.258548
-1147.685967,2880,2184.568087
-1640.738284,2880,2214.537899
-4259.038186,2880,2226.611032
-2079.659853,2880,2236.918138
-1878.494805,2880,2248.984431
-3182.934109,2880,2259.296038
-2378.029158,2880,2271.365422
-1142.123692,2880,2281.664706
-1643.62614,2880,2311.642806
-4309.541152,2880,2323.719693
-2076.461328,2880,2334.02572
-1873.942623,2880,2346.101003
-3191.824977,2880,2356.41187
-2374.590525,2880,2366.726998
-2025.851905,2880,2378.787362
-1627.443735,2880,2408.757961
-4278.446668,2880,2420.817183
-2051.151604,2880,2431.12123
-1860.712595,2880,2441.422172
-891.868897,2880,2453.495101
-1247.40501,2880,2463.795676
-2013.20511,2880,2475.859201
-1623.475792,2880,2505.798053
-1197.603375,2880,2516.099522
-2048.691234,2880,2528.159875
-890.849122,2880,2538.469685
-3169.969576,2880,2550.539768
-2021.264595,2880,2560.847014
-1130.902772,2880,2571.158553
-1630.926401,2880,2602.867669
-1196.68344,2880,2613.172963
-2050.759508,2880,2625.238714
-889.717871,2880,2635.537219
-3175.568779,2880,2645.845708
-2361.240419,2880,2657.906003
-1131.21262,2880,2668.202812
-1628.05243,2880,2699.955616
-1195.619094,2880,2710.263423
-2060.241657,2880,2722.312042
-890.525437,2880,2732.623351
-3194.704086,2880,2742.935555
-2370.732327,2880,2755.00707
-1135.78832,2880,2765.321562
-1632.095024,2880,2797.049683
-1197.110394,2880,2807.356859
-2054.246517,2880,2817.662581
-1854.565673,2880,2829.728589
-3179.607882,2880,2840.038008
-2367.299941,2880,2852.112169
-1129.16068,2880,2862.426026
-1622.053467,2880,2892.389169
-1193.81565,2880,2904.463995
-1850.064797,2880,2914.774387
-887.622351,2880,2926.834901
-1239.542585,2880,2937.141719
-2008.227399,2880,2947.442997
-1126.46745,2880,2959.508843
-704.372576,2880,2989.476558
-1191.06052,2880,3001.541761
-1844.844092,2880,3011.845473
-887.633516,2880,3022.146432
-3132.525727,2880,3034.207859
-2001.534543,2880,3044.523976
-1123.944855,2880,3056.587964
-705.018203,2880,3086.559782
-1189.167065,2880,3096.866292
-2029.568588,2880,3108.940861
-884.936285,2880,3119.243252
-3124.35122,2880,3131.303826
-1993.759469,2880,3141.61481
-1119.477088,2880,3153.681373
-701.685961,2880,3183.65449
-1185.66052,2880,3193.961612
-2022.748577,2880,3206.029001
-882.421791,2880,3216.334354
-3111.331646,2880,3228.398741
-1991.539055,2880,3238.697881
-1118.654718,2880,3248.998548
-1604.189594,2880,3280.737043
-2023.712784,2880,3291.038068
-1833.800892,2880,3303.105987
-3104.697773,2880,3313.40817
-2320.074899,2880,3323.706049
-1994.071536,2880,3335.774662
-1602.394306,2880,3346.075121
-700.20546,2880,3377.791222
-2027.685137,2880,3388.089613
-1837.131735,2880,3398.393843
-881.498827,2880,3410.453663
-1235.015175,2880,3420.749728
-1993.20987,2880,3432.8131
-1603.648102,2880,3462.846869
-4191.370762,2880,3473.151617
-1181.861186,2880,3485.219031
-1834.232578,2880,3495.522139
-881.3627,2880,3507.602472
-1234.085921,2880,3517.922298
-1989.221256,2880,3528.236339
-1118.394344,2880,3560.005192
-4187.062213,2880,3570.334892
-1183.94583,2880,3582.418428
-1830.684793,2880,3592.739502
-880.553885,2880,3604.810675
-1232.502142,2880,3615.126184
-1989.369178,2880,3625.443763
-1116.335964,2880,3657.194555
-4182.585135,2880,3667.513491
-1180.346368,2880,3679.589993
-1827.492129,2880,3689.91262
-879.712504,2880,3700.231775
-3089.506585,2880,3712.312022
-1984.097437,2880,3722.627954
-1114.936621,2880,3754.377435
-1177.968026,2880,3764.686716
-2014.89902,2880,3774.997175
-1824.98652,2880,3787.069114
-3084.734235,2880,3797.375877
-2300.271742,2880,3809.452688
-1116.909129,2880,3819.761142
-1590.239281,2880,3849.766
-4167.038514,2880,3861.836147
-2013.234035,2880,3872.152064
-1821.865829,2880,3884.226001
-3081.728922,2880,3894.541321
-2295.610932,2880,3904.858166
-1974.24122,2880,3916.933183
-1587.842685,2880,3946.926685
-4159.099533,2880,3959.016441
-2006.544141,2880,3969.339633
-1815.066076,2880,3979.660717
-880.358303,2880,3991.735548
-1230.667583,2880,4002.06119
-1978.061579,2880,4014.139
-1592.955235,2880,4044.132684
-4175.896897,2880,4056.210281
-2011.921907,2880,4066.528656
-1818.376359,2880,4076.839112
-879.791542,2880,4088.92037
-1229.68199,2880,4099.238703
-1977.311363,2880,4111.316138
-1587.289124,2880,4141.315911
-1175.522724,2880,4151.62669
-2007.279972,2880,4163.710342
-878.88415,2880,4174.025134
-3076.423369,2880,4186.097989
-1973.282646,2880,4196.411566
-1113.226659,2880,4206.721621
-1589.634261,2880,4238.475924
-1174.758089,2880,4248.78078
-2002.988005,2880,4260.854381
-882.589564,2880,4271.165193
-3082.186525,2880,4281.483908
-2299.16646,2880,4293.599139
-1118.404666,2880,4303.905724
-1591.891829,2880,4335.631415
-1179.289476,2880,4345.932039
-2009.770122,2880,4356.228145
-1817.916154,2880,4368.298257
-3087.025596,2880,4378.601612
-2299.076627,2880,4390.663808
-1113.245975,2880,4400.958887
-1586.280294,2880,4430.91787
-4151.413725,2880,4442.995233
-2000.315906,2880,4453.2988
-1810.157049,2880,4465.371523
-3063.979712,2880,4475.676621
-2286.240048,2880,4487.738003
-1110.343076,2880,4498.04116
-1582.645855,2880,4528.023641
-1171.974793,2880,4540.09013
-1809.893831,2880,4550.388592
-877.574197,2880,4562.445256
-1226.720523,2880,4572.746225
-1969.832522,2880,4583.0493
-1112.684831,2880,4595.10343
-699.887011,2880,4625.061354
-1171.893067,2880,4637.124317
-1810.037907,2880,4647.430185
-877.499448,2880,4657.743621
-3059.290496,2880,4669.819357
-1965.219242,2880,4680.128544
-1108.006208,2880,4692.198051
-695.995982,2880,4722.156785
-1168.908122,2880,4732.469045
-1995.380809,2880,4744.536684
-873.580858,2880,4754.85001
-3059.033146,2880,4766.915122
-1963.465893,2880,4777.229928
-1105.651214,2880,4787.541074
