#{"t_start": 1649109396.9545524, "env_id": null}
r,l,t
-1066.086975,2880,1296.787079
-2159.597807,2880,1306.223094
-3276.315212,2880,1315.69846
-353.779536,2880,1326.834165
-393.01282,2880,1355.737501
-3662.327729,2880,1366.93635
-2510.612995,2880,1376.36945
-3266.634532,2880,1385.822979
-1770.298281,2880,1396.969458
-3679.360134,2880,1406.410597
-674.693003,2880,1417.546183
-3465.17186,2880,1446.435231
-3029.238441,2880,1455.873521
-1844.313018,2880,1467.018687
-1707.545741,2880,1476.462851
-1288.783274,2880,1487.593481
-2456.146754,2880,1497.015522
-1183.174676,2880,1506.456747
-1481.443414,2880,1537.054616
-2536.34269,2880,1546.493168
-2308.866504,2880,1557.652058
-315.452153,2880,1567.090393
-2276.456555,2880,1576.529471
-376.905074,2880,1587.662825
-3768.844633,2880,1616.525654
-1909.390638,2880,1627.663493
-1003.140579,2880,1637.097852
-556.460878,2880,1646.52794
-1495.342859,2880,1657.664237
-1111.908226,2880,1667.101495
-1833.894199,2880,1678.242164
-4209.529722,2880,1707.171585
-3642.271185,2880,1718.322132
-897.544362,2880,1727.747506
-1933.867928,2880,1737.177882
-2012.446178,2880,1748.331086
-2189.592969,2880,1757.765119
-2749.235442,2880,1768.896236
-1144.971619,2880,1797.806608
-765.709551,2880,1807.229928
-540.175859,2880,1818.364948
-2193.72528,2880,1827.800875
-800.781239,2880,1838.942174
-647.196316,2880,1848.381563
-3143.685141,2880,1857.831092
-4444.933695,2880,1888.413135
-3012.266467,2880,1897.855028
-1759.028823,2880,1908.999212
-1301.08348,2880,1918.441453
-351.602495,2880,1927.873649
-645.6271,2880,1939.030524
-4175.925683,2880,1948.475107
-750.671566,2880,1979.069277
-1475.183871,2880,1988.521437
-684.526841,2880,1997.962349
-1516.397669,2880,2009.093647
-2442.685139,2880,2018.544034
-4047.982012,2880,2029.694452
-2711.895221,2880,2039.142943
-4073.365323,2880,2068.079149
-667.332518,2880,2079.264892
-4840.245119,2880,2088.714521
-3094.384883,2880,2099.86032
-1068.188065,2880,2109.304313
-1054.542915,2880,2120.437112
-1348.46033,2880,2129.885645
-1247.201205,2880,2158.788181
-2306.302647,2880,2169.939495
-3134.740112,2880,2179.385133
-562.434868,2880,2190.540209
-3139.950378,2880,2199.992078
-121.626125,2880,2209.429836
-2112.74919,2880,2220.589399
-1089.638264,2880,2249.490974
-2551.709575,2880,2260.642766
-4975.074018,2880,2270.082494
-1990.317753,2880,2279.532221
-2420.883921,2880,2290.690015
-3822.088008,2880,2300.131358
-3182.324968,2880,2311.300993
-2761.502893,2880,2340.216668
-3938.141985,2880,2349.678478
-2072.050213,2880,2360.830892
-2409.078237,2880,2370.274025
-4379.558965,2880,2381.420249
-2717.862387,2880,2390.876548
-1382.512131,2880,2400.317469
-796.416084,2880,2430.908116
-1337.784404,2880,2440.345835
-5058.591865,2880,2451.500581
-3588.722811,2880,2460.943532
-3870.420182,2880,2470.381315
-3869.1606,2880,2481.528568
-1538.422464,2880,2490.963952
-4021.689506,2880,2521.56319
-2603.001588,2880,2531.010947
-1931.15937,2880,2542.167459
-4015.376618,2880,2551.625558
-3326.18917,2880,2561.072315
-139.35681,2880,2572.208843
-3229.53457,2880,2581.653477
-310.835148,2880,2612.284649
-1965.659894,2880,2621.718417
-2468.586463,2880,2631.153768
-3250.419503,2880,2642.318677
-2366.181958,2880,2651.766278
-2002.286774,2880,2662.91423
-3422.066645,2880,2672.360692
-513.255615,2880,2701.263817
-1234.446724,2880,2712.415609
-2016.828371,2880,2721.856981
-2954.245203,2880,2733.010571
-117.404327,2880,2742.447959
-2515.43253,2880,2751.895956
-599.639718,2880,2763.045427
-165.192593,2880,2791.952274
-1880.99695,2880,2803.114748
-2367.39257,2880,2812.559791
-2326.756971,2880,2822.004316
-3725.297057,2880,2833.147172
-1837.465651,2880,2842.584226
-5480.920791,2880,2853.775572
-5075.342463,2880,2882.713037
-987.020534,2880,2892.166113
-1839.246409,2880,2903.315438
-413.989909,2880,2912.749188
-89.539033,2880,2923.91785
-3175.360977,2880,2933.376532
-190.13877,2880,2944.534738
-1811.04005,2880,2973.457318
-3608.96264,2880,2982.903534
-1571.163174,2880,2994.075741
-926.862273,2880,3003.529838
-401.922498,2880,3014.690537
-1327.286775,2880,3024.141081
-2969.747892,2880,3033.575702
-2249.351542,2880,3064.220661
-839.461775,2880,3073.663436
-3713.746116,2880,3084.809444
-2512.557649,2880,3094.264601
-4526.335198,2880,3103.711368
-3784.136493,2880,3114.880127
-1801.608475,2880,3124.330297
-2061.317382,2880,3154.983236
-546.389413,2880,3164.432732
-161.138586,2880,3173.874326
-3372.396531,2880,3185.04043
-2371.82106,2880,3194.489885
-275.811672,2880,3205.639755
-4214.223995,2880,3234.573606
-1546.042951,2880,3244.01901
-2570.944936,2880,3255.172938
-1005.530633,2880,3264.61837
-1528.240368,2880,3275.783035
-379.190406,2880,3285.219123
-1594.554607,2880,3294.659352
-37.876445,2880,3325.316008
-3302.836059,2880,3334.76215
-310.752455,2880,3345.906505
-758.814441,2880,3355.354532
-130.117913,2880,3366.483066
-1668.034702,2880,3375.927553
-3391.788577,2880,3385.371886
-1495.236192,2880,3416.029071
-899.422265,2880,3425.470741
-1504.260534,2880,3436.627856
-2070.555863,2880,3446.072314
-375.104258,2880,3455.516772
-433.982073,2880,3466.669505
-1710.959781,2880,3476.115321
-2560.534992,2880,3506.746261
-3186.380871,2880,3516.194803
-4575.014325,2880,3525.629391
-3246.628624,2880,3536.823717
-1676.49117,2880,3546.268565
-123.905392,2880,3557.423801
-2049.423398,2880,3566.865908
-2178.612882,2880,3595.849182
-1172.595806,2880,3606.99701
-3135.290111,2880,3616.445791
-2196.737862,2880,3627.631294
-2246.023296,2880,3637.072069
-1321.772664,2880,3646.514178
-816.391266,2880,3657.65692
-1631.806677,2880,3686.600869
-580.788372,2880,3697.766665
-3684.407087,2880,3707.231424
-3633.968579,2880,3716.680494
-1953.948969,2880,3727.839877
-264.224793,2880,3737.265427
-3234.721965,2880,3748.403429
-268.567501,2880,3777.307367
-1473.988391,2880,3788.456873
-2567.607627,2880,3797.901155
-1364.602515,2880,3807.346907
-279.481827,2880,3818.492149
-561.098855,2880,3827.935056
-1285.433837,2880,3839.084214
-760.630682,2880,3867.999555
-396.550393,2880,3877.438296
-2310.89829,2880,3888.581939
-128.222406,2880,3898.031242
-330.147367,2880,3909.174184
-3910.176946,2880,3918.612584
-354.522361,2880,3928.04795
-295.000905,2880,3958.678114
-364.817057,2880,3968.109866
-131.860364,2880,3979.256148
-2977.057717,2880,3988.706217
-876.246128,2880,3998.156248
-351.554032,2880,4009.315487
-701.363026,2880,4018.766378
-1782.807926,2880,4049.395677
-872.982327,2880,4058.841602
-1092.584401,2880,4068.287663
-1203.490853,2880,4079.433994
-1548.75106,2880,4088.873096
-1758.534475,2880,4100.026327
-245.595383,2880,4109.467882
-980.739644,2880,4138.388196
-5184.646745,2880,4149.546554
-2954.587396,2880,4158.993889
-1227.360048,2880,4170.149737
-661.186561,2880,4179.593181
-2729.113229,2880,4190.742769
-130.318105,2880,4200.183778
-2471.04925,2880,4229.076937
-1541.974664,2880,4240.232467
-2503.725936,2880,4249.678984
-1272.558487,2880,4260.833325
-3155.416312,2880,4270.276141
-1044.04281,2880,4279.70826
-2515.823941,2880,4290.853374
-863.005626,2880,4319.775018
-2402.378391,2880,4330.928914
-2721.247497,2880,4340.374381
-3018.984407,2880,4349.828619
-3444.561314,2880,4360.970799
-2105.522943,2880,4370.424932
-1016.761405,2880,4381.578424
-352.115251,2880,4410.493425
-826.836844,2880,4419.944683
-1617.9823,2880,4431.139618
-176.54924,2880,4440.581152
-3018.054795,2880,4451.733322
-383.041471,2880,4461.180832
-214.889009,2880,4470.628699
