#{"t_start": 1648819363.9710953, "env_id": null}
r,l,t
-1839.426683,2880,1979.460821
-2600.814411,2880,1989.761094
-1328.894282,2880,2021.528658
-1771.433321,2880,2031.834128
-908.471122,2880,2043.904844
-1359.44741,2880,2054.197543
-2483.516263,2880,2064.500657
-2475.38444,2880,2076.568751
-2601.804703,2880,2086.874531
-1328.589052,2880,2118.600121
-907.468798,2880,2128.903804
-2172.458136,2880,2139.201663
-1357.738319,2880,2151.261508
-2429.161466,2880,2161.567186
-1825.55082,2880,2173.626977
-1325.790146,2880,2183.919581
-3365.20694,2880,2213.882604
-1754.438507,2880,2225.939467
-2201.53835,2880,2236.236689
-1362.740133,2880,2248.301026
-2428.893058,2880,2258.605437
-1826.118227,2880,2270.661712
-1326.679358,2880,2280.954826
-3363.766134,2880,2310.931454
-1753.584746,2880,2322.984876
-2190.995582,2880,2333.291221
-1366.61102,2880,2345.34153
-2462.562801,2880,2355.644511
-1841.487796,2880,2365.945162
-2586.522144,2880,2378.016464
-3386.873673,2880,2407.982594
-1745.379235,2880,2420.049943
-2188.386532,2880,2430.351317
-1355.669748,2880,2440.645912
-2430.43665,2880,2452.705044
-1821.859054,2880,2463.004374
-2563.129841,2880,2475.061482
-3354.121989,2880,2505.025961
-905.272154,2880,2515.322239
-2169.818899,2880,2527.377564
-2418.179082,2880,2537.672071
-2410.691582,2880,2549.722187
-2535.880936,2880,2560.013273
-1327.851595,2880,2570.303877
-3338.549122,2880,2601.986058
-932.669654,2880,2612.285979
-2173.956459,2880,2624.349113
-2417.601267,2880,2634.649213
-2405.586802,2880,2644.957269
-1813.456852,2880,2657.016174
-1335.530818,2880,2667.313428
-3326.756727,2880,2699.016049
-925.297725,2880,2709.368241
-2163.093761,2880,2721.436565
-2409.23434,2880,2731.743977
-2407.513014,2880,2742.071309
-1812.768466,2880,2754.140598
-1320.160112,2880,2764.45398
-3311.850886,2880,2796.166351
-920.12096,2880,2806.486811
-2171.23771,2880,2816.791186
-1349.577835,2880,2828.854373
-2395.475088,2880,2839.159181
-1802.377864,2880,2851.230436
-1321.621967,2880,2861.545955
-3297.549424,2880,2891.499604
-909.92135,2880,2903.557018
-1360.053241,2880,2913.856262
-2419.017423,2880,2925.918593
-1818.765704,2880,2936.222988
-2534.628747,2880,2946.527157
-1327.394607,2880,2958.595108
-700.891036,2880,2988.569462
-924.459195,2880,3000.635881
-1366.960204,2880,3010.937094
-2422.684872,2880,3021.255874
-2412.356958,2880,3033.316505
-2552.797446,2880,3043.617128
-1345.35198,2880,3055.685371
-711.101473,2880,3085.64806
-934.627036,2880,3095.954544
-2171.406898,2880,3108.023595
-2417.259475,2880,3118.345585
-2400.761434,2880,3130.419221
-2535.763586,2880,3140.72526
-1344.479986,2880,3152.795819
-725.267218,2880,3182.766566
-949.672393,2880,3193.077173
-2185.566675,2880,3205.15206
-2406.627627,2880,3215.467537
-2402.963207,2880,3227.535739
-2544.045484,2880,3237.859152
-1350.679751,2880,3248.170485
-3342.743506,2880,3279.875324
-2185.797701,2880,3290.187848
-1372.783253,2880,3302.251469
-2405.704815,2880,3312.559148
-1825.112313,2880,3322.865814
-2548.593637,2880,3334.94244
-3329.616938,2880,3345.247733
-729.130439,2880,3376.929073
-2202.324759,2880,3387.239205
-1380.044859,2880,3397.54423
-2435.791533,2880,3409.602665
-1837.742067,2880,3419.906549
-2590.406608,2880,3431.976516
-3407.174516,2880,3461.919675
-1794.973034,2880,3472.229621
-966.123654,2880,3484.290045
-1391.461167,2880,3494.594815
-2412.93867,2880,3506.668069
-1832.792154,2880,3516.975377
-2574.438746,2880,3527.274934
-1371.392842,2880,3558.968023
-1778.217817,2880,3569.279647
-963.499195,2880,3581.347878
-1391.823617,2880,3591.654714
-2450.631986,2880,3603.719398
-1844.947903,2880,3614.016285
-2608.039837,2880,3624.324028
-1353.905538,2880,3656.033146
-1763.465685,2880,3666.336076
-951.925174,2880,3678.403599
-1385.743379,2880,3688.710343
-2487.651758,2880,3699.014905
-2570.868672,2880,3711.087021
-2723.564297,2880,3721.442219
-1378.072603,2880,3753.130853
-954.942237,2880,3763.43092
-2296.796469,2880,3773.740163
-1365.829427,2880,3785.815206
-2515.394235,2880,3796.121805
-1859.062718,2880,3808.19724
-1354.100926,2880,3818.495934
-3545.732072,2880,3848.451761
-1756.404416,2880,3860.512104
-2210.459376,2880,3870.820502
-1359.882481,2880,3882.874923
-2415.417744,2880,3893.188284
-1807.662025,2880,3903.485364
-2556.521988,2880,3915.556955
-3426.902145,2880,3945.491554
-1730.446335,2880,3957.567841
-2194.889477,2880,3967.880295
-1350.483316,2880,3978.196825
-2399.787796,2880,3990.270473
-1802.883505,2880,4000.588356
-2591.358607,2880,4012.663719
-3423.256663,2880,4042.609191
-1735.857242,2880,4054.671658
-2197.105877,2880,4064.978276
-1352.850892,2880,4075.289428
-2395.059601,2880,4087.356402
-1808.990939,2880,4097.659198
-2597.165418,2880,4109.717183
-3451.422495,2880,4139.656551
-917.413391,2880,4149.957573
-2183.542585,2880,4162.029655
-2388.570129,2880,4172.339435
-2444.145536,2880,4184.399063
-2590.941579,2880,4194.708287
-1308.739656,2880,4205.010652
-3407.848985,2880,4236.717551
-902.730312,2880,4247.021585
-2151.3389,2880,4259.093239
-2363.9154,2880,4269.404021
-2342.168172,2880,4279.707644
-1773.409264,2880,4291.764542
-1294.763684,2880,4302.066637
-3190.672184,2880,4333.770491
-894.792234,2880,4344.076507
-2110.848799,2880,4354.378349
-1335.709912,2880,4366.441519
-2345.215923,2880,4376.74218
-1772.204652,2880,4388.804142
-1293.449373,2880,4399.106627
-3213.702543,2880,4429.058872
-1700.961237,2880,4441.124181
-2115.549676,2880,4451.437325
-1333.939116,2880,4463.497484
-2344.334295,2880,4473.80662
-1770.350939,2880,4485.883371
-1290.738488,2880,4496.228003
-3189.945741,2880,4526.184958
-891.794253,2880,4538.242874
-1334.854577,2880,4548.544842
-2363.609178,2880,4560.598284
-1773.906633,2880,4570.893877
-2461.827848,2880,4581.192574
-1294.308514,2880,4593.245203
-680.474033,2880,4623.184943
-892.767287,2880,4635.234825
-1335.401873,2880,4645.53529
-2362.369775,2880,4655.835094
-2341.738243,2880,4667.897638
-2461.998639,2880,4678.193283
-1292.475096,2880,4690.24665
-678.248177,2880,4720.198993
-894.488602,2880,4730.501103
-2106.660682,2880,4742.563765
-2359.203577,2880,4752.871721
-2341.574885,2880,4764.940028
-2464.612861,2880,4775.244779
-1293.390033,2880,4785.540848
