#{"t_start": 1647626875.1780574, "env_id": null}
r,l,t
-6109.625846,2880,7108.163204
-4117.823143,2880,7129.778219
-6761.776855,2880,7149.313886
-5303.973848,2880,7168.869081
-7002.709122,2880,7190.223925
-8851.125287,2880,7245.412406
-5110.246672,2880,7265.882504
-6130.068329,2880,7285.006265
-4135.33607,2880,7306.53475
-6760.752643,2880,7325.635297
-5309.491121,2880,7345.173046
-7007.794588,2880,7366.459539
-8861.342248,2880,7420.887549
-5084.468804,2880,7440.888484
-6119.682146,2880,7459.936422
-4123.329558,2880,7479.323324
-6846.442013,2880,7500.859566
-5307.970047,2880,7519.923204
-7001.511221,2880,7541.460318
-8867.094246,2880,7595.764896
-5093.584897,2880,7614.92494
-3028.140907,2880,7636.495836
-4112.589831,2880,7655.750338
-6837.301902,2880,7677.452888
-5298.193014,2880,7696.651832
-6999.547475,2880,7716.022068
-4032.931621,2880,7772.024482
-5078.813333,2880,7791.080704
-3027.654799,2880,7812.66259
-4118.718482,2880,7832.345328
-6838.112065,2880,7851.720064
-6752.154268,2880,7873.77737
-6995.397851,2880,7893.288633
-4035.955938,2880,7948.72515
-3017.851359,2880,7967.924027
-6114.993264,2880,7987.262598
-4118.040147,2880,8008.66893
-6760.752616,2880,8028.20807
-5294.523667,2880,8049.916518
-4036.418983,2880,8069.194208
-8866.323753,2880,8124.184414
-3018.218879,2880,8143.737632
-6109.202687,2880,8163.242208
-4109.838798,2880,8185.433709
-6744.161144,2880,8204.904233
-5290.591926,2880,8227.212318
-4027.233438,2880,8246.69637
-8859.071165,2880,8299.20077
-5073.254913,2880,8321.722862
-6111.961589,2880,8341.302657
-4120.301857,2880,8364.022767
-6741.984657,2880,8383.632347
-5288.84396,2880,8403.293941
-6981.05388,2880,8425.939444
-8859.641209,2880,8478.410662
-5083.365296,2880,8501.044995
-6101.223176,2880,8520.584508
-4117.352179,2880,8540.134595
-6831.992015,2880,8562.638772
-5305.529253,2880,8582.301882
-7010.420035,2880,8604.815987
-8875.684488,2880,8655.633918
-3065.685606,2880,8675.089767
-6127.86781,2880,8697.231657
-6835.508175,2880,8716.733333
-6766.418432,2880,8738.833554
-7000.181968,2880,8758.674315
-4060.626761,2880,8778.905428
-8862.827196,2880,8831.898895
-3053.547061,2880,8851.122656
-6120.975644,2880,8872.774878
-6837.243398,2880,8891.850048
-6758.540406,2880,8913.257469
-6999.331751,2880,8932.711646
-4066.087763,2880,8951.899047
-8856.060294,2880,9004.906006
-3076.059036,2880,9023.935287
-6120.534735,2880,9045.333664
-6825.20094,2880,9064.766359
-6751.026093,2880,9083.835519
-5299.020997,2880,9105.519017
-4062.313471,2880,9124.662896
-8847.611001,2880,9176.984571
-3062.734783,2880,9196.265811
-6110.069599,2880,9215.467877
-4134.539534,2880,9237.102818
-6730.541489,2880,9256.196057
-5289.945683,2880,9277.436427
-4045.941313,2880,9296.965652
-8843.870907,2880,9345.817767
-3048.255476,2880,9367.34521
-4126.410036,2880,9386.561463
-6796.225333,2880,9407.815495
-5285.29808,2880,9427.02715
-6971.52932,2880,9446.172135
-4045.009082,2880,9467.762687
-2549.633194,2880,9516.003161
-3044.267979,2880,9537.376682
-4117.901643,2880,9556.825459
-6790.274478,2880,9576.072172
-6730.107346,2880,9597.66724
-6981.571096,2880,9616.788209
-4055.165852,2880,9638.121161
-2558.664241,2880,9685.941871
-3054.723444,2880,9707.288397
-4129.59503,2880,9726.308772
-6791.550933,2880,9745.704197
-6725.90479,2880,9766.975004
-6977.18685,2880,9786.409739
-4047.686997,2880,9807.829908
-2544.593883,2880,9856.060284
-3047.714872,2880,9875.583133
-6101.030928,2880,9896.871666
-6802.617531,2880,9916.314052
-6735.831083,2880,9937.74655
-6996.334739,2880,9956.794302
-4045.829531,2880,9976.12392
-8844.241839,2880,10024.976891
-6105.245048,2880,10044.330259
-4127.522425,2880,10065.575327
-6735.845668,2880,10084.744934
-5280.995799,2880,10104.111427
-6985.875286,2880,10125.432803
-8838.281705,2880,10177.312852
-5093.365562,2880,10193.095797
-6106.419603,2880,10212.303481
-4136.020335,2880,10231.725639
-6781.16667,2880,10253.310088
-5288.527768,2880,10272.92706
-6992.816939,2880,10294.461174
-8837.115743,2880,10345.943712
-5098.794646,2880,10359.026544
-3073.422534,2880,10380.572114
-4140.471482,2880,10399.651767
-6787.435592,2880,10421.209308
-5298.972092,2880,10440.400218
-6990.583277,2880,10461.854662
-8842.995086,2880,10512.582094
-5091.596064,2880,10526.291557
-3066.199961,2880,10547.745512
-4147.525989,2880,10566.875873
-6801.414151,2880,10588.441929
-5290.415675,2880,10607.578839
-6983.470391,2880,10626.694791
-4057.148357,2880,10679.312673
-5099.597481,2880,10692.946908
-3056.626822,2880,10715.377011
-4150.143249,2880,10734.808884
-6813.545992,2880,10754.256839
-6747.270138,2880,10776.546392
-7010.552894,2880,10796.143566
-4057.368406,2880,10847.977891
-3063.72528,2880,10861.394777
-6117.105496,2880,10880.989133
-4147.387039,2880,10903.305768
-6763.392852,2880,10922.903255
-5301.587698,2880,10945.201393
-4074.080152,2880,10964.747314
-8868.027748,2880,11013.355777
-5108.848186,2880,11028.677046
-6131.243657,2880,11047.892123
-4153.973365,2880,11069.341184
-6763.328895,2880,11088.451122
-5307.031779,2880,11107.511075
-7008.235646,2880,11129.068595
-8868.534888,2880,11176.305659
-5105.355649,2880,11192.243888
-6126.859522,2880,11211.60889
-4152.185439,2880,11233.176444
-6759.468333,2880,11252.665286
-5314.671771,2880,11271.763216
-6997.200399,2880,11293.01846
-8865.3606,2880,11340.418846
-5104.240682,2880,11355.842084
-6120.013567,2880,11375.325064
-4144.254555,2880,11394.593426
-6824.689046,2880,11415.955282
-5310.043734,2880,11435.445729
-7011.738085,2880,11456.823355
-8866.09161,2880,11502.847854
-3059.496897,2880,11515.885792
-6133.385684,2880,11536.964192
-6843.069826,2880,11556.462436
-6757.664327,2880,11577.940075
-7010.321099,2880,11597.275583
-4065.345531,2880,11616.675657
-8873.025553,2880,11663.759944
-3051.87171,2880,11676.809373
-6126.190167,2880,11697.429218
-6835.480886,2880,11716.71513
-6765.950468,2880,11736.616377
-5311.832168,2880,11758.239159
-4058.139096,2880,11777.88453
-8870.249035,2880,11824.712232
-3061.408282,2880,11837.761523
-6126.749425,2880,11856.826741
-4154.902744,2880,11878.295561
-6754.135114,2880,11897.654642
-5314.650802,2880,11919.209987
-4076.48717,2880,11938.379234
-8857.569706,2880,11984.362469
-3082.646872,2880,11997.354178
-6130.349959,2880,12016.076201
-4173.008403,2880,12038.074499
-6756.706615,2880,12057.495009
-5321.715314,2880,12079.505919
-4090.482463,2880,12098.896443
-8848.140909,2880,12141.500547
-3100.927161,2880,12156.52365
-4173.264966,2880,12174.755272
-6823.663367,2880,12197.004159
-5326.171197,2880,12216.415446
-7013.707429,2880,12235.961731
-4090.537605,2880,12258.166266
-2599.403288,2880,12300.184181
-3099.716727,2880,12315.233995
-4171.235131,2880,12333.004375
-6822.720754,2880,12352.767796
-6761.349651,2880,12374.471457
-7011.61592,2880,12394.377576
-4090.294943,2880,12416.320086
-2588.141932,2880,12458.424476
-3088.561461,2880,12471.463183
-6132.789843,2880,12490.38428
-6819.807996,2880,12510.21104
-6755.800272,2880,12531.730478
-7001.277396,2880,12551.263533
-4076.399441,2880,12571.032911
-8858.672526,2880,12615.746323
-3065.431701,2880,12628.751691
-6124.214337,2880,12648.294604
-6827.406977,2880,12668.003923
-6751.204214,2880,12689.640803
-7004.988709,2880,12708.930696
-4073.377933,2880,12728.338585
-8869.841456,2880,12773.325205
-6127.36859,2880,12786.373995
