#{"t_start": 1649256020.192117, "env_id": null}
r,l,t
-8732.098061,2880,947.401644
-4829.969537,2880,957.495726
-21498.4175,2880,969.33454
-15336.869977,2880,979.442847
-24421.191533,2880,991.275135
-16563.983022,2880,1001.372784
-9167.034393,2880,1011.472395
-26272.16266,2880,1042.503913
-7822.078775,2880,1052.606373
-21227.867862,2880,1064.434217
-14647.009815,2880,1074.535788
-23835.997261,2880,1084.627144
-5828.017001,2880,1096.479795
-9239.31321,2880,1106.562645
-28280.465021,2880,1137.604795
-5494.818951,2880,1147.707069
-19253.800271,2880,1157.793696
-16191.106358,2880,1169.616588
-22122.825774,2880,1179.720001
-6226.545559,2880,1191.579412
-9034.323823,2880,1201.691356
-23148.153381,2880,1230.995122
-4823.682149,2880,1242.83393
-17338.104438,2880,1252.938254
-14092.271364,2880,1264.790256
-5518.451342,2880,1274.898294
-15096.074366,2880,1284.994116
-10258.060099,2880,1296.831631
-8564.006666,2880,1326.127713
-5020.72175,2880,1337.975287
-16689.48534,2880,1348.061903
-13125.527325,2880,1359.902667
-5211.563095,2880,1370.001699
-13804.071898,2880,1380.105221
-8849.514141,2880,1391.938243
-7871.277923,2880,1421.236319
-4222.97275,2880,1433.08997
-15860.253995,2880,1443.190251
-12677.055756,2880,1453.285105
-19768.672846,2880,1465.136276
-13823.933764,2880,1475.245139
-8558.169365,2880,1487.086828
-6176.090543,2880,1516.36113
-3852.217622,2880,1526.460109
-16481.040931,2880,1538.296967
-13330.488749,2880,1548.396933
-18064.808691,2880,1560.236904
-13405.459023,2880,1570.338448
-7085.927955,2880,1580.429391
-18764.178585,2880,1611.475611
-14272.902355,2880,1621.56717
-12212.993212,2880,1633.393548
-17503.218768,2880,1643.478891
-5901.491528,2880,1653.580944
-13696.080631,2880,1665.429935
-18830.593042,2880,1694.767887
-10693.366333,2880,1706.614021
-13321.941916,2880,1716.7013
-11280.451143,2880,1726.799819
-9731.863202,2880,1738.646181
-5266.691641,2880,1748.748471
-11517.730354,2880,1760.591631
-16779.633443,2880,1789.907722
-9907.608108,2880,1801.752214
-12975.574387,2880,1811.871688
-10712.895932,2880,1821.984476
-9115.475882,2880,1833.84219
-4811.07413,2880,1843.958881
-11090.773787,2880,1855.812721
-15945.359667,2880,1885.133573
-9550.895354,2880,1895.247194
-2988.685345,2880,1907.089114
-10619.716182,2880,1917.200549
-8356.731922,2880,1929.053905
-4907.100193,2880,1939.163942
-10063.570181,2880,1949.276164
-5213.646211,2880,1980.345107
-9120.036217,2880,1990.4498
-3083.085943,2880,2002.289125
-10163.916089,2880,2012.394711
-7722.578887,2880,2022.493113
-13980.53537,2880,2034.335339
-9227.298314,2880,2044.434862
-4469.328656,2880,2075.510206
-2735.216986,2880,2085.61961
-9200.199533,2880,2095.727669
-9089.946625,2880,2107.577734
-12688.510598,2880,2117.676291
-4821.900248,2880,2129.523331
-4306.821987,2880,2139.62744
-12898.378936,2880,2168.947279
-7816.788655,2880,2180.806154
-10612.539899,2880,2190.915076
-9616.81039,2880,2202.759875
-13251.041353,2880,2212.866071
-4519.994857,2880,2224.720065
-4638.062419,2880,2234.823525
-13372.897781,2880,2264.146585
-8043.873254,2880,2276.005597
-9969.394698,2880,2286.115946
-9417.503743,2880,2297.972373
-12993.859022,2880,2308.075907
-4561.74138,2880,2318.189876
-9507.851001,2880,2330.055759
-13673.56753,2880,2359.372315
-8239.390514,2880,2371.222429
-9813.145007,2880,2381.331304
-9370.07023,2880,2391.431277
-7345.110332,2880,2403.285076
-4430.285003,2880,2413.388214
-9130.756621,2880,2425.230415
-13363.969722,2880,2454.544729
-2664.055321,2880,2464.659598
-10143.284763,2880,2476.505802
-7717.797118,2880,2486.623662
-12484.352479,2880,2498.476966
-9339.362508,2880,2508.588192
-4937.075043,2880,2518.695981
-13859.672507,2880,2549.797129
-2847.333952,2880,2559.898267
-10548.728995,2880,2571.726576
