,dataset_id,Q_el_HP,Q_HP,t_amb,t_indoor,t_hp,comfort_deviation
15219,12/2016,180.58308110838257,3435.258743574581,2.33,21.139200338208404,26.4845,0.0
15220,12/2016,178.76988540857133,3386.5217918715343,2.095,21.140519068445624,26.427,0.0
15221,12/2016,176.90574324531133,3337.311662665834,1.86,21.14095770488177,26.367,0.0
15222,12/2016,174.90616605821248,3285.968515723749,1.6225,21.14049309732427,26.303,0.0
15223,12/2016,172.81872676539834,3233.523848688119,1.385,21.1391096927897,26.2359,0.0
15224,12/2016,170.62099378963114,3179.594449036552,1.1475,21.13679294379316,26.1654,0.0
15225,12/2016,168.28691462895267,3123.741584711998,0.91,21.133528640202957,26.0911,0.0
15226,12/2016,170.45015438550445,3157.5822062315483,0.8400000000000001,21.12981388823167,26.1024,0.0
15227,12/2016,172.48964405762686,3188.7897682344337,0.77,21.125733489894703,26.116,0.0
15228,12/2016,174.426747542481,3217.8048070739897,0.7,21.12135667050135,26.1315,0.0
15229,12/2016,176.27844853481443,3244.979808805721,0.63,21.116739879834807,26.1486,0.0
15230,12/2016,178.05808142064183,3270.594153135896,0.56,21.11192907803875,26.1668,0.0
15231,12/2016,179.77590232108497,3294.866021166584,0.49,21.106961598102178,26.1858,0.0
15232,12/2016,181.4395734433716,3317.962479639048,0.42,21.10186766012356,26.2055,0.0
15233,12/2016,183.0543119200464,3340.003399422116,0.35,21.09667159844319,26.2256,0.0
15234,12/2016,184.6229506005832,3361.0636708970023,0.2799999999999999,21.09139285093505,26.2458,0.0
15235,12/2016,186.14611209193592,3381.17740409674,0.21,21.08604675108661,26.2661,0.0
15236,12/2016,187.622256636981,3400.339953357287,0.14,21.080645154655915,26.2861,0.0
15237,12/2016,189.04766764202608,3418.508750794438,0.07,21.075196925674632,26.3057,0.0
15238,12/2016,191.1349280349206,3449.5388093632623,0.025,21.069784801257047,26.3382,0.0
15239,12/2016,193.1664924300925,3479.4120709716835,-0.0199999999999999,21.064427847630643,26.3708,0.0
15240,12/2016,195.14090135909865,3508.129924365408,-0.065,21.05914078798836,26.4034,0.0
15241,12/2016,197.0540501320849,3535.6481232088468,-0.11,21.05393462054412,26.4356,0.0
15242,12/2016,198.89912536866512,3561.876824217339,-0.155,21.048817086695863,26.4673,0.0
15243,12/2016,200.66622401529827,3586.6753358949,-0.2,21.04379300843732,26.4979,0.0
15244,12/2016,202.3419452369613,3609.846451735797,-0.245,21.03886450774321,26.5273,0.0
15245,12/2016,203.9088042017168,3631.127885120357,-0.29,21.034031116518047,26.555,0.0
15246,12/2016,205.344638625402,3650.1836198758474,-0.3349999999999999,21.029289782565805,26.5806,0.0
