,dataset_id,Q_el_HP,Q_HP,t_amb,t_indoor,t_hp,comfort_deviation
4404,2/2016,148.51106195584893,2704.918211504585,0.015,21.246333471822,25.9651,0.0
4405,2/2016,146.58445561616176,2672.158767707164,0.01,21.24301114065074,25.9255,0.0
4406,2/2016,144.5528553808695,2637.5547072413474,0.005,21.23959808016726,25.8839,0.0
4407,2/2016,142.451286877439,2601.6988355425283,0.0,21.23609239073481,25.8409,0.0
4408,2/2016,140.25792985872434,2564.208789782252,-0.0049999999999999,21.232492040203617,25.7961,0.0
4409,2/2016,138.03780904166626,2526.1972955834863,-0.01,21.22879491961825,25.7506,0.0
4410,2/2016,135.8403561344596,2488.5152980479843,-0.015,21.22499898141297,25.7051,0.0
4411,2/2016,133.71323616562302,2451.98915937266,-0.0199999999999999,21.221102353317995,25.6606,0.0
4412,2/2016,131.70285942788863,2417.429091923103,-0.0249999999999999,21.21710344564268,25.6176,0.0
4413,2/2016,129.9503347002191,2387.295438585279,-0.03,21.213001168680904,25.5788,0.0
4414,2/2016,129.82372802885533,2387.774300333621,0.0075,21.208911237830023,25.5691,0.0
4415,2/2016,130.13691247378944,2395.900629096535,0.045,21.204835458561696,25.5668,0.0
4416,2/2016,130.7699509681712,2409.600867628384,0.0824999999999999,21.20077648796025,25.57,0.0
4417,2/2016,131.61756342195716,2427.047348204046,0.12,21.19673753674676,25.577,0.0
4418,2/2016,132.7519007191563,2449.6428333082026,0.16,21.192729048239627,25.5892,0.0
4419,2/2016,134.00401851054008,2474.302080387028,0.2,21.18875498453339,25.6036,0.0
4420,2/2016,135.40994264761866,2501.652117476714,0.24,21.184819502845027,25.6209,0.0
4421,2/2016,136.93319349331804,2531.0552147718995,0.28,21.180926947472692,25.6405,0.0
4422,2/2016,138.47703487992928,2560.8237862882524,0.32,21.177081682196324,25.6607,0.0
4423,2/2016,140.04801227074665,2591.071006174924,0.36,21.17328798156433,25.6817,0.0
4424,2/2016,141.64748460763843,2621.819532149425,0.4,21.169550043049487,25.7035,0.0
4425,2/2016,143.23052044819283,2652.2860753054747,0.44,21.165871936507983,25.7253,0.0
4426,2/2016,143.64747904603044,2659.678346930285,0.435,21.162134912318358,25.7253,0.0
4427,2/2016,144.11650264316174,2667.9677617151738,0.43,21.158341973623735,25.7263,0.0
4428,2/2016,144.62271184360804,2676.894248108055,0.425,21.154496131296533,25.728,0.0
4429,2/2016,145.15310470577566,2686.230804549357,0.42,21.150600369925066,25.7303,0.0
4430,2/2016,145.66378768824154,2695.214029200571,0.415,21.146657579878557,25.7323,0.0
4431,2/2016,146.16378008017713,2704.001263383865,0.41,21.14267051892025,25.7342,0.0
4432,2/2016,146.67095629195634,2712.903291681921,0.405,21.13864184895092,25.7363,0.0
4433,2/2016,147.18752910060354,2721.958397207184,0.4,21.134574163092203,25.7387,0.0
4434,2/2016,147.72883011671027,2731.432400901266,0.395,21.13047000900799,25.7417,0.0
4435,2/2016,148.2823382008374,2741.10745362144,0.39,21.126331893399907,25.7449,0.0
4436,2/2016,148.8130732998068,2750.376819784452,0.385,21.122162226110635,25.7478,0.0
4437,2/2016,149.35153097157874,2759.769743078324,0.38,21.117963318471787,25.751,0.0
4438,2/2016,153.4022157569047,2838.249803097768,0.5025,21.114085214417724,25.8205,0.0
4439,2/2016,157.4608866458151,2916.992223056918,0.625,21.11053298167808,25.8909,0.0
4440,2/2016,161.58002392095176,2996.9001315194987,0.7475,21.107311605236543,25.9631,0.0
4441,2/2016,165.67013679231437,3076.4188186309952,0.87,21.10442594369468,26.0356,0.0
4442,2/2016,169.90617884445135,3158.747992053252,0.995,21.101887574710386,26.1116,0.0
4443,2/2016,174.19580997668112,3242.109948585952,1.12,21.09970131263071,26.1891,0.0
4444,2/2016,178.44931776643537,3324.948806766829,1.245,21.097871832114464,26.2669,0.0
4445,2/2016,182.76754780943816,3409.0004588123666,1.37,21.09640368687586,26.3466,0.0
4446,2/2016,187.0397563791247,3492.1527409723626,1.4925000000000002,21.09529456047208,26.4261,0.0
4447,2/2016,191.27854373104972,3574.8084441316705,1.6150000000000002,21.094548731964743,26.5057,0.0
4448,2/2016,195.58210353369736,3658.6546276996464,1.7375,21.09417037153361,26.5872,0.0
4449,2/2016,199.8506884491397,3741.968444819885,1.86,21.094163539410456,26.6689,0.0
4450,2/2016,204.1133933198539,3825.246789493923,1.9825,21.09453210607116,26.7511,0.0
4451,2/2016,208.3937070692656,3908.888438799485,2.105,21.09527982053891,26.8344,0.0
4452,2/2016,212.60285974564545,3991.3661218894135,2.2275,21.096410235499302,26.9173,0.0
4453,2/2016,216.84472686322664,4074.45875473109,2.35,21.09792673280752,27.0013,0.0
4454,2/2016,221.0722322294449,4157.580759193128,2.475,21.099839335736014,27.0861,0.0
4455,2/2016,225.30344621682107,4240.818657959406,2.6,21.102151099251383,27.1716,0.0
4456,2/2016,229.47157929406745,4323.027044256686,2.725,21.104864896926703,27.2567,0.0
4457,2/2016,233.6106546316408,4404.786087101407,2.85,21.10798338870082,27.3421,0.0
4458,2/2016,237.63665620629615,4484.419980871162,2.9725,21.111502225767737,27.426,0.0
4459,2/2016,241.6176445899441,4563.32485214476,3.095,21.11542362042561,27.5099,0.0
4460,2/2016,245.48925988922392,4640.4037366673965,3.2175,21.119749518260047,27.5926,0.0
4461,2/2016,249.2501529907086,4715.635929877552,3.34,21.12448153029383,27.6741,0.0
4462,2/2016,252.54771261961668,4781.760518641529,3.45,21.129586810719974,27.7474,0.0
4463,2/2016,255.7481226748311,4846.257978284995,3.56,21.13506599841347,27.8196,0.0
4464,2/2016,258.84790302755187,4909.070899489245,3.67,21.140919467481844,27.8907,0.0
4465,2/2016,261.847423808152,4970.207224236515,3.78,21.1471473327138,27.9607,0.0
4466,2/2016,264.70426568363087,5028.948306256806,3.89,21.153749408778737,28.0287,0.0
4467,2/2016,267.4872532360474,5086.464643249742,4.0,21.16072525241432,28.096,0.0
4468,2/2016,270.1850247786465,5142.563660012782,4.109999999999999,21.168074237957203,28.1624,0.0
4469,2/2016,272.7394936795108,5196.260287025582,4.22,21.17579548170659,28.2268,0.0
4470,2/2016,275.22317176772,5248.786089164483,4.33,21.18388786870517,28.2905,0.0
4471,2/2016,277.6294712904083,5300.029042353895,4.44,21.19235013719797,28.3533,0.0
4472,2/2016,279.9116350570806,5349.195654709938,4.55,21.20118082068748,28.4145,0.0
4473,2/2016,282.14118882666804,5397.499708761412,4.66,21.210378284860575,28.4752,0.0
4474,2/2016,278.6015442329432,5322.7445290979285,4.5425,21.21932030740145,28.4182,0.0
4475,2/2016,274.97480048955987,5246.739759944458,4.425000000000001,21.228000081416628,28.3594,0.0
4476,2/2016,271.3125256605784,5170.358442274138,4.3075,21.236410925660035,28.2994,0.0
4477,2/2016,267.527742207114,5092.120358528969,4.19,21.244546237480268,28.237,0.0
4478,2/2016,263.7140297534284,5013.612426864158,4.072500000000001,21.2523994993338,28.1736,0.0
4479,2/2016,259.81337715730314,4933.845260019602,3.955,21.25996431620488,28.1083,0.0
4480,2/2016,255.88087168161204,4853.752202007914,3.8375,21.267234408833332,28.0419,0.0
4481,2/2016,251.8862370381061,4772.814607397595,3.72,21.274203638023227,27.9741,0.0
4482,2/2016,247.84194969073616,4691.241127608444,3.6025,21.28086597913713,27.9049,0.0
4483,2/2016,243.7933361591452,4609.800498218037,3.4850000000000003,21.28721558630517,27.8351,0.0
4484,2/2016,239.65320159187783,4527.002599488203,3.3675,21.29324673571416,27.7633,0.0
4485,2/2016,235.5115928634264,4444.379468951454,3.25,21.298953826131047,27.6909,0.0
4486,2/2016,227.616608164428,4284.344494362353,2.9875,21.303936011004485,27.5437,0.0
4487,2/2016,219.6080844187084,4123.139153919316,2.725,21.30818489425712,27.3939,0.0
4488,2/2016,211.5697439059054,3962.190709985916,2.4625000000000004,21.311692325783437,27.2431,0.0
4489,2/2016,203.49434888621863,3801.3725433720174,2.2,21.31445048233341,27.091,0.0
4490,2/2016,195.3693513352372,3640.466819440293,1.9375,21.316451832598027,26.9375,0.0
4491,2/2016,187.15298646130432,3478.7528006876046,1.675,21.317689063027014,26.782,0.0
4492,2/2016,178.89561524364103,3317.089191326269,1.4125,21.31815508305811,26.6251,0.0
4493,2/2016,170.59176922367865,3155.379439898191,1.15,21.31784307115112,26.4669,0.0
4494,2/2016,162.24051216661132,2993.604855600184,0.8875,21.316746457493323,26.3074,0.0
4495,2/2016,153.82731581514244,2831.5122285783345,0.625,21.31485889638973,26.1462,0.0
4496,2/2016,145.35618958358955,2669.167113140774,0.3625,21.31217424597911,25.9835,0.0
4497,2/2016,136.81950022457156,2506.4341569813505,0.1,21.308686556628405,25.8192,0.0
4498,2/2016,134.98943245578164,2474.197783406372,0.08,21.30505152130862,25.7787,0.0
4499,2/2016,133.1323167130227,2441.470816710731,0.06,21.30126893652868,25.7375,0.0
4500,2/2016,131.25166118956747,2408.3120015252816,0.04,21.29733854764143,25.6957,0.0
4501,2/2016,129.357608595297,2374.8955260370285,0.02,21.29326006671355,25.6535,0.0
4502,2/2016,127.31350968910012,2338.7061121177912,-0.0025,21.28902628522808,25.6085,0.0
4503,2/2016,125.2528899274888,2302.2003067566075,-0.025,21.284636657292697,25.5629,0.0
4504,2/2016,123.00816054594094,2262.4533619802555,-0.0475,21.280090414086217,25.514,0.0
4505,2/2016,118.76407973509448,2187.7093118551275,-0.07,21.2753841609535,25.4314,0.0
4506,2/2016,114.08943149057198,2105.333893071017,-0.09,21.270518416453843,25.3408,0.0
4507,2/2016,109.26855632748249,2020.1218027780235,-0.11,21.265486339189543,25.247,0.0
4508,2/2016,104.35323497243174,1932.9548737732248,-0.13,21.260280992214703,25.1507,0.0
4509,2/2016,99.41350175128484,1845.052090240464,-0.15,21.254895491811546,25.0531,0.0
4510,2/2016,94.5795418142323,1758.410700421828,-0.1775,21.249303052547127,24.956,0.0
4511,2/2016,91.03458304087178,1694.5636045542346,-0.205,21.24349934852604,24.8802,0.0
4512,2/2016,88.06658353970327,1640.9250787741316,-0.2325,21.237482480594743,24.8138,0.0
4513,2/2016,85.52182994720816,1594.7981637315647,-0.26,21.231251844321584,24.7543,0.0
4514,2/2016,83.37666435045395,1555.7963981561634,-0.2875,21.22480787486715,24.7014,0.0
4515,2/2016,81.78103971094298,1526.6505832955995,-0.315,21.218152175743423,24.6577,0.0
4516,2/2016,80.46423609529882,1502.5109116658314,-0.3425,21.211287329575743,24.6187,0.0
4517,2/2016,79.13818515834264,1478.1928646189513,-0.37,21.204216171851616,24.5794,0.0
4518,2/2016,77.85551033097892,1454.7332793698674,-0.395,21.19694822420918,24.5409,0.0
4519,2/2016,76.5446852798871,1430.7514334467237,-0.42,21.189486092414032,24.5019,0.0
4520,2/2016,75.2063098525357,1406.256849673466,-0.4449999999999999,21.181832231239227,24.4623,0.0
4521,2/2016,73.84097528195485,1381.258867698646,-0.47,21.173988950717,24.4221,0.0
4522,2/2016,72.65581644660227,1359.755057186806,-0.4875,21.165978875717222,24.3851,0.0
4523,2/2016,71.58285799493905,1340.2677021601596,-0.505,21.157804377796037,24.3501,0.0
4524,2/2016,70.52952968120451,1321.1210442571237,-0.5225,21.149467917715278,24.3153,0.0
4525,2/2016,69.56536125212293,1303.57934460489,-0.54,21.14097201538624,24.2821,0.0
4526,2/2016,68.7126558624408,1288.051645393002,-0.5575,21.13231936298262,24.2507,0.0
4527,2/2016,67.8672379382073,1272.6462251015005,-0.575,21.123512715507093,24.2194,0.0
4528,2/2016,67.14566055552046,1259.485605668508,-0.5925,21.114554906511277,24.1903,0.0
4529,2/2016,66.502560183376,1247.746944425575,-0.61,21.10544893370361,24.1625,0.0
4530,2/2016,65.90652942453298,1236.859806454167,-0.6275,21.096197857211106,24.1356,0.0
4531,2/2016,65.43985498071834,1228.3257170356335,-0.645,21.08680486272637,24.1109,0.0
4532,2/2016,65.02165720961455,1220.6717308765842,-0.6625000000000001,21.07727325769614,24.0871,0.0
4533,2/2016,64.69706859558318,1214.7220319158337,-0.68,21.06760642343502,24.065,0.0
4534,2/2016,73.4834387070996,1385.2349883371005,-0.37,21.058701049270237,24.2121,0.0
4535,2/2016,82.21392384963586,1555.923762047249,-0.0599999999999999,21.05056768914399,24.3609,0.0
4536,2/2016,91.0128835673994,1729.0171136580448,0.2500000000000001,21.043216693922734,24.5135,0.0
4537,2/2016,99.854592052184,1904.0045836120185,0.56,21.03665833517682,24.6695,0.0
4538,2/2016,108.75257613051669,2081.211830618716,0.8725,21.03090952045778,24.8291,0.0
4539,2/2016,117.7334891166202,2260.980973566845,1.185,21.02598026382088,24.9927,0.0
4540,2/2016,126.71127837156256,2441.701049567551,1.4975,21.021880455171296,25.1588,0.0
4541,2/2016,135.73588316261902,2624.2409117968064,1.81,21.018619814106216,25.3282,0.0
4542,2/2016,144.6606637021685,2805.734615812349,2.12,21.016201030275774,25.4981,0.0
4543,2/2016,153.54426096308242,2987.3524958135054,2.43,21.01463323681316,25.6697,0.0
4544,2/2016,162.37843451020697,3168.9079446375804,2.74,21.013925235582526,25.8428,0.0
4545,2/2016,171.16207213456073,3350.3492460933835,3.05,21.01408548971144,26.0173,0.0
4546,2/2016,177.4706793139746,3480.3220543107277,3.2625,21.014856265146125,26.144,0.0
4547,2/2016,183.75239726980817,3610.1157618224815,3.475,21.016243360434537,26.2715,0.0
4548,2/2016,190.0038534316167,3739.656432158144,3.6875,21.01825232597116,26.3998,0.0
4549,2/2016,196.22550265745616,3868.939936044069,3.9,21.02088846689186,26.5289,0.0
4550,2/2016,202.47882545867637,3999.275420965844,4.115,21.02416366731219,26.6601,0.0
4551,2/2016,208.69346464597385,4129.177713759518,4.33,21.028082803258656,26.7919,0.0
4552,2/2016,214.8642507230627,4258.542387766536,4.545,21.03265049547892,26.9242,0.0
4553,2/2016,220.9746736590796,4387.061570670398,4.76,21.03787108923257,27.0567,0.0
4554,2/2016,227.04657791427925,4515.119018394867,4.975,21.043748668932476,27.1898,0.0
4555,2/2016,233.0638321728873,4642.414492496233,5.19,21.05028707215109,27.3231,0.0
4556,2/2016,239.02268257337775,4768.87162537791,5.405,21.05748987182187,27.4566,0.0
4557,2/2016,244.92105651835448,4894.444807179259,5.62,21.065360376540845,27.5903,0.0
4558,2/2016,247.3635994669644,4943.684204894945,5.69,21.073506316189786,27.6518,0.0
4559,2/2016,249.7801507408091,4992.425833349438,5.76,21.08192766716172,27.7131,0.0
4560,2/2016,252.160646608656,5040.490429362876,5.83,21.090624314650288,27.774,0.0
4561,2/2016,254.5052138697129,5087.88164865476,5.9,21.099596043658856,27.8346,0.0
4562,2/2016,256.827991505883,5134.853323101395,5.970000000000001,21.10884256026998,27.8952,0.0
4563,2/2016,259.1187699995891,5181.223779116684,6.04,21.11836349906453,27.9554,0.0
4564,2/2016,261.3730771675932,5226.914398523363,6.109999999999999,21.12815840759216,28.0153,0.0
4565,2/2016,263.5980907791855,5272.054393241585,6.18,21.138226752894933,28.075,0.0
4566,2/2016,265.7998995378263,5316.753048075682,6.25,21.14856794068607,28.1345,0.0
4567,2/2016,268.001845065309,5361.426024772776,6.32,21.159181353842094,28.1943,0.0
4568,2/2016,270.20773053200094,5406.140079763913,6.39,21.170066386348285,28.2543,0.0
