#{"t_start": 1649104900.82093, "env_id": null}
r,l,t
-11723.757539,2880,9.497692
-10430.156198,2880,18.928732
-1983.672163,2880,30.069579
-1849.030125,2880,39.505142
-13707.181145,2880,50.649321
-3664.641548,2880,60.087965
-779.142936,2880,88.984556
-10000.651848,2880,100.184294
-10093.786631,2880,109.616666
-3326.054176,2880,120.764432
-4966.268254,2880,130.197965
-3444.101278,2880,139.634492
-7893.41505,2880,150.773934
-5200.14085,2880,179.682404
-3124.197684,2880,190.832423
-5232.175151,2880,200.260691
-10352.169583,2880,209.696061
-2260.613113,2880,220.826912
-13018.015038,2880,230.254143
-3346.049066,2880,241.396543
-4665.391726,2880,270.27879
-2867.841838,2880,279.719576
-2553.902802,2880,290.877182
-1193.617335,2880,300.306128
-421.828551,2880,311.444009
-5370.006107,2880,320.860039
-4652.340058,2880,330.337759
-3846.698495,2880,360.928745
-371.136826,2880,370.3546
-1693.911088,2880,381.490685
-3834.900087,2880,390.929154
-851.492025,2880,400.356524
-820.94168,2880,411.487525
-543.855907,2880,420.910343
-898.707621,2880,451.509153
-209.274547,2880,460.936372
-257.818934,2880,472.056461
-221.673616,2880,481.467235
-2771.13044,2880,490.912079
-3819.329268,2880,502.062325
-1694.274372,2880,511.495421
-2054.551967,2880,542.07441
-2647.897864,2880,551.498229
-2095.168131,2880,560.922356
-1168.392781,2880,572.052822
-344.124479,2880,581.46827
-1759.661464,2880,592.604105
-667.009507,2880,602.023523
-1465.786777,2880,630.922155
-846.018963,2880,642.05181
-1903.019602,2880,651.481536
-520.291171,2880,662.59699
-306.754858,2880,672.023792
-267.789404,2880,681.432875
-386.78782,2880,692.586821
-1146.409971,2880,721.487244
-1378.324844,2880,732.617516
-1234.544329,2880,742.049316
-120.363339,2880,751.470257
-948.124879,2880,762.609243
-1118.945198,2880,772.066671
-114.263082,2880,783.200728
-263.608046,2880,812.094395
-276.953062,2880,821.523346
-236.710986,2880,832.645386
-1137.710141,2880,842.067141
-1401.800181,2880,853.199257
-870.975053,2880,862.622971
-2240.469628,2880,873.764478
-3491.767506,2880,902.720202
-245.72815,2880,912.139007
-2137.602209,2880,923.262395
-3504.141736,2880,932.691718
-2331.422694,2880,943.835653
-3899.98982,2880,953.299359
-1856.224892,2880,962.734773
-2180.274649,2880,993.346903
-2461.458433,2880,1002.779732
-1329.997029,2880,1013.916015
-3606.697411,2880,1023.344502
-2996.432199,2880,1032.790268
-1860.320334,2880,1043.930408
-2594.360199,2880,1053.362921
-4034.188437,2880,1083.973449
-1178.612373,2880,1093.421633
-618.100452,2880,1102.854255
-1387.783862,2880,1113.983775
-1672.493787,2880,1123.424134
-196.661946,2880,1134.568364
-1821.340418,2880,1144.002247
-1853.475506,2880,1172.951086
-2076.257521,2880,1184.095119
-192.142907,2880,1193.525946
-3925.497631,2880,1204.664739
-751.804627,2880,1214.101637
-2635.85354,2880,1223.538978
-1876.403418,2880,1234.681181
-419.51407,2880,1263.615637
-1635.146869,2880,1274.753847
-3803.565559,2880,1284.208369
-2400.30088,2880,1295.350799
-246.821904,2880,1304.784601
-5093.619742,2880,1314.297082
-4271.881881,2880,1325.432316
-4739.595324,2880,1354.411565
-344.43067,2880,1365.530188
-1175.306511,2880,1374.962171
-3684.201669,2880,1384.387665
-2559.649734,2880,1395.524432
-605.998552,2880,1404.948342
-271.200669,2880,1416.091762
-1687.746982,2880,1445.022567
-2868.149436,2880,1454.468264
-2167.673054,2880,1465.606275
-711.549559,2880,1475.0434
-2066.920742,2880,1486.193462
-132.025405,2880,1495.626064
-94.852224,2880,1505.053055
-88.496111,2880,1535.689378
-2445.169157,2880,1545.125506
-3069.340986,2880,1556.272311
-291.399134,2880,1565.704141
-2349.246801,2880,1575.153212
-2647.340671,2880,1586.298248
-1403.405239,2880,1615.208863
-3382.426042,2880,1626.353631
-4272.599423,2880,1635.853621
-1094.429115,2880,1645.296954
-2785.490321,2880,1656.449552
-3258.830141,2880,1665.884777
-1874.223472,2880,1677.036536
-3035.333255,2880,1705.976608
-4454.931186,2880,1717.126214
-2758.88285,2880,1726.547204
-2897.245241,2880,1735.971087
-2589.966016,2880,1747.104299
-4591.751496,2880,1756.524424
-3883.802634,2880,1767.660803
-1412.556609,2880,1796.530915
-2600.606566,2880,1805.957661
-1443.561771,2880,1817.087163
-4680.646096,2880,1826.525149
-57.396091,2880,1837.652867
