#{"t_start": 1647577608.600407, "env_id": null}
r,l,t
-7043.974934,2880,3832.082885
-3184.467137,2880,3851.350754
-4425.697751,2880,3872.6182
-8168.171372,2880,3889.758858
-3632.560649,2880,3902.833945
-2664.033224,2880,3920.148597
-3052.37074,2880,3966.16556
-7033.975227,2880,3987.498177
-3180.061935,2880,4007.092624
-4426.152611,2880,4026.468202
-1715.101848,2880,4046.02664
-3642.105543,2880,4059.064587
-2665.476271,2880,4075.723488
-3048.532707,2880,4122.254861
-7045.214007,2880,4141.848521
-6781.798378,2880,4163.312474
-3017.775448,2880,4182.653923
-4350.190781,2880,4203.169141
-5149.34474,2880,4216.244081
-6462.977354,2880,4230.265358
-4909.341018,2880,4279.296133
-6780.466657,2880,4299.000522
-5770.469709,2880,4320.907299
-4341.150347,2880,4340.257617
-9797.628295,2880,4360.396021
-8588.285535,2880,4373.438006
-4891.767117,2880,4387.937679
-3038.415745,2880,4436.772761
-6765.56459,2880,4456.208768
-5756.486635,2880,4478.514836
-4337.138903,2880,4498.179326
-9786.719712,2880,4516.997234
-5133.277446,2880,4532.114176
-4889.665765,2880,4545.854356
-3036.055279,2880,4594.777771
-6765.214133,2880,4614.34034
-5752.81138,2880,4633.430035
-3000.227977,2880,4654.978573
-9796.852108,2880,4674.004297
-5131.318885,2880,4689.088375
-4880.149374,2880,4702.37131
-3034.419847,2880,4748.781762
-7023.120651,2880,4770.299614
-3170.09296,2880,4789.815105
-4409.129892,2880,4811.851408
-8143.462318,2880,4831.449751
-3625.859624,2880,4844.679697
-2653.229501,2880,4859.785513
-3038.660155,2880,4906.075535
-7031.529423,2880,4927.570075
-3170.045623,2880,4946.765462
-4408.059968,2880,4966.140126
-1695.963826,2880,4987.780194
-3608.730325,2880,5000.794634
-2644.714809,2880,5015.871065
-3033.066437,2880,5062.697094
-6755.177881,2880,5084.38032
-2992.538981,2880,5103.78944
-4315.865708,2880,5123.290284
-9793.958556,2880,5144.419222
-8577.802334,2880,5157.804294
-4880.088825,2880,5172.886562
-3705.623708,2880,5218.637048
-6758.019783,2880,5237.89767
-5743.686807,2880,5259.64328
-4323.450985,2880,5278.886632
-9786.072517,2880,5301.415129
-8559.459001,2880,5315.470193
-4883.544167,2880,5328.588515
-3027.696277,2880,5376.910033
-6749.715776,2880,5396.614308
-5744.930701,2880,5419.333014
-4322.993277,2880,5438.96508
-9790.836122,2880,5458.642635
-5117.743638,2880,5475.947253
-4875.395223,2880,5489.029034
-3026.102477,2880,5535.50746
-6751.511487,2880,5555.253918
-5741.303947,2880,5574.748061
-2994.861969,2880,5596.893186
-9792.240613,2880,5616.144641
-5117.448202,2880,5632.386335
-4879.07398,2880,5645.486863
-3025.699585,2880,5691.45413
-6743.652723,2880,5713.075504
-2993.891048,2880,5732.373171
-4315.674272,2880,5753.923999
-5119.686124,2880,5773.438142
-6428.597381,2880,5790.223575
-3023.78408,2880,5803.305649
-3694.605723,2880,5850.66386
-6743.659507,2880,5871.922578
-2993.359961,2880,5891.487207
-4308.505855,2880,5912.836184
-5104.632073,2880,5931.897943
-6421.846793,2880,5947.48903
-4863.996143,2880,5962.57541
-3688.695632,2880,6009.963546
-6728.717461,2880,6032.067669
-2980.852605,2880,6051.92579
-4303.765652,2880,6071.440605
-9792.096106,2880,6093.223133
-8557.108708,2880,6109.632514
-4863.115493,2880,6124.749613
-3684.276149,2880,6172.799998
-6746.007088,2880,6192.317942
-5724.748557,2880,6213.444087
-4302.831023,2880,6232.599325
-9793.034916,2880,6254.276574
-8562.993952,2880,6270.882601
-4861.03424,2880,6313.905284
-7008.137516,2880,6335.629197
-3142.252366,2880,6354.949299
-4380.597955,2880,6376.753377
-8121.837968,2880,6396.136259
-3592.733846,2880,6415.593648
-2623.003006,2880,6433.951238
-3011.944872,2880,6477.549285
-6997.029732,2880,6500.531452
-3142.948398,2880,6520.526329
-4384.844708,2880,6543.229851
-8106.630251,2880,6562.995687
-3597.741387,2880,6582.719193
-2628.145636,2880,6601.791649
-3016.099928,2880,6646.294562
-7008.320576,2880,6667.81763
-3152.784579,2880,6687.221974
-4393.480306,2880,6706.392378
-1691.027619,2880,6727.910278
-3603.748926,2880,6747.181191
-2635.292753,2880,6765.971431
-3026.946191,2880,6811.115348
-7002.445142,2880,6830.181776
-6748.239898,2880,6851.817147
-2990.769526,2880,6871.046076
-4311.453469,2880,6892.324759
-5106.887091,2880,6912.337657
-6411.420572,2880,6929.386174
-4864.005871,2880,6976.887136
-7003.289874,2880,6996.067057
-6737.084787,2880,7017.431472
-2982.786788,2880,7036.889512
-4303.780185,2880,7056.024588
-9783.694084,2880,7077.550191
-8559.222559,2880,7093.666605
-4863.365133,2880,7142.49092
-6739.375794,2880,7162.304998
-5721.294281,2880,7181.711852
-2984.533669,2880,7203.359385
-9793.197754,2880,7222.727905
-5102.048441,2880,7243.996382
-4864.377163,2880,7260.685675
-3026.974905,2880,7310.396102
-6747.813466,2880,7329.657287
-5732.304973,2880,7348.966814
-2996.465162,2880,7369.995433
-9801.841178,2880,7389.513192
-5106.477765,2880,7410.631074
-4865.149726,2880,7427.776148
-3023.308937,2880,7475.431414
-7003.582329,2880,7497.072254
-3151.117475,2880,7516.375747
-4385.222805,2880,7537.7898
-8111.816085,2880,7556.848213
-3598.682296,2880,7576.278894
-2626.571389,2880,7595.612966
-3017.678139,2880,7643.784977
-7012.527395,2880,7665.34089
-3145.969795,2880,7684.4476
-4388.170714,2880,7703.990459
-1680.329795,2880,7725.35179
-3591.582641,2880,7744.633193
-2625.888384,2880,7763.18384
-3013.253683,2880,7813.068777
-6739.368198,2880,7832.526945
-5728.826257,2880,7854.082278
-4307.636883,2880,7873.509105
-9798.312027,2880,7895.763485
-8571.39622,2880,7914.930837
-4876.240051,2880,7931.640984
-3021.097868,2880,7983.321878
-6742.393036,2880,8002.471909
-5731.209665,2880,8024.088634
-4308.417122,2880,8043.280529
-9791.311359,2880,8064.92336
-8565.304751,2880,8083.940635
-4866.739766,2880,8100.734829
-3018.472367,2880,8153.372256
-6737.452741,2880,8172.769932
-5735.16273,2880,8194.880718
-4314.403379,2880,8214.278713
-9804.320774,2880,8233.917296
-5103.39704,2880,8255.87322
-4866.191514,2880,8273.424091
-3017.592458,2880,8327.259475
-6737.963126,2880,8347.258187
-5728.866709,2880,8367.494264
-2983.006377,2880,8390.111526
-9798.071015,2880,8409.885823
-5107.181595,2880,8432.839283
-4862.565484,2880,8450.446348
-3013.258091,2880,8502.346074
-6735.556755,2880,8524.900932
-2984.055048,2880,8544.403053
-4301.533339,2880,8566.916402
-5102.541302,2880,8586.436419
-6413.178492,2880,8606.026296
-4864.799458,2880,8625.339754
-3683.16357,2880,8677.735456
-6733.17702,2880,8700.379638
-2985.95479,2880,8720.149485
-4311.176441,2880,8740.657729
-9793.56052,2880,8763.595122
-8574.491804,2880,8783.391701
-4852.223676,2880,8802.53347
-3681.122562,2880,8855.474408
-6736.013323,2880,8876.965343
-2974.969563,2880,8896.604828
-4300.959014,2880,8915.818084
-9795.866926,2880,8937.326948
-8561.861545,2880,8956.527279
-4853.984273,2880,8975.402897
-3681.58057,2880,9028.587119
-6740.320142,2880,9047.738695
-5719.861129,2880,9069.29233
-4295.078865,2880,9088.35492
-9794.386051,2880,9109.665023
-8566.009958,2880,9129.155719
-4852.69635,2880,9145.89856
-3006.717255,2880,9201.927249
-3134.5376,2880,9220.99438
-4378.42133,2880,9242.33771
-8112.393978,2880,9261.934646
-3591.010308,2880,9281.075561
-2619.385769,2880,9302.675637
-3013.553118,2880,9353.686934
-7019.72962,2880,9375.317736
-3141.969796,2880,9394.801994
-4386.032871,2880,9414.096946
-1675.456546,2880,9436.247271
-3592.187329,2880,9455.654216
-2619.38223,2880,9477.707951
-3012.215233,2880,9530.172924
-7003.334785,2880,9549.318362
-6739.572229,2880,9571.189222
-2979.273903,2880,9591.133691
-4296.483112,2880,9612.808553
-5103.7603,2880,9632.489393
-6415.82145,2880,9653.803868
-3014.303186,2880,9706.092283
-7002.326999,2880,9725.443129
-6742.837735,2880,9747.269253
-2981.365778,2880,9766.73703
-4310.580384,2880,9788.135409
-5105.908722,2880,9807.438949
-6424.797428,2880,9827.013659
-4867.297001,2880,9881.336706
-7003.505075,2880,9900.88377
-6738.793758,2880,9922.295417
-2985.457415,2880,9941.661037
-4313.144264,2880,9960.953087
-9799.590682,2880,9982.002126
-8577.023007,2880,10001.303858
-4864.625139,2880,10055.974149
-6745.78662,2880,10075.356373
-5737.27219,2880,10094.788777
-2977.821427,2880,10116.229117
-9800.088269,2880,10135.643194
-5108.973144,2880,10157.005553
-4875.876074,2880,10176.490178
-3015.310293,2880,10229.379149
-7010.777758,2880,10250.728286
-3148.251438,2880,10270.038713
-4392.799269,2880,10291.214536
-8144.684474,2880,10310.719697
-3600.345245,2880,10329.964946
-2627.62605,2880,10351.278157
-3024.389935,2880,10404.781921
-7021.65553,2880,10426.035473
-3168.45664,2880,10445.598586
-4402.282971,2880,10466.909524
-8130.192977,2880,10486.237145
-3616.423017,2880,10505.685579
-2636.959912,2880,10527.257468
-3031.669468,2880,10581.390037
-7032.278483,2880,10602.940509
-3161.480047,2880,10622.178278
-4402.160011,2880,10641.637542
-1687.53252,2880,10662.901994
-3609.702608,2880,10682.236998
-2635.645316,2880,10703.636426
-3026.105699,2880,10757.449878
-6770.264408,2880,10776.969239
-5754.833319,2880,10798.42216
-4327.580981,2880,10817.999683
-9808.857175,2880,10839.470973
-8596.961204,2880,10858.71573
-4872.878777,2880,10878.263988
-3033.528533,2880,10934.275058
-6754.484269,2880,10953.801084
-5757.969761,2880,10975.380583
-4338.894496,2880,10994.593183
-9816.553496,2880,11014.013656
-5135.166586,2880,11035.502011
-4895.890746,2880,11055.002918
-3038.676933,2880,11111.292094
-6773.191503,2880,11130.714723
-5772.160731,2880,11150.250635
-2999.304548,2880,11171.71201
-9825.700899,2880,11191.181426
-5136.999644,2880,11212.603382
-4893.912838,2880,11231.800229
-3039.200055,2880,11288.947038
-6767.258962,2880,11308.238379
-5753.304071,2880,11327.728308
-2997.486709,2880,11349.662106
-9825.327321,2880,11369.047717
-5137.75846,2880,11390.967344
-4885.648091,2880,11410.305749
-3030.16964,2880,11466.342982
-6749.777259,2880,11487.716579
-2991.882298,2880,11506.900517
-4315.434183,2880,11528.637317
-5126.418837,2880,11547.869374
-6428.391737,2880,11567.06027
-4883.270367,2880,11588.837853
-3700.92655,2880,11643.401963
-6749.634884,2880,11664.910184
-2983.253286,2880,11684.594409
-4316.739115,2880,11703.92493
-9812.118544,2880,11725.529192
-8580.475866,2880,11745.07629
-4881.889108,2880,11766.96372
-3695.279284,2880,11821.730482
-6752.881023,2880,11841.145394
-5749.434575,2880,11862.583585
-4312.148054,2880,11882.162058
-9826.751602,2880,11904.13876
-8597.778866,2880,11923.356142
-4878.291439,2880,11942.796731
-3018.507133,2880,12000.423828
-6734.418997,2880,12020.401822
-5730.915147,2880,12042.298073
-4309.158536,2880,12061.806698
-9818.907429,2880,12083.452221
-8588.409551,2880,12103.080737
-4864.396854,2880,12122.422024
-3020.056279,2880,12181.045805
-3148.897246,2880,12200.242656
