#{"t_start": 1649246581.975132, "env_id": null}
r,l,t
-23583.702435,2880,10.108566
-24531.693278,2880,20.221916
-18031.375582,2880,32.069725
-11676.309719,2880,42.168287
-29054.15728,2880,54.003228
-9450.117054,2880,64.099393
-17539.49373,2880,93.467936
-21944.514524,2880,105.326197
-12525.781091,2880,115.429101
-18035.680707,2880,127.286995
-8994.356417,2880,137.394057
-10300.046833,2880,147.499016
-15544.503655,2880,159.349176
-14831.152053,2880,188.725066
-20035.822362,2880,200.561505
-21577.800623,2880,210.648336
-11588.450778,2880,220.744233
-23343.443493,2880,232.596231
-7313.361483,2880,242.690574
-19340.280127,2880,254.532281
-13844.397686,2880,283.888427
-22089.946554,2880,293.995563
-26343.587626,2880,305.84534
-16898.040977,2880,315.947884
-25128.732847,2880,327.807774
-6367.233825,2880,337.910311
-27016.369492,2880,348.014578
-4692.300073,2880,379.09252
-31342.715312,2880,389.19801
-31497.079616,2880,401.036773
-11184.363877,2880,411.153252
-24897.701729,2880,421.259897
-34261.003759,2880,433.100497
-27014.635241,2880,443.198405
-5476.307664,2880,474.267068
-33626.774129,2880,484.373083
-28804.642948,2880,496.229461
-25079.437099,2880,506.328343
-12016.061435,2880,516.419958
-5519.001013,2880,528.265788
-4442.664043,2880,538.362892
-23635.090225,2880,569.425054
-33524.947295,2880,579.518355
-29731.338249,2880,589.607094
-18625.574196,2880,601.434527
-2294.408199,2880,611.53625
-10282.177981,2880,623.359368
-7438.576005,2880,633.459474
-25594.850757,2880,662.816216
-34354.721905,2880,674.659523
-31437.572801,2880,684.751318
-17262.08727,2880,696.578642
-17179.879882,2880,706.685956
-7153.098248,2880,716.778618
-19430.672553,2880,728.615738
-25576.469208,2880,757.94092
-34289.5786,2880,769.776727
-28975.717492,2880,779.870344
-13750.434618,2880,789.958055
-18181.601179,2880,801.787174
-5205.863154,2880,811.879162
-19918.937805,2880,823.701959
-21299.564629,2880,853.042173
-33188.280931,2880,863.138317
-28541.547297,2880,874.967791
-18456.346144,2880,885.070255
-7006.527925,2880,896.912764
-18109.104697,2880,907.016582
-3678.408879,2880,918.862616
-9758.293022,2880,948.191322
-34214.768248,2880,958.292262
-31861.250531,2880,970.121533
-21751.992169,2880,980.221292
-18144.323734,2880,992.067484
-23923.001987,2880,1002.177471
-4389.737644,2880,1012.276366
-23542.009312,2880,1043.369512
-33435.573804,2880,1053.472464
-30654.680791,2880,1065.315999
-23854.129433,2880,1075.423882
-13444.755083,2880,1085.539542
-5588.578659,2880,1097.387072
-3865.101081,2880,1107.500908
-24163.960227,2880,1138.584687
-34278.688244,2880,1148.694022
-31219.468704,2880,1158.783946
-13492.964092,2880,1170.631897
-11238.15466,2880,1180.726444
-6218.074755,2880,1192.564212
-3768.037384,2880,1202.656181
-23641.565578,2880,1232.007646
-32447.520124,2880,1243.870028
-14280.942847,2880,1253.963478
-18664.556128,2880,1265.803209
-5752.696874,2880,1275.894652
-19175.109004,2880,1285.994459
-3838.818123,2880,1297.826584
-7683.897978,2880,1327.155187
-28611.394769,2880,1338.990255
-12915.920042,2880,1349.08009
-13948.982844,2880,1360.922297
-5574.724862,2880,1371.018187
-12867.639609,2880,1381.121672
-2958.007928,2880,1392.966126
-8572.235367,2880,1422.326867
-26797.411467,2880,1434.181574
-12305.655819,2880,1444.295921
-11261.91601,2880,1454.410625
-4067.151262,2880,1466.266815
-9679.447566,2880,1476.391758
-2779.09135,2880,1488.265271
-8203.830264,2880,1517.656607
-24603.770426,2880,1527.753588
-16600.135965,2880,1539.597876
-8423.748575,2880,1549.708408
-3565.561336,2880,1561.554562
-7767.450805,2880,1571.6642
-2789.949031,2880,1581.777139
-15770.591369,2880,1612.857232
-15645.943828,2880,1622.968593
-9414.160404,2880,1634.822987
-2888.682186,2880,1644.928382
-5106.613017,2880,1655.029824
-7949.663329,2880,1666.890826
-15904.125907,2880,1696.232128
-20169.826249,2880,1708.093014
-15215.278126,2880,1718.198278
-9977.353013,2880,1728.290738
-8703.858387,2880,1740.143404
-5032.734091,2880,1750.239234
-8787.452414,2880,1762.091812
-15255.373339,2880,1791.427719
-21457.889087,2880,1803.270421
-15014.809767,2880,1813.369498
-7521.920798,2880,1823.465821
-8301.824676,2880,1835.320488
-3868.003475,2880,1845.428327
-7597.669999,2880,1857.284557
-13684.742509,2880,1886.641337
-19841.999139,2880,1896.746747
-20262.785632,2880,1908.589465
-6644.122814,2880,1918.706983
-8273.375009,2880,1930.569555
-3980.445934,2880,1940.677626
-8385.563587,2880,1950.789093
-2532.118789,2880,1981.859084
-21073.707391,2880,1991.97296
-22357.045334,2880,2003.818866
-8420.223315,2880,2013.928111
-8729.022433,2880,2024.044712
-1906.817026,2880,2035.893666
-8921.544576,2880,2046.004981
-2573.577191,2880,2077.066654
-21233.229552,2880,2087.167503
-14395.740145,2880,2097.272055
-8347.384116,2880,2109.118689
-2699.6832,2880,2119.22194
-4656.466933,2880,2131.07415
-2855.66015,2880,2141.18984
-15488.055921,2880,2170.523807
-22210.306652,2880,2182.378409
-15438.657462,2880,2192.484827
-8693.196535,2880,2204.334718
-2497.523928,2880,2214.432912
-4768.367657,2880,2226.269253
-2730.820051,2880,2236.358219
-15063.303099,2880,2265.672919
-21838.222099,2880,2277.514709
-15156.709495,2880,2287.612543
-8056.03256,2880,2299.449556
-3365.448321,2880,2309.542795
-4629.472559,2880,2319.637971
-8532.592788,2880,2331.495686
-14836.893184,2880,2360.810143
-21514.330576,2880,2372.642762
-14427.226627,2880,2382.742639
-8067.836502,2880,2392.835564
-8766.585546,2880,2404.688998
-4446.349358,2880,2414.836071
-8099.154393,2880,2426.672413
-14642.94802,2880,2455.988337
-21285.220826,2880,2466.095018
-13542.076372,2880,2477.932944
-8245.219367,2880,2488.040365
-2207.501005,2880,2499.886305
-8121.629821,2880,2509.989076
-2633.435541,2880,2520.09303
-15198.288373,2880,2551.161031
-21110.048315,2880,2561.259822
-14030.653654,2880,2573.106303
-8213.842397,2880,2583.210935
-1707.945081,2880,2593.307548
-5846.217933,2880,2605.144926
-2919.015825,2880,2615.237834
-15844.69022,2880,2646.333388
-21336.959007,2880,2656.428883
-13537.816342,2880,2668.270547
-7981.027876,2880,2678.379526
-1823.121085,2880,2688.480346
-6039.441783,2880,2700.326119
-2756.373542,2880,2710.43376
-15703.057439,2880,2741.531451
-20768.826184,2880,2751.637009
-12706.008616,2880,2761.735484
-9028.859036,2880,2773.584251
-2329.598564,2880,2783.680083
-5611.036264,2880,2795.530649
-2782.721734,2880,2805.625576
-15193.437496,2880,2834.940097
-20979.011821,2880,2846.77756
-8726.690933,2880,2856.878348
-7723.802219,2880,2868.724419
-5582.487604,2880,2878.835949
-7397.414496,2880,2888.936524
-2646.899398,2880,2900.772539
-6953.598032,2880,2930.102722
-20239.630386,2880,2941.954063
-8464.09692,2880,2952.046877
-7789.346961,2880,2962.140049
-1575.196734,2880,2973.979454
-7843.192952,2880,2984.081701
-2659.77248,2880,2995.928704
-7160.826113,2880,3025.246307
-19632.348967,2880,3035.341685
-12581.073459,2880,3047.186064
-7701.705976,2880,3057.281347
-1440.462573,2880,3069.120845
-7557.612759,2880,3079.21835
-2535.234511,2880,3091.063069
-6952.595546,2880,3120.39208
-19684.640433,2880,3130.49497
-12576.364527,2880,3142.345026
-7957.574075,2880,3152.448123
-1666.85633,2880,3164.291797
-8026.01688,2880,3174.396878
-2693.285288,2880,3184.502901
-14214.263034,2880,3215.561355
-13242.835912,2880,3225.651456
-8631.699924,2880,3237.543749
-1568.004546,2880,3247.629056
-5231.074124,2880,3257.717091
-8111.345903,2880,3269.54917
-14077.673748,2880,3279.649052
-6966.530066,2880,3310.713771
-13021.328477,2880,3320.830715
-8556.133526,2880,3330.933227
-8154.791314,2880,3342.775042
-5453.268324,2880,3352.86749
-8109.217758,2880,3364.707934
-14510.033575,2880,3394.026938
-19972.19096,2880,3404.126917
-20497.883726,2880,3415.961833
-8778.534527,2880,3426.061051
-7843.863617,2880,3437.909833
-5936.737967,2880,3448.013258
-7872.537953,2880,3458.106117
-2734.384121,2880,3489.160949
-19391.426902,2880,3499.265063
-20009.592418,2880,3511.110213
-8842.672119,2880,3521.205542
-7391.755357,2880,3533.061442
-5596.702577,2880,3543.165026
-7217.488913,2880,3553.266035
-2550.00009,2880,3584.341568
-18750.192979,2880,3594.441723
-19211.075864,2880,3606.283605
-8463.715168,2880,3616.388283
-6941.743738,2880,3626.487611
-1383.42665,2880,3638.320277
-6906.185708,2880,3648.422143
-2517.815984,2880,3679.506615
-18764.850697,2880,3689.614079
-11060.300127,2880,3699.719836
-8282.303586,2880,3711.566519
-1343.871025,2880,3721.670327
-5622.975025,2880,3733.513961
-2570.735305,2880,3743.607837
-13698.16063,2880,3772.906061
-18595.26131,2880,3784.739573
-11661.786858,2880,3794.827267
-8289.228527,2880,3806.658865
-1356.548758,2880,3816.758233
-5218.892311,2880,3826.850418
-7190.984637,2880,3838.677863
-14001.187514,2880,3867.994064
-18815.021718,2880,3879.839799
-11900.916414,2880,3889.937028
-8069.745223,2880,3900.027106
-7109.76276,2880,3911.857482
-5198.264154,2880,3921.955967
-7234.937086,2880,3933.798647
-14128.936119,2880,3963.135555
-19074.340088,2880,3974.957034
-12287.949002,2880,3985.047606
-8199.576659,2880,3995.126547
-7227.233618,2880,4006.954938
-5227.621016,2880,4017.035919
-7357.530167,2880,4028.851227
-13838.468482,2880,4058.139012
-19470.024942,2880,4068.228501
-12063.250073,2880,4080.043685
-7275.421554,2880,4090.137251
-1295.104037,2880,4101.971681
-7284.292694,2880,4112.052471
-2483.881282,2880,4122.140716
-13732.480685,2880,4153.14818
-19477.455599,2880,4163.241976
-11888.206583,2880,4175.065665
-7007.784048,2880,4185.161757
-1332.650893,2880,4195.24608
-5427.407132,2880,4207.065587
-2454.153898,2880,4217.160958
-13641.352962,2880,4248.195654
-19165.015186,2880,4258.292283
-11436.677506,2880,4268.378947
-8356.79688,2880,4280.203259
-1286.822879,2880,4290.299808
-5635.937845,2880,4302.124246
-2449.145563,2880,4312.209149
-13582.844941,2880,4341.495493
-18057.638515,2880,4353.321046
-10993.880871,2880,4363.403103
-8535.858078,2880,4375.233122
-1201.369155,2880,4385.322268
-5726.476789,2880,4397.140508
-2523.543325,2880,4407.228192
-13515.057521,2880,4436.516071
-18790.009325,2880,4448.341366
-8599.062458,2880,4458.42253
-6643.446952,2880,4470.230848
-5828.614811,2880,4480.31043
-6775.503849,2880,4490.393113
-2593.411299,2880,4502.213153
-6527.58174,2880,4531.536423
-18765.576556,2880,4543.348634
-8471.305843,2880,4553.424729
-6672.515801,2880,4563.507421
-1201.71235,2880,4575.320426
-6804.09317,2880,4585.40778
-2675.554174,2880,4597.232056
-6609.270745,2880,4626.501554
-18141.439254,2880,4636.592818
-10865.178259,2880,4648.418633
-6568.432664,2880,4658.50791
-1174.767127,2880,4670.342687
-6914.91588,2880,4680.437656
-2560.312285,2880,4690.529376
