,dataset_id,Q_el_HP,Q_HP,t_amb,t_indoor,t_hp,blow_air,gains,comfort_deviation
4705,2/2016,463.2937174102464,5667.768270160856,-1.48,20.855497195590534,39.6202,False,682.75,0.1445028044094662
4706,2/2016,684.4085403582146,7971.772231442721,-1.48,20.840813399718325,41.4427,,682.75,0.159186600281675
4707,2/2016,1107.0794515866444,11661.876123039268,-1.48,20.83755463217812,45.1868,,682.75,0.1624453678218813
4708,2/2016,1068.3787139467754,11167.240810583706,-1.48,20.851173456847533,45.4775,,682.75,0.1624453678218813
4709,2/2016,1175.266113851647,11869.47026492829,-1.48,20.87967095219961,46.77,False,682.75,0.1488265431524666
4710,2/2016,417.4595651089796,4985.703615084534,-1.48,20.90359850106833,40.5131,,682.75,0.1203290478003857
4711,2/2016,931.3232500995612,9946.677832233148,-1.48,20.920988103785955,44.671,,682.75,0.0964014989316695
4712,2/2016,848.6924903560404,9180.547558149574,-1.48,20.94238202309965,44.1946,,682.75,0.0790118962140447
4713,2/2016,497.3655261041436,5867.955899048026,-1.48,20.95632700923395,40.9663,False,682.75,0.0576179769003495
4714,2/2016,1155.9937338949617,11830.06626326028,-1.39,20.973812013209283,46.3715,,682.75,0.0436729907660513
4715,2/2016,987.3468882410472,10343.886554081337,-1.3,21.004330769728924,45.589,,682.75,0.0261879867907168
4716,2/2016,1179.8254144799948,11815.850671770464,-1.21,21.046415158574547,47.3865,,682.75,0.0
4717,2/2016,93.56278922722976,1236.161392757281,-1.12,21.07253574957446,37.1335,False,682.75,0.0
4718,2/2016,891.3831332470429,9762.8357814417,-1.03,21.08382437200721,44.2186,,682.75,0.0
4719,2/2016,1167.5494121458823,11982.582509229496,-0.94,21.10924774245295,46.758,,682.75,0.0
4720,2/2016,194.0281438421368,2535.770212223418,-0.8500000000000001,21.12580450265345,37.8217,,682.75,0.0
4721,2/2016,326.14221028079874,4213.00476226655,-0.76,21.117593244621894,38.3509,False,682.75,0.0
4722,2/2016,281.2142006420374,3763.8051751375447,-0.67,21.091905543607112,37.117,,682.75,0.0
4723,2/2016,375.6937942200889,4981.531522781359,-0.5800000000000001,21.05402999098912,37.5607,,682.75,0.0
4724,2/2016,234.4775339070692,3298.0811534673,-0.49,21.004474424582277,35.4352,,682.75,0.0
4725,2/2016,982.5060689938124,11342.382424141288,-0.4,20.963615686417445,42.9251,False,682.75,0.0363843135825554
4726,2/2016,271.51473760029035,3773.1491839132623,-0.1775,20.930667433448598,36.2113,,682.75,0.0693325665514059
4727,2/2016,356.51644250924386,4922.324138195526,0.0449999999999999,20.889960104915247,36.6837,,682.75,0.1100398950847534
4728,2/2016,759.9920597986292,9445.09693843183,0.2674999999999999,20.858200996401816,40.8649,,682.75,0.1417990035981837
4729,2/2016,363.7564810868611,5035.925827445021,0.49,20.833091091687805,37.0349,False,682.75,0.1669089083121946
4730,2/2016,712.4901215064135,9014.504912977338,0.715,20.81456055345136,40.6554,,682.75,0.1854394465486386
4731,2/2016,993.2396587533412,11606.908808956958,0.94,20.818715377917588,43.8723,,682.75,0.1861802866174713
4732,2/2016,1029.3642108364495,11781.353591891177,1.165,20.84882016073699,44.8894,,682.75,0.181284622082412
4733,2/2016,1043.467231737388,11753.466905901008,1.39,20.901106444854467,45.7261,False,682.75,0.1511798392630083
4734,2/2016,767.9457781997087,9143.735885113156,1.6124999999999998,20.96518270602171,43.8606,,682.75,0.0988935551455334
4735,2/2016,120.53711022607033,1758.6523685917698,1.835,21.01288782084356,36.3927,,682.75,0.0348172939782891
4736,2/2016,103.61132152082162,1584.4560508219408,2.0575,21.029095498947125,34.8106,,682.75,0.0
4737,2/2016,475.5991472113471,6600.501891973468,2.28,21.032940686190766,38.7411,False,682.75,0.0
4738,2/2016,922.2664076977508,11314.79117092596,2.295,21.048438280876876,43.4253,,682.75,0.0
4739,2/2016,106.42543519716332,1652.063389599097,2.31,21.05815124641196,34.4813,,682.75,0.0
4740,2/2016,250.15789854983905,3776.5075852398186,2.325,21.046247537122184,35.5699,,682.75,0.0
4741,2/2016,923.2931466233292,11502.054297552952,2.34,21.04289704028277,42.8923,False,682.75,0.0
4742,2/2016,667.1559770282544,8727.870653323336,2.3575,21.05729763914171,41.0594,,682.75,0.0
4743,2/2016,250.0855196923412,3702.0972245932026,2.375,21.066169891505584,36.372,,682.75,0.0
4744,2/2016,277.20624592642366,4134.940936294785,2.3925,21.059840519587237,36.0971,,682.75,0.0
4745,2/2016,440.2230121717208,6294.20479286025,2.41,21.04766155332944,37.7357,False,682.75,0.0
4746,2/2016,340.72724445982755,5040.030750718897,2.4250000000000003,21.032244669787712,36.4507,,682.75,0.0
4747,2/2016,932.8320598548908,11634.990315083882,2.4400000000000004,21.029494775817685,42.9471,,682.75,0.0
4748,2/2016,179.84465068504073,2763.205019899511,2.455,21.028756638321628,35.0203,,682.75,0.0
4749,2/2016,662.5633776879412,8869.071948977607,2.47,21.025188430691355,40.3018,False,682.75,0.0
4750,2/2016,784.9004981374767,10064.745234868193,2.545,21.037736799281955,42.0048,,682.75,0.0
4751,2/2016,117.80111280987398,1852.1811777807236,2.62,21.04409345767764,34.2903,,682.75,0.0
4752,2/2016,433.01988438534806,6237.470213600505,2.6950000000000003,21.038120422908523,37.7326,,682.75,0.0
4753,2/2016,921.1042123256092,11528.324725100618,2.77,21.04726522512489,43.148,False,682.75,0.0
4754,2/2016,276.20167169727193,4111.157296261387,2.8475,21.06149944758996,36.6261,,682.75,0.0
4755,2/2016,101.49293066145412,1645.2485019967444,2.925,21.05540447610688,33.4009,,682.75,0.0
4756,2/2016,542.2558631585454,7702.852174684081,3.0025,21.04311427903772,38.5678,,682.75,0.0
4757,2/2016,211.4222697480972,3342.6891321445632,3.08,21.028489663027216,34.5231,False,682.75,0.0
4758,2/2016,890.5955816711125,11517.543339652451,3.155,21.02439555110012,42.2904,,682.75,0.0
4759,2/2016,369.7622455852385,5469.609104456937,3.23,21.0319694714137,37.2393,,682.75,0.0
4760,2/2016,265.65475016254067,4104.787263744289,3.305,21.031280898246266,35.6312,,682.75,0.0
4761,2/2016,734.3365691499039,9892.5964345769,3.38,21.036292984134477,40.9608,False,682.75,0.0
4762,2/2016,206.24972351809305,3246.755945696284,3.4425,21.04156944783382,35.0433,,682.75,0.0
4763,2/2016,888.929551911795,11462.351247006727,3.505,21.05428085165845,42.748,,682.75,0.0
4764,2/2016,313.9032988353385,4720.68841176527,3.5675,21.074224457398493,36.9318,,682.75,0.0
4765,2/2016,284.01881014765894,4367.170574101745,3.63,21.083265787722603,36.135,False,682.75,0.0
4766,2/2016,899.1478078111666,11559.00016237876,3.695,21.10234458580131,43.0506,,682.75,0.0
4767,2/2016,410.62169571135706,5973.6122190909655,3.76,21.131570018493257,38.3953,,682.75,0.0
4768,2/2016,92.16545919946228,1520.9803415890135,3.825,21.14353559541673,33.5711,,682.75,0.0
4769,2/2016,111.16059000223868,1866.6370131030735,3.89,21.131717605398705,32.9505,False,682.75,0.0
4770,2/2016,689.2321238280625,9682.070741162806,3.955,21.12240552755573,39.9253,,682.75,0.0
4771,2/2016,878.261387638538,11485.8176797611,4.0200000000000005,21.138888191841108,42.7174,,682.75,0.0
4772,2/2016,575.7829147741651,8047.755801065182,4.085,21.171969326742133,40.2442,,682.75,0.0
4773,2/2016,272.82612762386765,4196.088336521721,4.15,21.200231202593937,36.6271,False,682.75,0.0
4774,2/2016,574.6646277315398,8112.584705636592,4.23,21.226360887001757,40.0033,,682.75,0.0
4775,2/2016,95.5413616627526,1593.3887533266925,4.3100000000000005,21.24192734669673,33.6214,,682.75,0.0
4776,2/2016,631.9776340708792,8943.267045919474,4.39,21.25347102285061,40.0654,,682.75,0.0
4777,2/2016,97.59981889090544,1652.089705909605,4.47,21.259187456220648,33.1886,False,682.75,0.0
4778,2/2016,8.608645659325838,155.58771718919976,4.55,21.23870770976043,30.662,,682.75,0.0
4779,2/2016,148.90978620546133,2602.0597956082047,4.63,21.199947723737047,32.082,,682.75,0.0
4780,2/2016,581.4943077627834,8798.864125103111,4.71,21.16893542656871,37.7948,,682.75,0.0
4781,2/2016,92.68091699044616,1652.4698514042127,4.79,21.13978632319469,31.4312,False,682.75,0.0
4782,2/2016,629.8975422813407,9379.46388082137,4.87,21.116976968699092,38.5682,,682.75,0.0
4783,2/2016,838.1980355255944,11526.420689968703,4.95,21.123945682046383,41.7029,,682.75,0.0
4784,2/2016,152.50330227135504,2574.8217145677304,5.03,21.136474555628038,33.8207,,682.75,0.0
4785,2/2016,155.7435609671565,2678.085372459717,5.11,21.132787654175605,33.1729,False,682.75,0.0
4786,2/2016,63.39905228714254,1157.2725960207815,5.2125,21.111813297987347,30.8877,,682.75,0.0
4787,2/2016,793.5164697008315,11354.023918262092,5.315,21.101125611515958,40.529,,682.75,0.0
4788,2/2016,822.990779087952,11388.137884971193,5.4175,21.123854868837576,41.9119,,682.75,0.0
4789,2/2016,808.2653744339636,10988.964708339205,5.52,21.17368738914764,42.6853,False,682.75,0.0
4790,2/2016,26.0320100334424,457.7681392428231,5.6225,21.216052959661948,32.7649,,682.75,0.0
4791,2/2016,60.273563434810974,1081.4780517032586,5.725,21.22872698701281,32.0561,,682.75,0.0
4792,2/2016,838.6731878046778,11704.408205713293,5.8275,21.2477790256859,41.9755,,682.75,0.0
4793,2/2016,49.17823516794952,885.5062489707883,5.93,21.26775899245556,32.1064,False,682.75,0.0
4794,2/2016,519.7793444090844,8019.190751787106,6.0325,21.282382654964508,38.2956,,682.75,0.0
4795,2/2016,47.67673778757384,875.992570263732,6.135,21.289993796816525,31.4855,,682.75,0.0
4796,2/2016,20.1331126479529,385.11376165080287,6.2375,21.273573532940745,29.9514,,682.75,0.0
4797,2/2016,183.28647082474643,3337.50764477304,6.34,21.24444396395375,32.037,False,682.75,0.0
4798,2/2016,136.94610470522895,2557.765853115233,6.32,21.20808024122633,30.9957,,682.75,0.0
4799,2/2016,380.3747090538391,6495.157536897971,6.3,21.174522606029743,34.5644,,682.75,0.0
4800,2/2016,99.75638932841592,1889.2143737509211,6.279999999999999,21.140081495367323,30.3964,,682.75,0.0
4801,2/2016,83.58974718626088,1614.5340572641312,6.26,21.093416176003704,29.5769,False,682.75,0.0
4802,2/2016,761.3519304159653,11536.180175456137,6.2425,21.063302238057787,39.1935,,682.75,0.0
4803,2/2016,719.49010815981,10696.996247720572,6.225,21.06836240643535,39.9122,,682.75,0.0
4804,2/2016,523.9861287036829,8103.311507157008,6.2075000000000005,21.09342082181884,38.3674,,682.75,0.0
4805,2/2016,86.98684845183642,1572.8691296003533,6.19,21.110734326546776,32.1801,False,682.75,0.0
4806,2/2016,184.96678400250696,3268.169533747799,6.1725,21.110848096213257,33.0877,,682.75,0.0
4807,2/2016,119.94468331504125,2199.491304165661,6.155,21.09786023211421,31.5831,,682.75,0.0
4808,2/2016,381.7172985648901,6389.911989093837,6.1375,21.08272434173315,35.1982,,682.75,0.0
4809,2/2016,804.3232231451335,11612.2501058476,6.12,21.090170269698696,40.9474,False,682.75,0.0
4810,2/2016,125.46565879400995,2234.0059887613265,6.140000000000001,21.103857486691645,32.7496,,682.75,0.0
4811,2/2016,635.1198457155568,9559.39364711456,6.16,21.12030542853884,39.3751,,682.75,0.0
4812,2/2016,70.53371599176776,1287.391389297822,6.18,21.13345264177007,31.794,,682.75,0.0
4813,2/2016,247.9840812138512,4288.035241425538,6.2,21.132680306051714,33.9729,False,682.75,0.0
4814,2/2016,801.0804906474599,11518.451161889245,6.2225,21.147647056597,41.2009,,682.75,0.0
4815,2/2016,355.6040063797786,5760.981748639597,6.245,21.177087459306986,36.5868,,682.75,0.0
4816,2/2016,549.6147329668049,8343.74090512458,6.2675,21.21181012513972,39.1431,,682.75,0.0
4817,2/2016,26.675546257821694,490.5448991215701,6.29,21.235302404976974,31.5948,False,682.75,0.0
4818,2/2016,435.16830398312464,6974.985485216744,6.3100000000000005,21.24858899167912,37.0665,,682.75,0.0
4819,2/2016,34.86052363599953,653.010511517033,6.33,21.25135461322193,30.8862,,682.75,0.0
4820,2/2016,160.51320420809466,2908.610033650913,6.35,21.236702735140057,32.2421,,682.75,0.0
4821,2/2016,786.788834361047,11520.107981101022,6.37,21.23687791857653,40.6394,False,682.75,0.0
4822,2/2016,34.01357258945232,640.5562823977289,6.4925,21.24139343118395,30.8202,,682.75,0.0
4823,2/2016,16.887245778495625,329.657959590294,6.615,21.222815527688137,29.4709,,682.75,0.0
4824,2/2016,765.1824647467785,11488.226412858625,6.737500000000001,21.215472216378732,40.0129,,682.75,0.0
4825,2/2016,570.4625582901269,8883.08976471902,6.86,21.23707890106704,38.7079,False,682.75,0.0
4826,2/2016,19.179540875653423,365.966036504678,6.9825,21.253222105569264,30.7388,,682.75,0.0
4827,2/2016,20.824068576219208,408.99464815501005,7.105,21.24490825627826,29.6713,,682.75,0.0
4828,2/2016,25.267097794988025,506.6953282888211,7.2275,21.21709553540016,28.9279,,682.75,0.0
4829,2/2016,67.19336676261089,1349.8327350043105,7.35,21.17603703602565,28.9674,False,682.75,0.0
4830,2/2016,292.849254402923,5408.506851609705,7.4725,21.137151230446047,32.5099,,682.75,0.0
4831,2/2016,745.6197234799091,11634.69040987457,7.595,21.127254087856333,39.3069,,682.75,0.0
4832,2/2016,111.05847236307211,2130.592786015607,7.717499999999999,21.13069288957601,31.1908,,682.75,0.0
4833,2/2016,41.05909711124919,826.7783104481812,7.84,21.119382671674423,29.3158,False,682.75,0.0
4834,2/2016,440.56608559523977,7641.921125218163,7.8825,21.11010289772343,35.3995,,682.75,0.0
4835,2/2016,735.0968200466176,11349.693097660223,7.925,21.12905682580873,40.0234,,682.75,0.0
4836,2/2016,81.14676312416768,1555.8630329590565,7.967499999999999,21.15383830845209,31.4415,,682.75,0.0
4837,2/2016,51.00396341904104,1011.2361806295525,8.01,21.15878157369832,30.1086,False,682.75,0.0
4838,2/2016,16.56640342548256,341.6523457889651,8.055,21.14379282200659,28.521,,682.75,0.0
4839,2/2016,392.2660866241667,6999.105002375669,8.1,21.12869991544146,34.4689,,682.75,0.0
4840,2/2016,729.9834577066947,11417.78233246818,8.145,21.14191062649105,39.7188,,682.75,0.0
4841,2/2016,101.952056738158,1960.0484696839185,8.19,21.16359031243909,31.5333,False,682.75,0.0
4842,2/2016,382.0474568821979,6649.340354686945,8.2325,21.18256259219778,35.5835,,682.75,0.0
4843,2/2016,508.77736097299805,8398.341195670979,8.274999999999999,21.21500403644326,37.722,,682.75,0.0
4844,2/2016,22.16683962119754,440.58937951470233,8.317499999999999,21.24093673468287,30.2844,,682.75,0.0
4845,2/2016,314.41769964403977,5626.205817357821,8.36,21.256935868988457,34.5898,False,682.75,0.0
4846,2/2016,182.52910072419897,3449.219020496549,8.57,21.27384399049738,32.5785,,682.75,0.0
4847,2/2016,21.41962867061164,442.0001191824319,8.78,21.278342314370487,29.1502,,682.75,0.0
4848,2/2016,28.308964301908688,595.5006441039992,8.989999999999998,21.266276843518096,28.537,,682.75,0.0
4849,2/2016,12.646922698886984,273.9611478761857,9.2,21.240530566659626,27.4923,False,682.75,0.0
4850,2/2016,41.102228114246586,895.9206964341581,9.41,21.204707021840235,27.4172,,682.75,0.0
4851,2/2016,644.9266697945512,11079.916628657404,9.62,21.19045252594721,37.3516,,682.75,0.0
4852,2/2016,11.2678597773438,244.57558813971315,9.829999999999998,21.189146464400423,27.9688,,682.75,0.0
4853,2/2016,671.2697052543432,11311.210739348837,10.04,21.203816534925565,38.4964,False,682.75,0.0
4854,2/2016,13.5964785255748,292.3232088637951,10.25,21.227919359471088,28.7421,,682.75,0.0
4855,2/2016,52.29811233781587,1127.5930237474308,10.46,21.23642552786512,28.8082,,682.75,0.0
4856,2/2016,94.58217451978284,2032.554778202412,10.67,21.236930694825386,29.1322,,682.75,0.0
4857,2/2016,160.99419523000725,3389.9873013628444,10.88,21.23693197900357,30.1719,False,682.75,0.0
4858,2/2016,128.32742724302673,2733.0108202217434,10.6625,21.231569871731697,29.5043,,682.75,0.0
4859,2/2016,160.6822505857088,3366.271329227591,10.445,21.22146498804975,30.0015,,682.75,0.0
4860,2/2016,65.33167626049439,1426.922456234253,10.2275,21.20319769514025,28.0576,,682.75,0.0
4861,2/2016,463.6938391825092,8532.478367043093,10.01,21.19276912396164,34.9458,False,682.75,0.0
4862,2/2016,506.3674006212227,8927.175452280067,9.7925,21.20649977507303,36.4743,,682.75,0.0
4863,2/2016,136.33654389900863,2725.340139080073,9.575,21.223786072049496,31.1778,,682.75,0.0
4864,2/2016,146.78614234417103,2931.087530753581,9.3575,21.229324456658063,31.0279,,682.75,0.0
4865,2/2016,145.67016639382186,2915.144154144358,9.14,21.22499895196646,30.7435,False,682.75,0.0
4866,2/2016,111.90308606180577,2276.7637168177325,8.9225,21.21020773239758,29.8645,,682.75,0.0
4867,2/2016,236.9732936637784,4574.090162013242,8.705,21.19096628042937,31.8355,,682.75,0.0
4868,2/2016,101.72765352917514,2069.045335446864,8.4875,21.166182912093443,29.4871,,682.75,0.0
4869,2/2016,222.6505916412472,4305.268657225997,8.27,21.136564626960517,31.3702,False,682.75,0.0
4870,2/2016,117.53663283701664,2370.5342138431124,8.18,21.10451698928652,29.5579,,682.75,0.0
4871,2/2016,243.6335656415081,4667.511362062009,8.09,21.07201268055456,31.5857,,682.75,0.0
4872,2/2016,498.1549070316012,8566.244391651328,8.0,21.05528957911898,35.8517,,682.75,0.0
4873,2/2016,460.7272172933532,7870.317940409952,7.91,21.058834749443704,36.0329,False,682.75,0.0
4874,2/2016,89.28586437037492,1742.1913301724337,7.82,21.060675367191187,30.5913,,682.75,0.0
4875,2/2016,738.2654580041552,11399.657212598995,7.73,21.07319355490198,39.8407,,682.75,0.0
4876,2/2016,157.1328956691658,2906.8799064130376,7.64,21.09398037848453,32.5953,,682.75,0.0
4877,2/2016,191.1376058026872,3518.147356461825,7.55,21.102878137297417,32.7169,False,682.75,0.0
4878,2/2016,426.2238394217396,7192.147985140519,7.46,21.11298340249082,36.1071,,682.75,0.0
4879,2/2016,118.8654004257138,2239.0394956664145,7.37,21.119082702685684,31.6173,,682.75,0.0
4880,2/2016,201.7656578406271,3710.2234529063744,7.28,21.114029248430192,32.5084,,682.75,0.0
4881,2/2016,154.57051931266307,2908.7829768107968,7.19,21.100716736786893,31.4918,False,682.75,0.0
4882,2/2016,748.9865258878882,11406.799353319288,7.165,21.10295530178264,39.8559,,682.75,0.0
4883,2/2016,144.39595352554466,2656.7983544208137,7.140000000000001,21.114298451429782,32.3566,,682.75,0.0
4884,2/2016,143.02783248223946,2665.1164174567107,7.115,21.11236953137411,31.823,,682.75,0.0
4885,2/2016,332.3373558610952,5790.540093523946,7.09,21.107746278171994,34.4942,False,682.75,0.0
4886,2/2016,195.61369701959572,3580.461073778288,7.065,21.10214164664073,32.4978,,682.75,0.0
4887,2/2016,674.0762173326136,10397.328517453936,7.04,21.109368042256463,39.2451,,682.75,0.0
4888,2/2016,85.54092707316723,1604.5267376846684,7.015000000000001,21.1193745960385,31.463,,682.75,0.0
4889,2/2016,779.3915418766529,11528.509463416778,6.99,21.138059501054684,40.8256,False,682.75,0.0
4890,2/2016,253.0686799795204,4358.737808686711,6.965,21.167655910161372,34.8385,,682.75,0.0
4891,2/2016,58.83701999383903,1109.9400718166885,6.94,21.180008889801424,31.163,,682.75,0.0
4892,2/2016,118.70820797869702,2221.2613104621205,6.915,21.173285688909885,31.4694,,682.75,0.0
4893,2/2016,146.79014037974162,2747.721290315193,6.89,21.154838495738367,31.4318,False,682.75,0.0
4894,2/2016,592.0876139768448,9430.864821927573,6.9375,21.147380134642404,37.8957,,682.75,0.0
4895,2/2016,43.62084743678634,846.2337391103048,6.984999999999999,21.141256863418995,30.0659,,682.75,0.0
4896,2/2016,309.0304322594468,5453.89377626526,7.0325,21.128499744741493,33.9301,,682.75,0.0
4897,2/2016,108.10487143665692,2068.4319255378555,7.08,21.11218299029147,30.7164,False,682.75,0.0
4898,2/2016,166.0578422321459,3138.4644026162678,7.13,21.08802355109105,31.2619,,682.75,0.0
4899,2/2016,745.9569952851459,11454.166996499656,7.18,21.08292824817459,39.5509,,682.75,0.0
4900,2/2016,272.4072656757282,4796.618359028291,7.23,21.09528501151112,34.2027,,682.75,0.0
4901,2/2016,122.30186637840728,2298.644961617188,7.28,21.09961840412474,31.6253,False,682.75,0.0
4902,2/2016,532.0472305521336,8653.299021935709,7.33,21.10867582397217,37.4397,,682.75,0.0
4903,2/2016,88.35674362711646,1680.352114930976,7.380000000000001,21.117757188798304,31.238,,682.75,0.0
4904,2/2016,609.5727249929142,9637.129738653672,7.430000000000001,21.13254695356505,38.6433,,682.75,0.0
4905,2/2016,178.93167315780104,3255.516577884881,7.48,21.15346437583376,33.12,True,682.75,0.0
4906,2/2016,415.37721499184886,6949.578259805062,7.41,21.17245991340886,36.3986,,682.75,0.0
4907,2/2016,114.0263460847248,2129.789956797248,7.34,21.185254065081946,31.9327,,682.75,0.0
4908,2/2016,29.81496018725708,588.6612008294154,7.27,21.17690704186189,29.6069,,682.75,0.0
4909,2/2016,277.51588842376,5000.459638339087,7.2,21.15909127831848,33.2529,False,682.75,0.0
4910,2/2016,756.0810865506809,11452.231011502883,7.1325,21.16180250431741,40.0377,,682.75,0.0
4911,2/2016,788.2793601981109,11475.14433293146,7.065,21.197101693120704,41.5136,,682.75,0.0
4912,2/2016,47.1888173612806,876.4570691562416,6.9975,21.23004031628783,31.8458,,682.75,0.0
4913,2/2016,809.383758325707,11637.78357518032,6.93,21.265275021569312,41.8646,False,682.75,0.0
4914,2/2016,42.17293263896001,778.8675661041215,6.859999999999999,21.297824118553237,31.9482,,682.75,0.0
4915,2/2016,26.441757700796824,504.757047501794,6.79,21.30109554985149,30.5441,,682.75,0.0
4916,2/2016,17.36333027364402,340.8165581354658,6.720000000000001,21.278628477033013,29.343,,682.75,0.0
4917,2/2016,770.8527779018799,11560.502254518868,6.65,21.265316221976477,39.9743,False,682.75,0.0
4918,2/2016,382.0874403707121,6374.532549576874,6.9775,21.278270197609327,36.1117,,682.75,0.0
4919,2/2016,15.712474662910171,306.668108031273,7.305,21.28454586627082,30.1115,,682.75,0.0
4920,2/2016,19.40415038669669,390.4998533125774,7.6325,21.27162158941151,29.1513,,682.75,0.0
4921,2/2016,14.280160647573972,295.6535460873696,7.96,21.24358212644962,28.2728,False,682.75,0.0
4922,2/2016,6.74872588009749,143.920281820193,8.285,21.20318823525114,27.3303,,682.75,0.0
4923,2/2016,685.7918676597468,11321.064082575773,8.61,21.183571497189124,38.0237,,682.75,0.0
4924,2/2016,455.4650649365202,7945.341776683391,8.935,21.198985902979803,36.1278,,682.75,0.0
4925,2/2016,17.697108740629474,369.0865545587952,9.26,21.215230518515888,29.1375,False,682.75,0.0
4926,2/2016,701.7271966295664,11385.451409919531,9.5875,21.245469489319696,39.5872,,682.75,0.0
4927,2/2016,24.08087493065341,500.59419645388834,9.915,21.28420102738893,29.8563,,682.75,0.0
4928,2/2016,20.473731470237315,437.8235985287655,10.2425,21.304659361548165,28.9616,,682.75,0.0
4929,2/2016,9.0372879877674,199.54580217701923,10.57,21.309912162666745,27.8985,False,682.75,0.0
4930,2/2016,103.75009463296516,2231.826854380345,10.7625,21.30585713385573,29.171,,682.75,0.0
4931,2/2016,2.684094048942306,61.385954808230416,10.955,21.29326015540177,26.737,,682.75,0.0
4932,2/2016,4.976858147205837,115.9100529103043,11.1475,21.26898456510455,26.1237,,682.75,0.0
4933,2/2016,7.869069442739511,186.14332936148293,11.34,21.235659914321136,25.619,False,682.75,0.0
4934,2/2016,7.93952714208224,190.664207054192,11.5325,21.195369747852144,25.1316,,682.75,0.0
4935,2/2016,37.33564477981111,894.4317653961031,11.725,21.151614603175457,25.4045,,682.75,0.0
4936,2/2016,589.7894288490207,11118.564827251952,11.9175,21.135297315584346,35.6414,,682.75,0.0
4937,2/2016,8.307001384086997,196.07593740637668,12.11,21.13667302456033,26.3829,False,682.75,0.0
4938,2/2016,41.6105275329214,981.6404724932812,12.3025,21.12939428674098,26.5725,,682.75,0.0
4939,2/2016,116.46396715513264,2673.8397801283472,12.495,21.12167300798365,27.9113,,682.75,0.0
4940,2/2016,4.963749702516777,121.28983589089763,12.6875,21.111026863944293,25.3739,,682.75,0.0
4941,2/2016,25.979199528746665,636.9378256566506,12.88,21.09375845539505,25.3925,False,682.75,0.0
4942,2/2016,48.24473846088418,1177.167365781704,12.88,21.07097768025616,25.6027,,682.75,0.0
4943,2/2016,423.1082372066279,8658.543845865386,12.88,21.065572695409735,33.1001,,682.75,0.0
4944,2/2016,374.7458620300093,7610.702632044387,12.88,21.089695515151263,33.416,,682.75,0.0
4945,2/2016,3.7150314123604846,88.32086758874621,12.88,21.115306110095624,26.7358,False,682.75,0.0
4946,2/2016,34.20563318423142,812.3785493725854,12.88,21.12619016330856,26.7798,,682.75,0.0
4947,2/2016,98.53210996322508,2284.902276614725,12.88,21.130372261990683,27.8124,,682.75,0.0
4948,2/2016,56.36918612466406,1338.9456335213204,12.88,21.129803139922757,26.7738,,682.75,0.0
4949,2/2016,604.7023313330211,11325.548236988514,12.88,21.150615190850747,36.7386,False,682.75,0.0
4950,2/2016,43.38199700476457,1001.3131484406388,12.88,21.184644817866097,28.0136,,682.75,0.0
4951,2/2016,119.5166972948324,2685.055245485388,12.88,21.209652757859548,29.1714,,682.75,0.0
4952,2/2016,81.40649582496312,1869.370039937496,12.88,21.228767219287,28.2338,,682.75,0.0
4953,2/2016,124.6981103083486,2817.992465760947,12.88,21.243562193726746,28.9201,False,682.75,0.0
4954,2/2016,628.5708910283089,11417.115295673082,12.5775,21.27595146430854,37.719,,682.75,0.0
4955,2/2016,65.26430837491854,1444.9367438648628,12.275,21.31546429980704,29.2723,,682.75,0.0
4956,2/2016,53.9204838455563,1208.0309438392032,11.9725,21.335863776619465,28.5054,,682.75,0.0
4957,2/2016,436.0422352989758,8262.1452470281,11.67,21.35848390158984,35.2186,False,682.75,0.0
4958,2/2016,680.9400861914194,11506.750808411954,11.37,21.40807463256245,39.5585,,682.75,0.0
4959,2/2016,14.961830381959922,320.75318810363274,11.07,21.456171625982385,29.5849,,682.75,0.0
4960,2/2016,84.89058138973147,1781.5309618622073,10.77,21.47974862780704,30.2153,,682.75,0.0
4961,2/2016,52.08413027318629,1117.2345410211992,10.47,21.48402564652475,29.033,False,682.75,0.0
4962,2/2016,89.05494839182954,1889.5912006455917,10.1675,21.472000626607425,29.2233,,682.75,0.0
4963,2/2016,99.66868075290309,2108.081774408628,9.865,21.44811306674554,29.0886,,682.75,0.0
4964,2/2016,140.00166294473388,2904.83400085103,9.5625,21.416385154682143,29.6221,,682.75,0.0
4965,2/2016,99.44577040005004,2094.190039451329,9.26,21.37720655328907,28.7331,False,682.75,0.0
4966,2/2016,82.31506404645853,1752.044057007485,9.1125,21.330878677287075,28.154,,682.75,0.0
4967,2/2016,198.88768917442877,4021.8506238659056,8.965,21.283703075853957,30.1559,,682.75,0.0
4968,2/2016,162.11850458930226,3307.9417637877136,8.817499999999999,21.23899271181675,29.651,,682.75,0.0
4969,2/2016,185.07160895005404,3723.300401376665,8.67,21.19560088086092,30.1031,False,682.75,0.0
4970,2/2016,223.3440578334128,4394.347201979904,8.5225,21.15589633203323,30.8869,,682.75,0.0
4971,2/2016,183.17260697734844,3639.089751677181,8.375,21.118592352719396,30.3551,,682.75,0.0
4972,2/2016,349.81351694570094,6456.2681297553445,8.2275,21.088939385344567,33.2243,,682.75,0.0
4973,2/2016,252.5895267319864,4772.49415611073,8.08,21.067498296471715,32.1405,True,682.75,0.0
4974,2/2016,227.17911528322185,4308.26756947662,7.9325,21.04750492044292,31.8564,,682.75,0.0
4975,2/2016,614.4413694102343,10008.413440675906,7.785,21.043228832956355,37.7988,,682.75,0.0
