,dataset_id,Q_el_HP,Q_HP,t_amb,t_indoor,t_hp,blow_air,gains,comfort_deviation
1739,1/2016,86.68732677063286,1434.5637378217791,-4.205,21.17128540020554,25.4183,,1966.6,0.0
1740,1/2016,199.5738850414641,3169.8607166245515,-4.14,21.16896156217613,27.0523,False,1966.6,0.0
1741,1/2016,69.44120464770343,1163.1200144504742,-4.0525,21.16653530091498,25.1137,,1966.6,0.0
1742,1/2016,52.987074745939886,896.2745047786891,-3.965,21.16385731991988,24.8266,,1966.6,0.0
1743,1/2016,7.887369758259237,136.38789476523553,-3.8775,21.16086836317308,24.065,,1966.6,0.0
1744,1/2016,936.872578926553,12011.860446239016,-3.79,21.15835655063968,35.4111,False,1966.6,0.0
1745,1/2016,-5.5356669746743625,-96.67659171746377,-3.7,21.156288240788264,23.8631,,1966.6,0.0
1746,1/2016,5.869639276574819,102.3598213528191,-3.61,21.15383545011561,24.0126,,1966.6,0.0
1747,1/2016,57.78796032426901,989.2741216885366,-3.52,21.151089986307085,24.8237,,1966.6,0.0
1748,1/2016,21.178477066235185,369.3253956959546,-3.43,21.148082938209495,24.1982,False,1966.6,0.0
1749,1/2016,93.820720259962,1592.6611207975395,-3.34,21.14486926169938,25.335,,1966.6,0.0
1750,1/2016,-5.498208137603051,-97.6016619120014,-3.25,21.141425793724437,23.6894,,1966.6,0.0
1751,1/2016,302.1938705162406,4769.433128490363,-3.16,21.137986580701806,28.3165,,1966.6,0.0
1752,1/2016,0.7639296776401139,13.600710558035304,-3.07,21.134558054528288,23.759,False,1966.6,0.0
1753,1/2016,886.9048399044619,11809.39667685846,-2.8425,21.13200793344838,35.0301,,1966.6,0.0
1754,1/2016,133.60566037706724,2275.593446003373,-2.615,21.130461584719068,25.951,,1966.6,0.0
1755,1/2016,411.944989617233,6375.466843878341,-2.3875,21.129525709938022,29.8627,,1966.6,0.0
1756,1/2016,113.62154268902418,1973.28606647544,-2.16,21.1291637302476,25.6571,False,1966.6,0.0
1757,1/2016,479.720772189343,7337.31126149745,-1.935,21.129429892059356,30.7783,,1966.6,0.0
1758,1/2016,5.698803606810843,104.78450283703032,-1.71,21.130176659068752,23.8675,,1966.6,0.0
1759,1/2016,878.9702902107633,12071.962326218752,-1.485,21.131733275939883,35.3032,,1966.6,0.0
1760,1/2016,12.205600575009386,226.18077613468975,-1.26,21.13407802977001,24.0096,False,1966.6,0.0
1761,1/2016,419.6696228505679,6682.514290711093,-1.0325,21.136836679313458,30.163,,1966.6,0.0
1762,1/2016,608.0976392271814,9152.429904477296,-0.8049999999999999,21.140618907467,32.5486,,1966.6,0.0
1763,1/2016,42.06960767390416,782.1032218276002,-0.5775,21.14498620649825,24.5618,,1966.6,0.0
1764,1/2016,173.06804838860413,3064.5811585238434,-0.35,21.14951235030528,26.7179,False,1966.6,0.0
1765,1/2016,36.21942260076752,682.6125295883606,-0.1674999999999999,21.15407048433574,24.4218,,1966.6,0.0
1766,1/2016,331.27365028284595,5574.491392774361,0.015,21.15884348639337,29.0798,,1966.6,0.0
1767,1/2016,810.6920821358115,11748.174125017093,0.1975,21.164596249579528,35.0075,,1966.6,0.0
1768,1/2016,154.25199309677717,2798.078709599504,0.38,21.171103624095394,26.4874,False,1966.6,0.0
1769,1/2016,20.10816149377535,388.2944717575485,0.5625,21.177565628713023,24.1624,,1966.6,0.0
1770,1/2016,81.6993638693436,1543.017687980852,0.7450000000000001,21.18390568091388,25.2348,,1966.6,0.0
1771,1/2016,121.21069909655893,2261.6840037223187,0.9275,21.19026392775634,25.8994,,1966.6,0.0
1772,1/2016,248.89702632966757,4429.836046513418,1.11,21.196846795657528,27.9602,False,1966.6,0.0
1773,1/2016,243.01962402082157,4352.836744244248,1.2925,21.20379701117296,27.8868,,1966.6,0.0
1774,1/2016,232.21859255570584,4194.136083077826,1.475,21.211092811394177,27.7346,,1966.6,0.0
1775,1/2016,303.34424380564184,5351.7464766200455,1.6575000000000002,21.218799145893705,28.8432,,1966.6,0.0
1776,1/2016,148.85926333883333,2803.9467013763524,1.84,21.2268112229126,26.4089,False,1966.6,0.0
1777,1/2016,184.27056958759024,3418.7749649604143,1.8075,21.23441524002957,26.9856,,1966.6,0.0
1778,1/2016,202.248174883088,3722.831601645686,1.775,21.241686604012298,27.2698,,1966.6,0.0
1779,1/2016,206.43405937800856,3791.1038379667857,1.7425,21.248660489444465,27.3307,,1966.6,0.0
1780,1/2016,167.98100581265723,3131.8453609667886,1.71,21.25530410350753,26.6947,False,1966.6,0.0
1781,1/2016,149.16765375310877,2801.5502927609587,1.6775,21.261558744302416,26.3688,,1966.6,0.0
1782,1/2016,207.7265863817485,3806.7274377139647,1.645,21.26748318785262,27.3209,,1966.6,0.0
1783,1/2016,105.5707694857545,2017.6747008891807,1.6125,21.2730314315468,25.6025,,1966.6,0.0
1784,1/2016,192.9742101188238,3554.117601767281,1.58,21.27819874703334,27.0577,False,1966.6,0.0
1785,1/2016,103.0631736624766,1970.0047686725684,1.5475,21.28299156007155,25.5342,,1966.6,0.0
1786,1/2016,165.32107099663608,3076.7005230369678,1.515,21.28738926922213,26.5774,,1966.6,0.0
1787,1/2016,287.4196027625301,5092.636639997221,1.4825,21.291619847795136,28.5021,,1966.6,0.0
1788,1/2016,267.5813214028378,4773.054243804678,1.45,21.29580351420347,28.2044,False,1966.6,0.0
1789,1/2016,581.4347159095322,9269.700509382274,1.3675,21.30009686204397,32.5214,,1966.6,0.0
1790,1/2016,153.32724604388207,2849.486997889927,1.285,21.30435454553076,26.4095,,1966.6,0.0
1791,1/2016,191.58601034107863,3499.27743126172,1.2025,21.308179177853862,27.0219,,1966.6,0.0
1792,1/2016,795.0249910765724,11812.025993756435,1.12,21.312204864733037,34.9864,False,1966.6,0.0
1793,1/2016,218.1926814830159,3922.895006841132,1.0375,21.316442799382106,27.4875,,1966.6,0.0
1794,1/2016,538.4623417291058,8613.505178626392,0.955,21.32066774971046,31.9824,,1966.6,0.0
1795,1/2016,59.225137706053815,1132.8852202061307,0.8725,21.32467800085052,24.8474,,1966.6,0.0
1796,1/2016,30.165456648468187,583.7992674855578,0.79,21.327925990043973,24.2951,False,1966.6,0.0
1797,1/2016,94.45936608281885,1774.8541275455796,0.71,21.330485778887947,25.407,,1966.6,0.0
1798,1/2016,175.1623777219274,3177.518593693285,0.63,21.332556446239515,26.7322,,1966.6,0.0
1799,1/2016,157.4253609714825,2871.748455539308,0.55,21.33422607825629,26.4314,,1966.6,0.0
1800,1/2016,98.63332190767667,1841.1989720204624,0.47,21.33541220657224,25.4334,False,1966.6,0.0
1801,1/2016,484.9749588110302,7826.155577636277,0.4624999999999999,21.336668635682088,31.1531,,1966.6,0.0
1802,1/2016,9.78825144207168,189.9208494790172,0.4549999999999999,21.33787187361979,23.8636,,1966.6,0.0
1803,1/2016,192.30080439344312,3452.805567281804,0.4475,21.338726564739822,26.9595,,1966.6,0.0
1804,1/2016,100.7646029388633,1879.008307624406,0.44,21.33935833700795,25.4459,False,1966.6,0.0
1805,1/2016,210.26146389782147,3749.023056983685,0.4325,21.33979648829732,27.2211,,1966.6,0.0
1806,1/2016,549.3829294486974,8677.317019161155,0.425,21.340518396746056,31.9442,,1966.6,0.0
1807,1/2016,153.7095614138129,2800.5642749138296,0.4175,21.34144339795022,26.3491,,1966.6,0.0
1808,1/2016,137.0372567957272,2514.2591448684198,0.41,21.342141316100825,26.0644,False,1966.6,0.0
1809,1/2016,149.34979602999505,2726.5385974460373,0.4024999999999999,21.342614549511648,26.2554,,1966.6,0.0
1810,1/2016,221.6467320780896,3930.569026389341,0.395,21.34296864525699,27.3993,,1966.6,0.0
1811,1/2016,262.34989499918044,4578.784750270177,0.3875,21.343334993806067,28.0205,,1966.6,0.0
1812,1/2016,383.6563817104731,6401.58902157179,0.38,21.34388419389425,29.7731,True,1966.6,0.0
1813,1/2016,1.7977269227853123,34.98098273433802,0.395,21.34435236531694,23.6893,,1966.6,0.0
1814,1/2016,107.17426256548536,1992.714999630268,0.41,21.34444225622478,25.533,,1966.6,0.0
1815,1/2016,176.57650246473435,3192.1851435988665,0.425,21.34438483969129,26.6666,,1966.6,0.0
1816,1/2016,190.71055062571156,3429.7699275051464,0.44,21.344284438477167,26.8883,False,1966.6,0.0
1817,1/2016,99.64428130331366,1861.824457332838,0.455,21.34405026912216,25.3809,,1966.6,0.0
1818,1/2016,73.2584922318097,1385.5907808443676,0.47,21.343546696610144,24.9073,,1966.6,0.0
1819,1/2016,227.5813435705432,4041.462674660153,0.485,21.342935476276445,27.4329,,1966.6,0.0
1820,1/2016,140.40304567274055,2583.5467547596263,0.5,21.342301549561,26.0366,False,1966.6,0.0
1821,1/2016,208.37131028583488,3731.622162305676,0.5125,21.34161943018286,27.1268,,1966.6,0.0
1822,1/2016,256.10200551092066,4502.879890054661,0.525,21.3410236813751,27.8655,,1966.6,0.0
1823,1/2016,94.8488263371791,1781.117825116061,0.5375000000000001,21.340375435798222,25.2614,,1966.6,0.0
1824,1/2016,123.64626559303473,2295.1665164577744,0.55,21.33952600516802,25.7371,False,1966.6,0.0
1825,1/2016,214.93711327422065,3836.163446087353,0.4525,21.338329216932912,27.2019,,1966.6,0.0
1826,1/2016,164.0436659066238,2981.681266126697,0.355,21.336839176434875,26.3829,,1966.6,0.0
1827,1/2016,183.2854964919256,3298.566730696543,0.2575,21.33502536891636,26.68,,1966.6,0.0
1828,1/2016,820.9457971018668,11908.93386204788,0.16,21.33351575438101,34.9307,False,1966.6,0.0
1829,1/2016,198.6293695801729,3531.383097960971,0.06,21.332297413834848,26.9668,,1966.6,0.0
1830,1/2016,14.6566011472112,281.0847322144323,-0.04,21.33055593696971,23.8475,,1966.6,0.0
1831,1/2016,73.31974278811592,1367.733487883005,-0.14,21.32815762232215,24.8591,,1966.6,0.0
1832,1/2016,199.9781816903704,3533.269364606376,-0.24,21.325345841373363,26.9146,False,1966.6,0.0
1833,1/2016,812.3040742608136,11688.130456703551,-0.3399999999999999,21.322846610920877,34.7303,,1966.6,0.0
1834,1/2016,126.59479099606054,2289.979906648906,-0.44,21.32055112910661,25.7857,,1966.6,0.0
1835,1/2016,114.82471685457176,2082.98522339511,-0.54,21.317789700391973,25.5735,,1966.6,0.0
1836,1/2016,132.06984393504118,2373.931681149465,-0.64,21.314580150194416,25.8371,False,1966.6,0.0
1837,1/2016,143.37967728445818,2565.451332905145,-0.65,21.311209077359976,26.008,,1966.6,0.0
1838,1/2016,584.9435588635014,8940.607193750153,-0.66,21.308138374767363,32.1091,,1966.6,0.0
1839,1/2016,105.43017882603708,1913.9766922239608,-0.67,21.305306116125863,25.4147,,1966.6,0.0
1840,1/2016,106.96567418529364,1940.928526791546,-0.68,21.30222391503337,25.4235,False,1966.6,0.0
1841,1/2016,168.13271416809192,2975.643490793395,-0.6900000000000001,21.298973701380717,26.399,,1966.6,0.0
1842,1/2016,167.0193503068548,2957.102473669577,-0.7,21.295630514756663,26.3735,,1966.6,0.0
1843,1/2016,259.9400173110856,4438.28794952692,-0.71,21.292299011780987,27.786,,1966.6,0.0
1844,1/2016,177.9464928255818,3135.5613226452747,-0.72,21.28898949954385,26.5414,False,1966.6,0.0
1845,1/2016,656.9795692579411,9808.52110744838,-0.73,21.28607593836321,32.9326,,1966.6,0.0
1846,1/2016,148.34581474349983,2641.390911296595,-0.74,21.283503853217823,26.1106,,1966.6,0.0
1847,1/2016,132.26633275912334,2370.698564118464,-0.75,21.280751060727283,25.8399,,1966.6,0.0
1848,1/2016,607.842117555481,9201.378906419155,-0.76,21.278280060362388,32.3754,False,1966.6,0.0
1849,1/2016,396.3860728570685,6441.573069598557,-0.6425,21.276700685090248,29.7734,,1966.6,0.0
1850,1/2016,190.73382521728857,3352.7304956943717,-0.525,21.27558352954305,26.8319,,1966.6,0.0
1851,1/2016,138.21563816724904,2488.8680421366885,-0.4075,21.27464575505391,25.9977,,1966.6,0.0
1852,1/2016,308.06388651895435,5208.299999854738,-0.29,21.274015969198384,28.5921,False,1966.6,0.0
1853,1/2016,66.38677743640277,1239.4224703227364,-0.1699999999999999,21.27360558560818,24.7966,,1966.6,0.0
1854,1/2016,266.14003691061043,4597.122641672937,-0.0499999999999999,21.27337334934294,27.9924,,1966.6,0.0
1855,1/2016,200.89132085277856,3568.505070687881,0.07,21.27347674633284,27.0109,,1966.6,0.0
1856,1/2016,250.2986085741466,4373.518548003842,0.19,21.27389468712408,27.7791,False,1966.6,0.0
1857,1/2016,150.66217546836998,2746.337303681282,0.3075,21.274556588071103,26.2218,,1966.6,0.0
1858,1/2016,240.8268835734241,4246.848530213477,0.425,21.27545163904559,27.65,,1966.6,0.0
1859,1/2016,178.07982567658334,3228.071311670644,0.5425,21.27660863361585,26.6752,,1966.6,0.0
1860,1/2016,232.22111213382183,4131.248638269918,0.66,21.278016311099865,27.5348,True,1966.6,0.0
1861,1/2016,154.18803621847047,2840.5977724983127,0.8150000000000001,21.279743843718883,26.2984,,1966.6,0.0
1862,1/2016,206.0407896560656,3730.537733826312,0.97,21.281759898061736,27.1421,,1966.6,0.0
1863,1/2016,289.24988715472176,5087.658647972882,1.125,21.284216292937558,28.4415,,1966.6,0.0
1864,1/2016,822.9861006339544,12190.942974802423,1.28,21.28769161153549,35.2606,False,1966.6,0.0
1865,1/2016,295.7911102494148,5216.542992517379,1.4375,21.292166400820765,28.6429,,1966.6,0.0
1866,1/2016,418.4066378795981,7077.9524881271045,1.595,21.297264356179912,30.437,,1966.6,0.0
1867,1/2016,420.7398661080399,7131.598995970225,1.7525,21.30310201355464,30.5133,,1966.6,0.0
1868,1/2016,283.9561170587053,5076.0521441287365,1.91,21.309521214305487,28.5677,False,1966.6,0.0
1869,1/2016,367.326881071274,6384.637298130241,2.065,21.31645174140825,29.8299,,1966.6,0.0
1870,1/2016,729.9584848434862,11286.04364216423,2.22,21.32431308385581,34.5473,,1966.6,0.0
1871,1/2016,323.1053276630464,5737.057826175541,2.375,21.33302997851817,29.2869,,1966.6,0.0
1872,1/2016,459.47610981253456,7789.150605617377,2.53,21.342341704784342,31.2665,False,1966.6,0.0
1873,1/2016,270.1017934568922,4897.712317975678,2.45,21.35154144893705,28.5237,,1966.6,0.0
1874,1/2016,672.4654080584579,10589.61818895862,2.37,21.36082718577121,33.9855,,1966.6,0.0
1875,1/2016,725.6475253597325,11213.573101771795,2.29,21.37062641770712,34.6361,,1966.6,0.0
1876,1/2016,568.0370651616588,9195.323384675372,2.21,21.380820865564008,32.7583,False,1966.6,0.0
1877,1/2016,263.7496158105416,4744.638210129922,2.13,21.390945683655744,28.5309,,1966.6,0.0
1878,1/2016,380.7366303282221,6543.832871170866,2.05,21.400819585802363,30.2579,,1966.6,0.0
1879,1/2016,171.9203437841669,3195.866218275011,1.97,21.41033790083266,27.065,,1966.6,0.0
1880,1/2016,392.5549478373609,6694.525680738525,1.89,21.419522811081805,30.4086,False,1966.6,0.0
1881,1/2016,352.4676578126209,6085.7514505378,1.81,21.4285796346698,29.8435,,1966.6,0.0
1882,1/2016,218.8961423446569,3969.026665474458,1.73,21.43732012000874,27.8273,,1966.6,0.0
1883,1/2016,371.11509833015657,6341.216069198419,1.65,21.445771244491468,30.0974,,1966.6,0.0
1884,1/2016,320.297235988382,5564.19075987691,1.57,21.45404789899196,29.368,False,1966.6,0.0
1885,1/2016,391.7228592421863,6594.3812423363615,1.3275,21.461733710116903,30.3647,,1966.6,0.0
1886,1/2016,326.5130830799332,5595.820297843575,1.085,21.468839858761108,29.4249,,1966.6,0.0
1887,1/2016,113.03385359435455,2095.360351376504,0.8425,21.47506389799516,26.0779,,1966.6,0.0
1888,1/2016,192.0542619683688,3428.742176825252,0.6,21.480278254765796,27.3361,False,1966.6,0.0
1889,1/2016,323.0585574475815,5457.001623981742,0.3575,21.48473963122396,29.2722,,1966.6,0.0
1890,1/2016,393.7074023867522,6448.333273043381,0.1149999999999999,21.4886716969946,30.2311,,1966.6,0.0
1891,1/2016,314.0166566208014,5260.839902117719,-0.1275,21.492067910196155,29.1093,,1966.6,0.0
1892,1/2016,203.6650201265545,3536.8961028489684,-0.37,21.4947351603383,27.4629,False,1966.6,0.0
1893,1/2016,253.19582624306543,4290.93359300872,-0.61,21.49662917810309,28.178,,1966.6,0.0
1894,1/2016,11.235648721384273,209.02261869147063,-0.8500000000000001,21.49753406995175,24.2632,,1966.6,0.0
1895,1/2016,253.88783651041277,4257.123042379708,-1.09,21.497475172535744,28.1088,,1966.6,0.0
1896,1/2016,249.49569323733655,4166.8038203753895,-1.33,21.496746742847296,28.0211,False,1966.6,0.0
1897,1/2016,280.9470003668037,4632.149007752256,-1.3825,21.49589242457409,28.4654,,1966.6,0.0
1898,1/2016,192.0229740282727,3269.7734577991523,-1.435,21.49485152894184,27.1611,,1966.6,0.0
1899,1/2016,264.0067461931881,4370.008284020711,-1.4875,21.493611383520864,28.2067,,1966.6,0.0
1900,1/2016,288.7277526427175,4730.147112670633,-1.54,21.49227719694513,28.5519,False,1966.6,0.0
1901,1/2016,542.0369097019865,8140.884765072052,-1.59,21.491118886646955,31.8248,,1966.6,0.0
1902,1/2016,183.5510442349799,3118.5127873487813,-1.64,21.490013150631533,27.0408,,1966.6,0.0
1903,1/2016,93.58028210705582,1646.7544337566917,-1.69,21.488509382288125,25.6187,,1966.6,0.0
1904,1/2016,502.2601730069578,7614.091807154412,-1.74,21.48693327966626,31.3167,False,1966.6,0.0
1905,1/2016,369.5529347432009,5844.804496932542,-1.7925,21.48556489637524,29.6474,,1966.6,0.0
1906,1/2016,286.5428344753959,4660.11088984665,-1.845,21.484191494386813,28.5232,,1966.6,0.0
1907,1/2016,585.1019709494994,8604.157556836077,-1.8975,21.48300442000754,32.3061,,1966.6,0.0
1908,1/2016,361.4000126943348,5704.674218704919,-1.95,21.48206425011706,29.5608,False,1966.6,0.0
1909,1/2016,175.93870467414874,2969.046179361308,-1.99,21.481005088225984,26.9476,,1966.6,0.0
1910,1/2016,-4.770203403870415,-86.69650578892652,-2.03,21.479429094049507,24.0049,,1966.6,0.0
1911,1/2016,305.61337788602174,4910.527556232844,-2.07,21.47749016422505,28.7575,,1966.6,0.0
1912,1/2016,177.54909508517486,2989.0068402462434,-2.11,21.47540802247875,26.9188,False,1966.6,0.0
1913,1/2016,190.83242361863637,3193.8230269222686,-2.1525,21.473061675925752,27.1027,,1966.6,0.0
1914,1/2016,335.51944255797645,5320.787634627263,-2.195,21.470620458399093,29.1316,,1966.6,0.0
1915,1/2016,904.1840407823236,12061.917325647464,-2.2375,21.468700952321484,35.6015,,1966.6,0.0
1916,1/2016,222.99857988570784,3670.1320359423457,-2.28,21.467162621531937,27.6195,False,1966.6,0.0
1917,1/2016,884.677851060934,11826.993828774364,-2.3225,21.465983071423867,35.4321,,1966.6,0.0
1918,1/2016,582.2640281251155,8461.641192696567,-2.365,21.46547408661549,32.2665,,1966.6,0.0
1919,1/2016,835.4789802173922,11274.203910777907,-2.4075,21.465576489561748,34.9944,,1966.6,0.0
1920,1/2016,132.89062840592717,2247.4191588506483,-2.45,21.465832997194987,26.3948,False,1966.6,0.0
1921,1/2016,137.15907324638144,2307.9363639284093,-2.605,21.465319151948243,26.4314,,1966.6,0.0
1922,1/2016,213.9733925442715,3484.066556105167,-2.76,21.464140663529783,27.5383,,1966.6,0.0
1923,1/2016,183.4307856518671,3010.5428652051696,-2.915,21.462361474760694,27.0738,,1966.6,0.0
1924,1/2016,260.67007953736004,4142.78598844748,-3.07,21.46004199292283,28.145,False,1966.6,0.0
1925,1/2016,253.65289946045516,4026.287831721014,-3.2275,21.45725716166836,28.0286,,1966.6,0.0
1926,1/2016,224.22808429869565,3584.13170568699,-3.385,21.453977741638983,27.599,,1966.6,0.0
1927,1/2016,308.92705154564186,4772.582013046934,-3.5425,21.45026662528011,28.7292,,1966.6,0.0
1928,1/2016,839.364027493336,11000.334079857206,-3.7,21.44664712388386,34.7004,False,1966.6,0.0
1929,1/2016,77.9833022102561,1301.6009561717542,-3.855,21.44286923371001,25.4545,,1966.6,0.0
1930,1/2016,146.7455521848978,2376.083379499952,-4.01,21.438341814121127,26.4555,,1966.6,0.0
1931,1/2016,160.24586901188928,2572.2843283600346,-4.165,21.433171401365662,26.6237,,1966.6,0.0
1932,1/2016,140.17651007019833,2259.343939959207,-4.32,21.427365325008985,26.3057,True,1966.6,0.0
1933,1/2016,156.3285693707277,2497.324002275851,-4.445,21.421014808045392,26.5135,,1966.6,0.0
1934,1/2016,54.668443034342246,906.273818167089,-4.57,21.41403903524528,24.9699,,1966.6,0.0
1935,1/2016,786.1928379865294,10231.974476687075,-4.695,21.406994081192146,33.8794,,1966.6,0.0
1936,1/2016,405.802773792275,5883.864149345429,-4.82,21.400214836791445,29.7577,False,1966.6,0.0
1937,1/2016,192.9819148555794,3001.0428527448,-4.945,21.393188949232155,27.0034,,1966.6,0.0
1938,1/2016,444.1122089096786,6321.848528842617,-5.07,21.38595338573916,30.1728,,1966.6,0.0
1939,1/2016,194.8723084534049,3008.6566038089554,-5.195,21.37850781856834,27.0094,,1966.6,0.0
1940,1/2016,115.13207793558058,1826.086534834849,-5.32,21.370545105653807,25.861,False,1966.6,0.0
1941,1/2016,172.85256322719874,2675.2639060306765,-5.445,21.36205593394754,26.6507,,1966.6,0.0
1942,1/2016,414.8443546648671,5891.769736238496,-5.57,21.353335436968365,29.7176,,1966.6,0.0
1943,1/2016,187.24946098976184,2864.210577139204,-5.695,21.344396788840847,26.8246,,1966.6,0.0
1944,1/2016,449.68193666075103,6277.426385010462,-5.82,21.335272581042684,30.0815,False,1966.6,0.0
1945,1/2016,233.1924179292247,3514.524073915435,-5.6325,21.32684705276292,27.4453,,1966.6,0.0
1946,1/2016,102.58625061779207,1631.3657916702912,-5.445,21.31878391285592,25.6294,,1966.6,0.0
1947,1/2016,203.74071165386584,3136.903937976743,-5.2575,21.31105425107965,27.0466,,1966.6,0.0
1948,1/2016,221.94144076849983,3412.4648361821964,-5.07,21.303776978584335,27.2975,False,1966.6,0.0
1949,1/2016,254.52551391537028,3887.7037694479104,-4.885,21.296989815485684,27.7422,,1966.6,0.0
1950,1/2016,179.27336737931128,2828.236542244128,-4.7,21.29064273439284,26.7195,,1966.6,0.0
1951,1/2016,372.30020172384326,5515.528440235738,-4.515000000000001,21.284842814190807,29.2804,,1966.6,0.0
1952,1/2016,316.5529169295174,4800.387333290969,-4.33,21.27971379456954,28.6015,True,1966.6,0.0
1953,1/2016,325.126414991245,4938.878675730315,-4.1425,21.275207967626766,28.735,,1966.6,0.0
1954,1/2016,321.5371313031684,4913.045137994848,-3.955,21.27131969520628,28.7119,,1966.6,0.0
1955,1/2016,79.53587046782819,1336.5464374873918,-3.7675,21.267785151183546,25.2844,,1966.6,0.0
1956,1/2016,476.1629432007618,6980.005849570475,-3.58,21.264747320504775,30.6667,False,1966.6,0.0
1957,1/2016,269.047577517505,4276.207722521521,-3.1175,21.263135802407437,28.0932,,1966.6,0.0
1958,1/2016,361.2884059027447,5621.875995855545,-2.655,21.26282918441983,29.3797,,1966.6,0.0
1959,1/2016,896.9874456154283,12010.204869931757,-2.1925,21.26433872390089,35.5114,,1966.6,0.0
1960,1/2016,335.48982474497683,5375.702029144647,-1.73,21.26759826527848,29.2116,False,1966.6,0.0
1961,1/2016,299.7934350594785,4918.005429199467,-1.2675,21.272080285247046,28.7771,,1966.6,0.0
1962,1/2016,469.0856563470512,7334.265240163327,-0.8049999999999999,21.27789851863555,31.0943,,1966.6,0.0
1963,1/2016,406.006869552276,6549.113974862985,-0.3424999999999998,21.285137233204004,30.3624,,1966.6,0.0
1964,1/2016,397.912645019471,6501.342721276678,0.12,21.293709519407734,30.3306,False,1966.6,0.0
1965,1/2016,354.75483008128805,5944.329431240262,0.5825,21.30354646448913,29.8102,,1966.6,0.0
1966,1/2016,410.01022517254944,6804.3955970829775,1.045,21.314645083597213,30.6436,,1966.6,0.0
1967,1/2016,521.8109903887845,8417.129535318501,1.5075000000000005,21.327152022941306,32.2058,,1966.6,0.0
1968,1/2016,604.8890046639453,9584.359913987038,1.97,21.34122960045533,33.3543,False,1966.6,0.0
1969,1/2016,253.724370806485,4540.154712538366,1.94,21.355246981419334,28.5572,,1966.6,0.0
1970,1/2016,695.4758286865263,10694.032036122917,1.91,21.369286649433345,34.4536,,1966.6,0.0
1971,1/2016,423.08205473533513,7095.916108298288,1.88,21.38351792244769,31.0522,,1966.6,0.0
1972,1/2016,410.9365050219375,6914.57774368104,1.85,21.39767324883139,30.896,False,1966.6,0.0
1973,1/2016,803.3218070919014,11925.268802803672,1.82,21.41208965267257,35.7156,,1966.6,0.0
1974,1/2016,656.0060501486101,10155.064750828124,1.79,21.426977217179463,34.0764,,1966.6,0.0
1975,1/2016,808.9507295307118,11951.080086365258,1.76,21.44232199724224,35.8406,,1966.6,0.0
1976,1/2016,817.4958762697858,12027.02612546498,1.73,21.458235430303777,35.9704,False,1966.6,0.0
1977,1/2016,662.3799280831506,10181.825665610637,1.7,21.47457355465909,34.2585,,1966.6,0.0
1978,1/2016,422.34197039810925,7009.291114813757,1.67,21.4909730611522,31.2581,,1966.6,0.0
1979,1/2016,794.5191652379184,11717.916342866003,1.64,21.5075401020011,35.7864,,1966.6,0.0
1980,1/2016,355.1360923308612,6019.157540623733,1.61,21.52419372169384,30.3766,False,1966.6,0.0
1981,1/2016,679.627984330535,10258.42945451978,1.185,21.53977067971456,34.4463,,1966.6,0.0
1982,1/2016,338.35579548038584,5656.589284897656,0.76,21.554260374994573,30.0754,,1966.6,0.0
1983,1/2016,527.1082374750724,8186.226511462172,0.3349999999999999,21.56754237071764,32.503,,1966.6,0.0
1984,1/2016,552.8497911077095,8433.176358663512,-0.09,21.57983066047813,32.7632,False,1966.6,0.0
1985,1/2016,209.46707347823724,3563.831332916817,-0.515,21.590819510413223,28.1201,,1966.6,0.0
1986,1/2016,212.1694417212125,3571.209564977283,-0.94,21.60020182783736,28.1118,,1966.6,0.0
1987,1/2016,-2.772271056032117,-50.44827712829322,-1.365,21.607762873089147,24.6247,,1966.6,0.0
1988,1/2016,210.0840612817532,3472.2274013217398,-1.79,21.61354332907625,27.957,False,1966.6,0.0
1989,1/2016,433.67833364276,6561.386405258947,-2.2125,21.61804924038195,30.9042,,1966.6,0.0
1990,1/2016,516.5471411983368,7533.952600159787,-2.635,21.62158615975693,31.848,,1966.6,0.0
1991,1/2016,534.2868992161422,7670.4301708221565,-3.0575,21.624246080293958,31.9981,,1966.6,0.0
1992,1/2016,438.6163915267061,6421.278260229401,-3.48,21.625964184956544,30.8208,False,1966.6,0.0
1993,1/2016,467.3025776253368,6744.451542674685,-3.6825,21.62728404762828,31.1401,,1966.6,0.0
1994,1/2016,374.3678693688666,5539.017222878183,-3.885,21.628149320202837,29.9965,,1966.6,0.0
1995,1/2016,166.36295800024382,2634.955170669588,-4.0875,21.62828248460208,27.214,,1966.6,0.0
1996,1/2016,391.0151958380272,5699.005830373535,-4.29,21.627714107610647,30.1295,False,1966.6,0.0
1997,1/2016,424.4211559678705,6088.274895660907,-4.4925,21.62669705289916,30.5062,,1966.6,0.0
1998,1/2016,825.3023882304145,10492.724088260427,-4.695,21.62557163826628,34.7355,,1966.6,0.0
1999,1/2016,447.041883253531,6295.739219272534,-4.8975,21.624343733407827,30.7552,,1966.6,0.0
2000,1/2016,551.8553677997791,7488.441527403875,-5.1,21.622804025598462,31.9063,False,1966.6,0.0
2001,1/2016,12.988422846625328,211.14036676426025,-5.3025,21.62053052947834,24.9467,,1966.6,0.0
2002,1/2016,46.13411225947878,736.7253476594534,-5.505,21.617077317608587,25.4071,,1966.6,0.0
2003,1/2016,476.464445233612,6523.510258345965,-5.7075,21.61291477985392,30.9168,,1966.6,0.0
