#{"t_start": 1649241857.7357442, "env_id": null}
r,l,t
-13515.547689,2880,1096.917532
-11410.772511,2880,1107.004622
-11681.149525,2880,1138.087759
-4667.094397,2880,1148.207629
-9770.751498,2880,1158.325855
-9125.724747,2880,1170.194167
-19413.590437,2880,1180.311959
-12353.194774,2880,1192.168938
-10847.723019,2880,1202.274357
-11200.464251,2880,1231.542847
-3708.942591,2880,1243.338701
-7315.942351,2880,1253.40327
-4319.338444,2880,1265.18785
-6786.860651,2880,1275.248411
-10692.038558,2880,1285.31602
-8976.473876,2880,1297.106245
-5158.117611,2880,1326.356909
-3080.176037,2880,1338.161517
-6246.27873,2880,1348.23129
-3612.285355,2880,1360.025779
-6052.366595,2880,1370.100155
-9132.85266,2880,1380.165753
-7706.660988,2880,1391.95176
-4026.874772,2880,1421.191071
-2818.947918,2880,1432.987667
-5238.796854,2880,1443.069669
-2618.917586,2880,1453.161811
-13664.925163,2880,1465.006338
-8904.334461,2880,1475.103153
-7630.791163,2880,1486.949633
-4197.837691,2880,1516.281306
-2742.665881,2880,1526.39969
-5774.699376,2880,1538.296497
-2803.912204,2880,1548.442341
-13842.680528,2880,1560.351608
-8638.938853,2880,1570.504579
-7355.465119,2880,1580.648172
-7785.263362,2880,1611.657989
-5750.177182,2880,1621.758281
-5399.964801,2880,1633.62782
-13889.751396,2880,1643.839132
-8610.05112,2880,1654.099017
-8997.126267,2880,1666.087336
-8264.30368,2880,1695.603586
-16781.738231,2880,1707.490411
-6450.984139,2880,1717.656596
-6071.603887,2880,1727.873601
-3313.864533,2880,1739.784978
-5709.303049,2880,1749.862547
-9354.73067,2880,1761.689506
-8140.438617,2880,1791.036093
-17136.910699,2880,1802.890766
-6942.66321,2880,1813.052443
-6278.163988,2880,1823.259554
-3348.575777,2880,1835.132425
-5276.949553,2880,1845.236491
-9225.167424,2880,1857.081029
-8010.918373,2880,1886.432822
-17125.341106,2880,1896.548277
-3287.486777,2880,1908.390232
-6278.502289,2880,1918.504439
-3162.573229,2880,1930.359338
-5267.927178,2880,1940.469923
-9237.096947,2880,1950.572729
-6876.188448,2880,1981.686796
-17173.619097,2880,1991.79727
-3214.734817,2880,2003.633012
-6214.56804,2880,2013.738792
-2840.17016,2880,2023.837608
-14592.571907,2880,2035.661989
-8908.006644,2880,2045.759077
-6218.336779,2880,2076.805576
-3127.1134,2880,2086.909364
-6638.332063,2880,2097.009091
-5941.416477,2880,2108.86153
-14266.133218,2880,2118.967111
-8741.227252,2880,2130.815717
-6652.044664,2880,2140.919379
-8012.347502,2880,2170.238206
-16748.636874,2880,2182.075972
-6410.831282,2880,2192.176526
-5799.069044,2880,2204.012742
-13673.995939,2880,2214.113117
-8470.430998,2880,2225.94184
-5767.723929,2880,2236.037756
-7391.89857,2880,2265.353148
-16570.715494,2880,2277.212424
-6789.971639,2880,2287.324015
-5909.885376,2880,2299.179445
-13123.915577,2880,2309.300391
-8036.971791,2880,2319.405185
-7854.713945,2880,2331.265985
-7110.62146,2880,2360.608509
-16234.499897,2880,2372.45094
-6238.388018,2880,2382.560803
-5606.947342,2880,2392.675434
-2801.195712,2880,2404.521529
-4181.553545,2880,2414.643218
-8036.464756,2880,2426.495776
-7068.84518,2880,2455.840953
-3241.422777,2880,2465.940528
-6602.615392,2880,2477.788635
-2954.024983,2880,2487.894041
-13134.923811,2880,2499.743442
-7798.994331,2880,2509.84567
-5335.391276,2880,2519.942758
-7102.613621,2880,2551.040604
-3048.391381,2880,2561.143017
-6364.764407,2880,2572.995303
-2594.945144,2880,2583.106501
-13472.801783,2880,2593.206883
-8412.557096,2880,2605.058068
-5785.68757,2880,2615.175289
-7463.941846,2880,2646.24963
-3092.867541,2880,2656.354515
-6627.299475,2880,2668.216268
-2647.407146,2880,2678.322598
-13710.165333,2880,2688.432853
-8547.446766,2880,2700.279533
-5488.729289,2880,2710.394287
-7289.003058,2880,2741.476833
-3135.907581,2880,2751.579753
-6420.281431,2880,2761.691535
-5622.009347,2880,2773.550924
-13255.975546,2880,2783.658802
-8284.810477,2880,2795.513384
-5498.906266,2880,2805.636826
-7209.680798,2880,2834.970165
-2948.433007,2880,2846.818319
-5612.347216,2880,2856.933944
-2454.326064,2880,2868.79706
-4096.453672,2880,2878.902443
-7626.108112,2880,2889.018424
-5599.047283,2880,2900.868632
-3049.377331,2880,2930.238899
-3044.054944,2880,2942.100056
-5577.274765,2880,2952.225523
-2736.938348,2880,2962.338277
-13032.699539,2880,2974.190545
-7878.067072,2880,2984.302102
-5771.333625,2880,2996.138825
-3258.856916,2880,3025.477704
-2932.255778,2880,3035.581494
-6221.334461,2880,3047.42635
-2486.103472,2880,3057.537637
-13264.536383,2880,3069.396243
-7876.472049,2880,3079.5107
-5619.594181,2880,3091.365208
-3066.585395,2880,3120.670338
-2658.313111,2880,3130.782886
-5979.729401,2880,3142.621284
-2345.027273,2880,3152.719583
-13580.37163,2880,3164.569435
-7800.568974,2880,3174.662756
-5492.844439,2880,3184.769443
-7189.513383,2880,3215.830045
-6009.631544,2880,3225.94328
-5487.674302,2880,3237.795305
-13449.545237,2880,3247.902131
-8216.712728,2880,3258.059999
-7812.662126,2880,3269.903063
-7164.964704,2880,3279.993303
-2806.269212,2880,3311.066832
-6095.791957,2880,3321.163729
-5558.007793,2880,3331.263041
-2362.124795,2880,3343.09492
-3974.828086,2880,3353.199636
-7754.569758,2880,3365.038579
-7064.756246,2880,3394.356796
-16417.843274,2880,3404.46981
-2731.564817,2880,3416.312623
-5515.106982,2880,3426.422984
-2382.139768,2880,3438.263407
-4068.802321,2880,3448.35183
-7858.742031,2880,3458.453059
-5689.736402,2880,3489.515557
-16444.914929,2880,3499.619317
-2889.577314,2880,3511.464428
-5779.67732,2880,3521.581712
-2491.387161,2880,3533.433258
-4144.701872,2880,3543.540198
-7866.122199,2880,3553.653586
-5531.441017,2880,3584.712242
-16415.382497,2880,3594.826867
-2842.392558,2880,3606.669613
-5629.168881,2880,3616.789629
-2461.264904,2880,3626.886758
-13135.357715,2880,3638.735454
-7820.430507,2880,3648.835611
-5404.760639,2880,3679.904714
-2956.62609,2880,3690.005816
-6317.989304,2880,3700.112254
-5728.776496,2880,3711.966959
-13331.448449,2880,3722.068856
-8299.632159,2880,3733.913811
-5264.887428,2880,3744.023178
-7018.56167,2880,3773.333187
-16646.284863,2880,3785.187181
-6055.334936,2880,3795.283973
-5512.729956,2880,3807.13026
-13241.897519,2880,3817.238138
-8234.232708,2880,3827.343563
-7688.98159,2880,3839.188681
-7029.094255,2880,3868.524283
-16636.711261,2880,3880.393195
-6137.500647,2880,3890.495199
-5617.590409,2880,3900.595467
-2366.857636,2880,3912.450287
-4041.495327,2880,3922.551528
-7799.408439,2880,3934.390383
-7229.633851,2880,3963.73421
-16821.625894,2880,3975.617834
-6251.107507,2880,3985.727498
-5733.50245,2880,3995.837743
-2485.477295,2880,4007.670721
-4219.082726,2880,4017.767795
-8073.524279,2880,4029.619017
-7233.262279,2880,4058.940112
-2926.419627,2880,4069.043714
-6422.949405,2880,4080.891534
-2431.313748,2880,4090.990968
-13623.28518,2880,4102.836419
-7958.567522,2880,4112.948868
-5454.993182,2880,4123.047113
-7296.441941,2880,4154.122035
-2954.14815,2880,4164.238001
-6519.651882,2880,4176.097243
-2496.667392,2880,4186.206692
-13842.822686,2880,4196.316904
-8812.655083,2880,4208.174713
-5680.106283,2880,4218.291696
-7385.347019,2880,4249.37429
-3068.462394,2880,4259.489091
-6595.011892,2880,4269.594611
-5909.632833,2880,4281.440576
-13767.04219,2880,4291.548876
-8787.802563,2880,4303.391859
-5704.076323,2880,4313.498227
-7386.702489,2880,4342.837512
-16959.981453,2880,4354.677792
-6577.508021,2880,4364.790765
-5922.932624,2880,4376.645189
-13763.385285,2880,4386.7633
-8801.883225,2880,4398.615885
-5619.980752,2880,4408.721183
-7343.595664,2880,4438.073125
-3159.225108,2880,4449.923705
-5988.394932,2880,4460.030471
-2589.009157,2880,4471.869962
-4307.450483,2880,4481.979873
-8119.179348,2880,4492.075554
-5643.227633,2880,4503.903723
-3103.593261,2880,4533.247448
-3032.181907,2880,4545.104074
-5818.31947,2880,4555.219657
-2514.58642,2880,4565.33286
-13422.64509,2880,4577.188128
-7985.481581,2880,4587.292212
-5455.869485,2880,4599.138532
-2947.109238,2880,4628.471975
-3020.48018,2880,4638.56933
-6499.600525,2880,4650.396217
-2535.75976,2880,4660.500613
-13483.990878,2880,4672.342108
-8077.491508,2880,4682.441872
-5504.762077,2880,4692.543204
